"","GSE91074_VEEV_vs_Control"
"229279",-0.14965
"229285",-0.187833333333333
"229302",-0.0246
"229473",-0.3817
"229474",-0.221
"229487",-0.1553
"229499",0.008
"229503",-0.2148
"229512",-0.0199
"229517",0.19295
"229521",-0.151966666666667
"229524",-0.1282
"229534",0.47325
"229541",-0.1241
"229542",0.1055
"229543",0.0436
"229589",-0.4207
"229593",-0.04355
"229595",0.2846
"229600",0.7411
"229603",-0.4558
"229615",-0.23105
"229658",-0.1389
"229663",0.0986
"229672",-0.0317
"229675",0.0312
"229681",0.248
"229699",-0.4974
"229700",0.0404
"229706",-0.0965
"229709",-0.390933333333333
"229715",-0.17285
"229722",-0.3025
"229725",-0.022525
"229731",0.3339
"229759",-0.500066666666667
"229782",-0.0358
"229791",-0.4422
"229801",-0.3656
"229841",0.9552
"229877",-0.2757
"229900",4.9482
"229905",-0.1927
"229906",-0.006
"229927",-0.0497
"229949",-0.5484
"230027",-0.16365
"230075",-0.28185
"230082",-0.169233333333333
"230088",-0.0944
"230099",-0.2064
"230101",-0.3875
"230103",-0.2685
"230125",-0.17305
"230143",-0.1293
"230157",-0.9413
"230162",-0.343
"230163",-0.2607
"230233",-0.215
"230249",0.125
"230257",0.755533333333333
"230279",-0.0262333333333333
"230376",-0.1332
"230379",-0.1538
"230459",-0.0534
"230484",0.106233333333333
"230500",-0.0058
"230514",0.00823333333333333
"230558",-0.1562
"230577",-0.1038
"230579",-0.1344
"230582",-0.1237
"230584",0.0182
"230587",-0.0458
"230590",-0.0881
"230596",0.5812
"230598",-0.13115
"230612",-0.08395
"230648",0.19945
"230654",0.1383
"230661",-0.3414
"230700",-0.10945
"230709",0.065
"230734",0.0042
"230737",0.0076
"230738",0.3287
"230753",0.01405
"230761",-0.3449
"230766",-0.1232
"230767",-0.2201
"230784",0.0618
"230787",2.8008
"230789",-0.14505
"230793",-0.3006
"230796",-0.0489
"230809",-0.189233333333333
"230810",-0.0485
"230822",-0.2323
"230857",0.1035
"230861",-0.0229
"230872",-0.6697
"230899",-0.008
"230904",-0.6133
"230908",-0.0275
"230935",-0.032
"230936",-0.2039
"230972",0.0305
"230979",-0.0143
"230991",-0.3092
"230996",-0.4706
"231002",-0.1526
"231004",-0.172
"231042",-0.2978
"231050",-0.3084
"231051",-0.1176
"231086",-0.2907
"231093",-0.295
"231103",-0.1291
"231123",-0.1049
"231130",0.17
"231147",0.006
"231151",-0.2265
"231207",-0.4213
"231238",-0.4269
"231293",-0.2133
"231327",-0.16385
"231329",-0.1168
"231382",-0.0373
"231386",-0.0839
"231413",-0.1141
"231430",1.0701
"231440",-0.227
"231452",0.2154
"231464",0.224475
"231507",5.8634
"231532",0.4979
"231571",-0.3048
"231580",-0.10205
"231583",-0.1474
"231600",-0.2503
"231630",-0.1143
"231633",0.2799
"231646",-0.036
"231655",3.6406
"231670",-0.3079
"231672",0.0188
"231691",-0.1366
"231699",-0.1477
"231712",1.7914
"231724",-0.181
"231727",-0.1685
"231769",-0.3068
"231801",-0.2636
"231803",-0.1512
"231805",0.2687
"231807",-0.0793
"231832",-0.0154
"231841",-0.152375
"231861",0.0373
"231868",-0.1375
"231871",-0.2657
"231872",-0.1187
"231874",0.3036
"231887",0.11705
"231889",0.120933333333333
"231931",0.8005
"231932",1.0724
"232023",-0.25625
"232078",-0.3142
"232086",-0.2327
"232087",-0.0316142857142857
"232089",-0.343
"232146",-0.7216
"232156",-0.3083
"232164",-0.1686
"232187",-0.138
"232196",-0.2821
"232210",-0.0767
"232223",-0.1868
"232227",-0.28505
"232232",-0.35485
"232288",-0.013025
"232314",0.4372
"232333",-0.4852
"232334",-0.1847
"232341",0.2776
"232345",1.8436
"232370",-0.3389
"232408",0.1782
"232440",-0.25085
"232441",-0.2839
"232449",0.2496
"232491",0.0342
"232493",0.0425
"232536",-0.0913
"232539",-0.2943
"232560",-0.4569
"232664",-0.4687
"232670",-0.314525
"232679",-0.1176
"232680",-0.1358
"232685",-0.4333
"232717",0.0333
"232748",0.0741
"232784",-0.1266
"232790",-0.23315
"232791",-0.0639
"232798",-0.3873
"232807",0.0066
"232811",-0.2372
"232821",-0.3045
"232853",-0.1141
"232854",-0.3163
"232855",-0.3896
"232878",-0.0737
"232879",-0.1674
"232906",-0.1634
"232910",-0.0942
"232919",-0.0856
"232934",-0.4688
"232943",0.0204
"232944",-0.184033333333333
"232946",-0.249
"232947",-0.0819
"232969",-0.2871
"232975",-0.3134
"232976",-0.1361
"232983",-0.1868
"232984",0.187
"232987",-0.2219
"232989",-0.0108
"233016",-0.1108
"233033",-0.0538
"233046",0.0243
"233056",-0.25
"233057",-0.289
"233064",-0.0037
"233066",-0.17855
"233073",-0.0208
"233079",-0.00475
"233099",-0.0196
"233186",0.2123
"233189",-0.1704
"233204",-0.1666
"233210",-0.18815
"233221",-0.0576
"233222",-0.1158
"233276",-0.1558
"233315",0.1095
"233328",0.613866666666667
"233405",-0.232
"233406",0.0763
"233489",0.2097
"233490",-0.29885
"233529",-0.29075
"233545",-0.2735
"233549",-0.2329
"233552",-0.0875
"233571",1.4066
"233575",0.780566666666667
"233724",-0.1342
"233726",-0.1303
"233744",0.1775
"233765",-0.26675
"233799",-0.00535
"233802",-0.0291
"233806",0.1769
"233833",-0.127542857142857
"233836",-0.1811
"233863",-0.2335
"233870",-0.1361
"233875",-0.0543
"233878",-0.263
"233887",-0.1675
"233890",-0.1145
"233895",0.0434
"233904",-0.1208
"233908",0.01365
"233912",0.1774
"233913",-0.2533
"233979",0.1444
"233987",-0.124
"234023",-0.1852
"234069",-0.12725
"234076",-0.4017
"234094",-0.0109
"234129",-0.0873
"234130",-0.0635
"234138",-0.088525
"234199",-0.1537
"234258",-0.0947
"234267",-0.5181
"234309",-0.1875
"234311",4.8494
"234329",-0.1347
"234353",-0.5408
"234356",-0.4526
"234358",-0.1727
"234362",-0.3079
"234365",-0.3243
"234366",0.085525
"234371",-0.1344
"234373",-0.24525
"234374",-0.03435
"234378",-0.1411
"234395",-0.2094
"234404",-0.0915
"234407",-0.2219
"234463",-0.7056
"234542",-0.2402
"234564",-0.1091
"234577",0.8653
"234582",0.0931
"234593",-0.2874
"234594",-0.0113
"234664",0.008
"234673",0.0446
"234677",-0.1077
"234678",-0.20535
"234683",0.0922
"234699",-0.1555
"234724",-0.1368
"234725",-0.395
"234728",-0.19595
"234729",-0.0293
"234733",-0.0649666666666667
"234734",0.3536
"234736",-0.0856
"234776",-0.1769
"234779",0.491
"234796",0.0308
"234797",-0.05645
"234825",-0.0096
"234847",-0.2382
"234852",0.0287
"234857",-0.1972
"234865",-0.189766666666667
"234875",-0.2041
"234878",-0.0794
"234959",0.10345
"234988",-0.025
"235028",-0.3035
"235036",-0.1525
"235040",-0.2594
"235041",-0.2038
"235043",0.0205
"235044",-0.2641
"235050",-0.3037
"235072",-0.32175
"235106",-0.52895
"235130",-0.4735
"235132",-0.0916
"235135",-0.054
"235169",0.09
"235180",-0.3119
"235184",-0.1512
"235281",-0.56265
"235293",-0.134
"235315",-0.2551
"235320",-0.02275
"235339",-0.275933333333333
"235402",-0.5247
"235415",-0.4242
"235416",0.1007
"235431",-0.41075
"235439",-0.04455
"235441",-0.14635
"235442",0.62
"235469",-0.2389
"235505",0.2575
"235559",-0.3359
"235567",0.3482
"235574",-0.33535
"235582",-0.1206
"235584",-0.3343
"235587",3.5437
"235604",-1.0325
"235606",0.0374
"235623",-0.1594
"235627",0.0804
"235628",-0.1357
"235633",-0.2856
"235636",0.1006
"235661",-0.2004
"235674",0.1294
"235682",-0.20675
"235854",-0.0652
"235956",-0.2298
"236149",-0.0627
"236193",-0.1036
"236219",0.6474
"236312",3.6608
"236537",-0.16595
"236604",-0.19825
"236727",-0.4253
"236733",-0.4648
"236790",-0.3734
"236848",-0.171
"236900",0.3661
"236920",-0.4034
"236930",0.1624
"237052",-0.1836
"237221",-0.32615
"237222",0.0406
"237320",-0.0854
"237336",-0.0106
"237504",-0.0066
"237711",-0.0987
"237761",-0.8288
"23789",0.4436
"23790",-0.00665
"23792",-0.3637
"237928",0.0084
"23793",-0.032
"23794",0.0035
"237943",-0.2834
"23795",-0.0213
"23796",1.02685
"23797",0.1069
"237988",-0.147
"23801",-0.2959
"23802",-0.0532
"238023",-0.3333
"23805",-0.2596
"238055",-0.0343
"23806",0.0647666666666667
"23807",0.00124999999999999
"23808",-0.1718
"23821",-0.265
"23825",-0.1555
"238257",-0.1104
"23827",-0.3299
"23828",-0.1007
"23829",-0.2766
"23830",-0.1834
"23831",-0.5131
"23832",-0.0532
"238323",-0.3747
"23833",3.976
"23834",0.2814
"23836",-0.0847
"23837",-0.0707
"23844",-0.0089
"238447",-0.0313666666666667
"23845",1.1348
"23849",0.929266666666667
"23854",-0.069
"23856",-0.1878
"23857",-0.05875
"23859",-0.00055
"23871",0.295575
"23872",-0.014
"23873",-0.2833
"23874",-0.04995
"23876",0.3797
"23877",-0.0469
"23879",-0.2497
"23880",1.4836
"23881",0.5628
"23882",1.6692
"23885",-0.413
"23886",0.1268
"23887",0.16925
"23888",0.1652
"23890",-1.6449
"23892",-0.0489
"23893",0.0909
"23894",-0.034
"23897",0.21895
"23900",0.3303
"23908",-0.171333333333333
"239083",-0.0191
"239114",-0.8456
"23917",-0.3182
"23918",0.03575
"23919",-0.152
"23920",0.0695
"23921",-0.0515
"239217",-0.6038
"23922",-0.0754
"23923",-0.0385
"23924",0.9207
"23925",0.0013
"23927",-0.1039
"23928",-0.14605
"23934",-0.0328
"23936",-0.1346
"23937",0.2177
"23938",-0.438866666666667
"23939",-0.099
"239405",-0.0313
"23942",-0.0667
"23943",1.1355
"239435",-0.5651
"23945",-0.3799
"23947",-0.17495
"23948",-0.4459
"23950",-0.0025
"239510",-0.14395
"239528",-0.075
"23954",-0.22
"23955",-0.2013
"239559",0.0304
"23956",-0.693
"23957",-0.1018
"23958",-0.1723
"23959",-0.1742
"23961",1.4609
"23962",6.6349
"23963",-0.2388
"23964",-0.4961
"23965",-0.361
"23966",-0.1448
"239667",-0.4333
"23967",-0.2307
"23968",-0.0531
"23969",-0.18305
"239691",-0.1937
"23970",-0.0778
"239706",-0.239
"23971",-0.3873
"239719",-0.2247
"23972",-0.149466666666667
"23980",-0.1352
"23983",0.0395
"23984",-0.262433333333333
"23985",-0.1788
"23986",-0.1996
"23989",-0.2346
"23991",0.1084
"23992",-0.4306
"23993",-0.0087
"23994",0.0475
"23996",0.0611
"23997",0.1137
"23999",-0.23495
"24000",0.00445
"24001",-0.24365
"24004",-0.0842
"24010",0.030325
"24012",-0.1004
"24013",-0.1315
"24014",0.8941
"24015",-0.1779
"24017",-0.3506
"24018",0.0315
"240283",-0.3984
"24030",-0.1436
"24044",0.4491
"240442",-0.0736
"24046",-0.1851
"24050",-0.2598
"24051",0.63645
"24052",-0.0524
"24053",-0.02475
"24055",1.8209
"24056",-0.3522
"24057",-0.1875
"24058",0.2054
"24059",-0.0169
"24060",-0.2333
"24061",0.0144333333333333
"24063",0.0973
"24064",-0.24065
"24066",-0.11255
"240665",-0.0724
"24068",0.1748
"24069",-0.13975
"24070",-0.0539
"24071",-0.276
"240726",0.0968
"24074",0.03675
"24075",0.2161
"240753",-0.3371
"24082",-0.0999
"24083",-0.2311
"240832",1.328
"24084",-0.0695
"24086",0.19425
"240869",0.1808
"24087",-0.0084
"24088",2.2696
"240913",-0.0659
"24099",0.7461
"24100",-0.2502
"24102",-0.1294
"241035",0.0317
"24105",0.085
"241066",-0.1122
"24108",2.6613
"24109",-0.1482
"24110",6.6605
"24111",-0.1212
"24112",-0.0826
"24113",0.0232
"24116",0.2416
"24117",-0.4176
"241226",-0.1322
"24127",0.374
"241274",0.5934
"24128",0.352766666666667
"241296",0.1929
"24131",-0.377
"24132",0.1282
"24135",-0.15245
"24136",-0.1584
"241846",-0.4335
"242291",-0.2925
"242521",-0.2702
"242584",-0.0581
"242585",-0.4879
"242646",-0.0769
"242653",0.0415
"242785",-0.2719
"242939",-0.128
"243168",-0.0832
"243272",-0.3087
"243277",0.4927
"243328",-0.47
"243362",-0.066
"243371",-0.2761
"243529",-0.3893
"243537",-0.11525
"243771",4.1177
"243780",-0.8009
"243846",-0.1408
"243905",-0.0886
"243906",-0.3224
"243914",0.4654
"244152",0.1312
"244216",-0.1868
"244334",-0.0222
"244349",0.1791
"244666",0.0356
"244668",0.1155
"244867",-0.5551
"244871",0.0011
"244886",-0.2144
"244895",0.2146
"244962",-0.3646
"245000",-0.1232
"245174",-0.2227
"245555",-0.4598
"245688",0.2293
"245828",-0.2808
"245839",-0.0327
"245841",-0.2988
"245865",-0.2129
"245867",-0.50835
"245877",0.0019
"245880",-0.2835
"245886",0.0085
"245944",0.71125
"245945",0.4235
"246048",0.0285
"246079",-0.0716
"246080",0.0526
"246081",-0.1893
"246083",0.0169
"246085",-0.07
"246086",0.0036
"246102",-0.0035
"246103",-0.1466
"246104",0.0756
"246133",-1.159
"246154",-0.22335
"246177",1.0781
"246179",-0.28995
"246190",-0.0806
"246196",-0.162
"246198",-0.16875
"246221",-0.2124
"246228",0.1207
"246256",3.5456
"246257",-0.1598
"246277",-0.2287
"246278",-0.0747
"246317",0.0632
"246696",0.8855
"246703",-0.2834
"246710",-0.1703
"246727",2.0426
"246728",2.9595
"246729",-0.186
"246735",-0.2828
"246738",-0.3283
"246746",1.9789
"246747",-0.1302
"246782",-0.0939
"246787",-0.16615
"246791",-0.0202
"252837",-0.0549
"252838",-0.2994
"252864",-0.5602
"252866",-0.0319
"252868",-0.1216
"252870",-0.0519
"252875",-0.17565
"252966",-0.2121
"252967",0.1013
"252972",-0.50325
"252973",-0.10595
"257633",-0.2364
"257635",-0.0955
"257926",-0.1039
"258206",-0.1893
"258755",-0.0128
"259277",-0.004
"259279",-0.2917
"259300",0.3591
"259301",-0.0989
"259302",-0.23235
"260297",-0.22645
"260298",-0.1505
"260299",-0.2254
"260301",-0.143
"260409",-0.38795
"26356",-0.5343
"26357",-0.4728
"26358",-0.0429
"26359",0.059
"26360",-0.0703
"26361",-0.1116
"26362",1.2987
"26363",-0.1636
"26364",0.2393
"26365",-0.037325
"26366",0.0302
"26367",-0.2277
"26368",-0.1336
"26369",-0.16535
"26370",-0.087
"26371",-0.0035
"26372",-0.1655
"26374",-0.0699
"26377",0.88425
"26378",-0.3295
"26379",-0.2894
"26380",-0.17095
"26381",-0.1699
"26382",0.2911
"26383",-0.25185
"26385",-0.15515
"26386",-0.1754
"26388",2.2349
"26390",-0.37465
"26394",0.3567
"26395",0.3504
"26396",0.00655
"26397",0.1738
"26398",-0.2483
"26399",-0.5522
"26400",-0.271225
"26401",0.3715
"26403",-0.0424
"26404",-0.395033333333333
"26405",-0.0315
"26406",-0.0866
"264064",-0.1573
"26407",-0.2472
"26408",-0.2708
"26409",-0.0851333333333333
"26410",1.2167
"26411",0.1021
"26412",-0.34885
"26413",-0.1792
"26414",-0.23835
"26415",0.0127
"26416",-0.114475
"26417",-0.3394
"26419",-0.29685
"26420",-0.00713333333333335
"26422",-0.528
"26423",-0.1442
"26424",-0.0882
"26425",0.205766666666667
"26426",0.2066
"26427",0.4807
"26428",-0.159233333333333
"26429",-0.1965
"26430",-0.0942
"26431",0.1588
"26432",0.07
"26433",0.8373
"26436",-0.2805
"26437",0.0253
"26439",-0.0514
"26440",0.0053
"26441",0.5513
"26442",0.4526
"26443",0.2027
"26444",0.5372
"26445",0.5203
"26446",0.2656
"26447",-0.1179
"26448",-0.224
"26450",-0.5497
"26456",-0.6005
"26457",-0.4907
"26458",-0.4939
"26459",-0.1041
"26462",-0.12655
"26464",0.01
"26465",-0.1963
"26466",-0.1997
"264895",-0.1912
"26549",-0.0909
"26554",-0.171966666666667
"26556",-0.210733333333333
"26557",-1.3044
"26558",-0.5865
"26559",-0.1774
"26560",0.0042
"26561",-0.0305
"26562",-0.3751
"26563",-0.0126
"26564",-0.1397
"26565",-0.0782
"26568",0.0444
"26569",-0.2262
"26570",0.1847
"26572",0.0081
"26611",-0.2099
"266632",0.136566666666667
"266690",-0.0843
"266692",0.1625
"266781",0.0757
"26754",-0.03635
"26757",-0.385233333333333
"268281",-0.2983
"268297",0.05995
"268301",0.1714
"268390",-0.259
"268395",-0.15975
"268420",0.0959
"268448",-0.2547
"268465",-0.0734
"268470",0.012
"268482",-0.9319
"268490",-0.0173
"268527",0.2307
"268534",0.0351
"268564",0.0648
"268566",-0.2486
"268567",0.4986
"268591",-0.0759
"268595",-0.1554
"268656",0.111366666666667
"268670",-0.2194
"268697",0.0298
"268739",-0.0664333333333333
"26874",-0.6083
"268741",0.3541
"26875",-0.5247
"268756",-0.0365
"26876",-0.04
"26877",0.213
"26878",-0.2024
"26879",-0.3492
"26885",-0.0545
"268859",-0.2922
"26886",0.1243
"268860",-0.3694
"26887",-0.0437
"26888",0.05995
"268882",-0.42195
"26889",0.0183666666666667
"268903",-0.1287
"268905",-0.1126
"26891",0.0522
"26893",-0.034
"268930",-0.16035
"26894",-0.3163
"26895",-0.13525
"26896",-0.0553
"26897",0.412
"268977",1.532
"26898",0.0057
"268980",-0.23725
"268996",0.20195
"26900",-0.000299999999999999
"26901",-0.6276
"26903",0.0144
"26905",-0.0135
"269061",-0.0196
"26908",0.0141
"26909",0.0318
"26910",-0.0761
"269113",0.0306666666666667
"26912",-0.2525
"269120",-0.1439
"26913",-0.2907
"26914",0.3421
"26918",-0.1274
"269180",-0.2223
"26919",-0.1699
"26920",0.0449
"26921",0.0131
"26922",-0.2385
"269224",-0.269
"269252",-0.1341
"26926",-0.3272
"269261",-0.04445
"269275",-0.1565
"26931",-0.242916666666667
"269328",0.0814
"269338",-0.15205
"26934",-0.1782
"26936",0.2
"26938",-0.44555
"26939",-0.52275
"26940",-0.3475
"26941",0.471266666666667
"26942",-0.4478
"269423",-0.5493
"269424",-0.33715
"26943",0.04828
"26944",-0.0152
"26945",-0.1051
"26946",-0.2107
"26949",-0.34655
"26950",-0.44915
"26951",-0.1304
"269523",0.0861
"269536",-0.1209
"269587",-0.456
"269589",-0.2398
"269593",-0.0536
"269608",-0.339
"26961",0.0958
"269633",-0.0915
"26965",-0.0723
"26968",0.9569
"269682",-0.03675
"26970",-0.0823
"269702",-0.5012
"26971",-0.10005
"269713",-0.0076
"26972",0.0433
"269774",-0.126633333333333
"269784",-0.39125
"269823",0.6334
"269831",-0.2032
"26987",0.3159
"26992",0.0086
"269951",-0.5227
"269955",-0.3084
"269966",0.1348
"270058",-0.2029
"270066",-0.06805
"27007",1.369
"270076",-0.4355
"270118",-0.0589
"27015",-0.218
"270151",-0.0961
"270163",-0.3251
"270166",-0.1063
"270192",-0.4189
"270210",-0.3497
"27027",0.1314
"27028",-0.1995
"27029",-0.1725
"27041",0.1483
"27045",-0.437
"27047",-0.0901
"27049",0.2031
"27050",0.098
"27052",0.4426
"27053",-0.1538
"27054",0.4278
"27055",-0.1244
"27056",1.2655
"27057",-0.1024
"27058",0.0404
"27059",-0.177725
"27060",1.5256
"27061",0.0878
"27062",-0.3147
"270624",0.8201
"27078",0.0211
"27081",-0.122
"27096",-0.2297
"27103",-0.274
"27140",0.0473
"271457",-0.018
"271844",-0.0637
"272027",-0.1303
"27204",-0.1705
"27205",0.51645
"27206",-0.6712
"27214",0.3289
"27215",0.475
"27217",-0.0327
"27218",0.0949333333333333
"27219",-0.3666
"27220",-0.0761
"27223",-0.2812
"27224",0.189733333333333
"27225",0.4757
"27226",-0.2721
"272322",-0.1183
"272359",-0.1601
"272382",0.0416
"272589",-0.39375
"27260",0.3571
"27261",0.0899
"272636",-0.1982
"27267",0.08995
"27273",0.158
"27274",-0.5454
"27275",0.1886
"27276",-0.5479
"27277",-0.0382
"27278",0.4781
"27279",1.1684
"27280",0.2668
"27281",-0.0814
"27354",-0.0259
"27355",-0.2245
"27356",0.0652
"27357",0.0113
"27358",0.0247
"27359",-0.03825
"27360",-0.0114333333333333
"27361",0.9149
"27362",-0.0654
"27364",-0.30975
"27366",-0.1687
"27368",-0.0214333333333333
"27369",-0.1093
"27371",0.1032
"27372",0.0757
"27373",-0.2369
"27374",-0.1572
"27375",0.0938
"27376",-0.24025
"27377",-0.0351666666666667
"27378",-0.1448
"27379",-0.1247
"27380",-0.1013
"27384",0.1482
"27385",-0.194
"27386",-0.0251
"27387",-0.255
"27388",-0.182242857142857
"27390",-0.2095
"27392",-0.0815
"27393",0.1646
"27395",-0.04736
"27397",0.08475
"27398",0.0154
"27399",0.019
"27400",-0.1114
"27401",-0.28856
"27403",-0.3363
"27404",-0.0087
"27405",-0.0354
"27406",-0.0470666666666667
"27407",-0.0862
"27409",-0.0914
"27410",-0.33225
"27411",-0.18645
"27412",0.0237
"27413",-0.1468
"27414",-0.2591
"27416",-0.203357142857143
"27418",0.1045
"27419",0.4634
"27421",-0.1518
"27428",-0.07038
"27493",-0.18745
"27494",-0.2231
"27528",-0.9108
"27632",0.179
"27643",-0.2457
"27660",-0.0771
"276770",0.14
"27681",-0.0501
"276846",-0.2808
"276905",0.0663
"276950",2.9548
"277010",-0.19175
"277154",-0.0873
"277250",0.0049
"277353",-0.1953
"27756",-0.0904
"27762",-0.1011
"277898",-0.0386
"277939",-0.0083
"27801",-0.1947
"278180",-0.1885
"27878",-0.3537
"27883",-0.0174
"27886",-0.1484
"27965",0.3513
"27966",-0.012
"27967",-0.02365
"27973",-0.0845
"279766",-0.1605
"27979",0.1505
"27981",-0.05345
"27984",0.5072
"27993",0.00285
"27998",-0.1361
"27999",-0.4635
"28000",0.0416
"28006",-0.1903
"28010",-0.16255
"28015",0.0117
"28018",0.0984
"28019",-0.2186
"28028",-0.23405
"28030",-0.0792
"28035",0.1041
"28036",-0.0846
"28040",0.1776
"280621",-0.1628
"280635",-0.1437
"28064",-0.087
"280662",-0.12285
"280667",-0.1267
"280668",-0.3757
"28075",-0.27655
"28077",0.0203
"28078",-0.0996
"28080",-0.2603
"28081",-0.119966666666667
"28084",0.2108
"28088",0.14835
"28106",0.1728
"28109",-0.2689
"28113",0.1605
"28114",0.003
"28126",-0.09075
"28146",0.4458
"28169",0.1908
"28185",0.2773
"28193",0.019375
"28194",-0.0159
"28199",-0.0816
"28200",-0.25455
"28248",-0.08845
"28250",-1.3744
"28253",-0.0071
"28254",-0.0564
"282663",0.8036
"28295",-0.3834
"286940",0.0297
"29805",-0.0709
"29806",0.1693
"29807",0.0564
"29808",-0.04235
"29809",-0.22585
"29810",0.48
"29811",-0.0361
"29812",-0.6027
"29813",-0.1599
"29815",-0.0317
"29816",-0.169566666666667
"29817",1.3344
"29818",-0.0340666666666667
"29819",-0.322566666666667
"29820",0.00453333333333333
"29845",-0.0944
"29846",-0.1146
"29849",-0.1333
"29856",-0.1275
"29857",-0.4651
"29858",-0.45355
"29859",-0.4025
"29861",-0.55945
"29862",-0.0366
"29863",-0.0393
"29864",-0.2219
"29865",-0.0746
"29866",-0.0456
"29867",-0.9082
"29869",-0.528733333333333
"29870",-0.0377
"29871",-0.2322
"29873",0.0313
"29875",0.79825
"29876",1.38553333333333
"29877",-0.347033333333333
"30044",-0.1738
"30045",-0.306
"30046",-0.130325
"30049",-0.27835
"30050",-0.253675
"30051",-0.0719
"30052",-0.1987
"30053",-0.2205
"30054",-0.05835
"30055",-0.0504
"30056",-0.36065
"30057",-0.197
"30058",-0.1433
"30059",0.0116
"30060",-0.0258
"30791",0.8774
"30794",1.4275
"30795",-0.4159
"30800",-0.046
"30805",-0.0754
"30806",-0.0217
"30838",0.0118
"30839",-0.2056
"30840",-0.2412
"30841",-0.3254
"30843",-0.1293
"30853",-0.2693
"30877",0.127
"30878",-0.6894
"30923",-0.0306
"30924",-0.0031
"30925",0.3677
"30926",-0.1701
"30927",0.0209
"30928",-0.6289
"30930",0.1201
"30931",-0.0747
"30932",-0.0043
"30933",-0.0582
"30934",0.0808
"30935",3.66505
"30936",-0.1242
"30937",0.3745
"30938",-0.2353
"30939",1.08186666666667
"30940",1.1702
"30941",-0.2815
"30942",-0.03885
"30943",0.0587
"30944",-0.2811
"30945",-0.2948
"30946",-0.0127
"30947",-0.14985
"30948",-0.2928
"30949",-0.3003
"30951",-0.3003
"30952",0.066
"30954",-0.151233333333333
"30955",0.3894
"30956",-0.5358
"30957",-0.1493
"30959",-0.3497
"30960",-0.0183
"30962",-0.0535
"30963",-0.307
"317717",-0.2367
"319149",0.1255
"319158",0.5562
"319162",0.1834
"319188",0.3708
"319195",-0.0304
"319196",-0.08985
"319216",-0.2406
"319262",-0.1737
"319263",-0.0574
"319277",0.687966666666667
"319278",0.4891
"319317",-0.3204
"319322",-0.10035
"319336",-0.1098
"319448",1.2568
"319475",-0.143
"319504",0.0667
"319565",-0.5169
"319615",-0.0643
"319625",-0.11545
"319670",-0.4974
"319710",-0.6699
"319719",-0.2795
"319740",-0.05835
"319748",-0.1209
"319757",-0.60065
"319765",0.7911
"319817",-0.1618
"319830",-0.1417
"319845",-0.2139
"319880",0.0213
"319885",-0.1644
"319899",-0.2654
"319934",-0.13905
"319942",-0.131
"319945",0.0184
"319953",-0.6192
"319974",-0.397666666666667
"320007",0.0964
"320011",-0.2547
"320078",-0.2574
"320119",-0.2004
"320181",-0.0869
"320184",-0.4681
"320204",-0.2975
"320214",0.0589
"320394",-0.0619
"320405",-0.5827
"320484",0.0939
"320508",0.1498
"320557",-0.3483
"320595",-0.0836
"320678",-0.25685
"320712",0.3915
"320717",-0.2102
"320720",-0.4388
"320727",-0.11865
"320770",0.8654
"320790",0.266
"320795",0.3567
"320802",-0.0802
"320806",-0.2034
"320808",-0.0628
"320817",-0.2252
"320846",-0.3982
"320873",-0.4118
"320878",-0.4442
"320938",-0.1612
"320940",0.095
"320982",0.206
"321006",-0.1098
"321007",-0.36115
"321008",-0.1861
"326618",1.0585
"326622",0.0735
"327762",0.2858
"327951",-0.272
"328092",-0.0693
"328099",-0.17125
"328110",-0.140033333333333
"328133",-0.0734
"328365",-0.152
"328417",1.0522
"328660",0.0802
"328977",-0.0106
"329015",-0.2666
"329154",0.1928
"329252",-0.0679
"329260",0.0208
"329384",0.0434
"329504",0.1647
"329650",-0.4632
"329735",-0.7142
"329777",-0.0941666666666667
"329828",-1.263
"329877",0.0466
"329908",0.1988
"329910",-0.1209
"330064",-0.483
"330171",0.2481
"330173",0.0257
"330177",-0.163566666666667
"330189",-0.3223
"330192",-0.0033
"330260",-0.2947
"330406",-0.2123
"330460",-0.1608
"330502",-0.2589
"330662",-0.1864
"330814",-0.58175
"330817",-0.000399999999999998
"330836",-0.17855
"330959",-0.2593
"331026",0.6071
"331401",-0.02935
"332397",0.0827
"333182",-0.5259
"333329",-0.0477
"337924",0.0121
"338320",0.10185
"338348",-0.1085
"338349",-0.5592
"338351",-0.3477
"338355",0.0977
"338359",-0.1895
"338365",-0.2991
"338366",-0.23445
"338367",0.0947
"338368",-0.1168
"338467",0.80155
"338521",-0.2667
"338523",0.365
"347711",-0.0709
"347712",-0.0618
"347722",-0.3596
"347740",-0.2098
"353025",-0.0325
"353156",0.1556
"353170",-0.1167
"353172",0.2287
"353187",-0.32195
"353204",-0.0356
"353236",0.0968
"353242",0.0565
"353258",0.0228
"353282",1.0004
"353283",0.1128
"353310",0.0596
"353499",-0.0372
"353502",-0.3336
"360013",0.08
"360213",-0.3646
"360216",-0.4135
"368204",0.0745
"378431",-0.10935
"378435",-0.1134
"378702",0.02274
"380601",-0.2389
"380684",-0.2161
"380712",-0.1419
"380752",-0.2159
"380753",0.2017
"380773",0.6086
"380795",-0.07895
"380878",0.0181
"380912",-0.2988
"380928",-0.5046
"380967",-0.38915
"380969",-0.2216
"380997",-0.0183
"381022",-0.0904
"381038",0.051
"381045",-0.1693
"381066",-0.3534
"381101",-0.272
"381280",-0.1297
"381314",-0.3367
"381319",0.0369
