"","GSE91074_VEEV_vs_Control"
"108116",0.0757375559610031
"108121",0.0452929203756836
"108123",0.0455220096297668
"108124",0.0557006707557542
"108138",0.051919011367741
"108143",0.0421164637526166
"108148",0.0704039275460851
"108150",0.114108183535125
"108153",0.050873786407767
"108155",0.0479924019809534
"108156",0.0459972778203968
"108159",0.0430634265040182
"108160",0.0501672240802676
"108161",0.0595690747782003
"108167440",0.114158275687081
"108167445",0.0537967989847
"108645",0.0793114659345423
"108652",0.0435739436619718
"108653",0.0925565858512953
"108655",0.116406740552233
"108657",0.0426627029948652
"108660",0.0436606520370136
"108664",0.0529512648277833
"108670",0.0923056946151096
"108671",0.0549913722384091
"108673",0.0760811514999091
"108679",0.0361893863538836
"108682",0.062746716727485
"108686",0.0503315250150693
"108687",0.0434782608695652
"108699",0.146270847775558
"108705",0.0614780364818811
"108707",0.0359318571480684
"108735",0.0762554278761097
"108737",0.0531873000246124
"108755",0.0596944724514905
"108760",0.0866897086830782
"108767",0.0515472586612849
"108829",0.088126159554731
"108837",0.0537978494214736
"108841",0.0570181087555704
"108857",0.0714194637323404
"108888",0.0449874627022682
"108897",0.0767788856388224
"108902",0.0561501541479821
"108903",0.04532440890527
"108907",0.0721228995701446
"108909",0.0751460181573225
"108911",0.0630616914872022
"108943",0.061620819047014
"108946",0.0520582236232153
"108954",0.0858670138092846
"108958",0.0429542802356568
"108961",0.0375015121577483
"108989",0.0642936265263
"109006",0.0712347737993915
"109019",0.0701042531542483
"109032",0.0746226175010324
"109042",0.0519988374243665
"109052",0.0535353535353535
"109075",0.0504761023352439
"109077",0.0486079176980496
"109079",0.0921870932284284
"109093",0.0364414444223855
"109095",0.0444020135393161
"109108",0.0490885620875608
"109129",0.0390282755874154
"109135",0.0857328025182853
"109136",0.046390344450791
"109145",0.0492779900278443
"109154",0.0473585228244144
"109168",0.0575682546868447
"109205",0.0854149585496948
"109212",0.0503348774083144
"109225",0.1763990955342
"109229",0.0456229439439133
"109232",0.0938271604938272
"109246",0.171316165951359
"109254",0.062964338781575
"109263",0.0473853982099859
"109270",0.062862669245648
"109299",0.0417014000213744
"109305",0.0487311497158878
"109331",0.0505959064352254
"109552",0.068108574268751
"109594",0.0423422588714908
"109620",0.167833579812441
"109624",0.0854834309262403
"109637",0.0574426953880144
"109648",0.196998871256889
"109652",0.0649461630490514
"109660",0.0765247599383869
"109672",0.0415869429908481
"109674",0.0586568286806158
"109685",0.0578959867014961
"109689",0.0493533253978574
"109697",0.0458664280120819
"109711",0.0819332679364755
"109754",0.0796193190458598
"109778",0.0603473227206947
"109791",0.0582207964296028
"109801",0.051798615962634
"109815",0.0626425436846261
"109820",0.0485859673157843
"109821",0.0444091990483743
"109857",0.0825154489276627
"109880",0.0435897435897436
"109889",0.050681614647252
"109900",0.0516727294412308
"109901",0.0975859521890948
"109904",0.219728710589714
"109905",0.0515850111981535
"109910",0.0443654397705545
"109929",0.0419918699186992
"109934",0.0519899605593403
"109978",0.059375
"109979",0.0818415664864297
"110006",0.108245352340361
"110012",0.0499842321034374
"110033",0.0693992566474735
"110052",0.0622066355170165
"110058",0.122926335330162
"110074",0.0516630839955091
"110078",0.0704672121427724
"110082",0.0542128455067432
"110084",0.0570858283433134
"110094",0.0852237414543195
"110095",0.155472023662805
"110109",0.0410772293827937
"110119",0.0592470436811198
"110135",0.0869125520523498
"110147",0.0484681522198179
"110157",0.0413983589524272
"110172",0.0477096020990299
"110173",0.0709176655531539
"110175",0.077283978241856
"110196",0.0839436978536399
"110197",0.213338836722722
"110198",0.0461080805197856
"110208",0.0758867241233939
"110213",0.0419004086155551
"110253",0.0635707235987741
"110265",0.0977501092179991
"110279",0.0689606097987028
"110304",0.0528800755429651
"110308",0.0395990287030695
"110310",0.0414664981036662
"110323",0.0391887499453233
"110326",0.100520277481323
"110351",0.10887437091682
"110355",0.0577470693341315
"110379",0.0451187654620002
"110382",0.0560467146911155
"110391",0.0869990014547753
"110417",0.055683122847302
"110446",0.0554155282038406
"110454",0.240842465564358
"110460",0.0835070650914987
"110521",0.0508379787483538
"110524",0.0636218645788024
"110532",0.0805661264525848
"110542",0.0488204802708135
"110595",0.157281490335585
"110596",0.0677528222692632
"110606",0.0523637613890321
"110611",0.0719096400582398
"110639",0.0519548125164723
"110648",0.0791226292167366
"110651",0.0545552099089225
"110695",0.0471191383767812
"110749",0.0561657708187271
"110750",0.0560099865313229
"110751",0.0690338860850757
"110789",0.0680977608956417
"110796",0.0807063368270095
"110809",0.065542888857758
"110816",0.0500583041812427
"110821",0.110772283047983
"110826",0.0418524463468284
"110829",0.0599804354159738
"110834",0.0642428994745675
"110835",0.0945474718655888
"110842",0.0495821727019499
"110854",0.0509727772435795
"110855",0.0600360441540888
"110876",0.134704411521363
"110877",0.0462932988022014
"110880",0.0479465911389844
"110891",0.0750831720628846
"110893",0.059290367382031
"110902",0.057649304608672
"110911",0.114733330356008
"110935",0.0502976552059288
"110948",0.0645571184017789
"110956",0.117100088590934
"110957",0.0573278977247124
"110958",0.0471891056018357
"110959",0.0478420825143352
"110960",0.0579570422850993
"110962",0.0554357756257994
"111173",0.076526078588623
"111174",0.0646067415730337
"111175",0.0552825423803068
"111970",0.108952135987475
"111975",0.0629611883085769
"112403",0.0464565306963329
"112405",0.0508345597401449
"112406",0.0372226909524046
"112407",0.0907584075420139
"112417",0.0594618055555556
"112418",0.0413125590179415
"11287",0.0422095091582136
"11298",0.0411378301393222
"11302",0.052764620708273
"11303",0.0626174887725667
"11304",0.077773579652793
"11305",0.0849857130487488
"11306",0.0645514637565686
"11307",0.0505364764070041
"11308",0.0598283837931571
"11350",0.0542775996943978
"11363",0.0808995182039438
"11364",0.0433859449775647
"11370",0.0477386934673367
"113846",0.0475260416666667
"113847",0.0623102310231023
"113848",0.0780916447401082
"113851",0.0720888642603461
"113852",0.047258005152742
"113853",0.0615144370617594
"113854",0.05223228654191
"113855",0.0468186408887606
"113856",0.0520226029240291
"113857",0.0429680759275237
"113859",0.0424045360492301
"113860",0.0576131687242798
"113862",0.0445173383317713
"113863",0.0429295907536266
"113864",0.0752016032829126
"113865",0.045771144278607
"113868",0.0809547756303679
"11409",0.0438989329352574
"114128",0.0587692073978295
"114141",0.0720941279643366
"114142",0.0791159269854933
"114143",0.0474981223259492
"11416",0.0709578646076017
"11418",0.0563174689388282
"11421",0.0579461434540083
"114229",0.0624681285058644
"11423",0.200478247454489
"114230",0.0442689347106744
"114249",0.0817017143471823
"114255",0.052363398050299
"11426",0.0521911397314911
"11428",0.0513908362625164
"11429",0.0688265440670845
"11430",0.0374637024410998
"114301",0.057784911717496
"114304",0.0492360211175122
"11431",0.0530187674708413
"11432",0.0611875697281651
"11433",0.170296106318489
"114332",0.0717911810339896
"11434",0.0668099884240119
"11435",0.0557275541795666
"11438",0.06959441286461
"11440",0.0683554933685861
"11441",0.0537336265417344
"11443",0.0521910529623493
"11444",0.0498055260898116
"11447",0.0487856644734847
"114479",0.0878332194121668
"11448",0.0451911935110081
"11449",0.0556061548684628
"11450",0.0568057311420143
"11451",0.0746445497630332
"114565",0.0458052864882614
"114566",0.0625
"114570",0.0539770737515467
"114584",0.136496781736192
"11459",0.112928879800045
"114601",0.0909859382778574
"114602",0.0579322502697527
"114606",0.0541561153316451
"114615",0.0609114332361182
"11464",0.0420050242449027
"114640",0.0476025977615034
"114641",0.0418748296848033
"114642",0.0570279642185313
"114643",0.077924335943983
"114644",0.0795114303238601
"114654",0.0594167774216246
"114660",0.0693096008629989
"114661",0.0522000230973554
"114662",0.0522456930176443
"114663",0.0533594779366944
"114664",0.065242661766136
"114673",0.0491748735693372
"114674",0.0484181432308376
"114679",0.115434500648508
"11468",0.0623792437206735
"11470",0.0529706250460134
"11471",0.0518750725647277
"114712",0.0362694300518135
"114713",0.0646221983626359
"114714",0.056089036601681
"114715",0.0895073744256311
"114716",0.0501474926253687
"11472",0.201360741169658
"11474",0.0443292879389969
"114741",0.0871352735505273
"11475",0.0791775604402698
"11477",0.0461605142650063
"11479",0.0512480857381247
"11480",0.0515687698788512
"11481",0.0534651873291526
"11482",0.0822207066600215
"11484",0.142032268758979
"11486",0.132192356152877
"114863",0.0431963183767388
"11487",0.0577562175680331
"114873",0.0604921109849974
"114874",0.0821209590450358
"114875",0.0635599938570534
"11488",0.0719919891783637
"114886",0.116166298224346
"114889",0.0501434779288843
"11489",0.0718584656084656
"114893",0.0607814706678684
"114896",0.0568075302662226
"11490",0.0536703521994501
"11491",0.0831929953297116
"11492",0.0688633136032129
"11495",0.0525647357651873
"11496",0.0449304085401558
"11497",0.0538928648883106
"11499",0.0396129974443227
"11500",0.0457973549021751
"11501",0.12793050883095
"11502",0.0602869352869353
"11504",0.0510826327965165
"11512",0.0490037465940054
"11513",0.142337391281281
"11514",0.141844250220956
"11515",0.0995805128961786
"11516",0.14957264957265
"11517",0.0610271290032582
"11518",0.0699587656330762
"11519",0.0841394989886625
"11520",0.122186163150907
"11522",0.0556903458782373
"11529",0.0475995281054501
"11532",0.045722745977487
"11534",0.0625544548726866
"11535",0.0707464079296916
"11536",0.0594074703542045
"11537",0.0818181818181818
"11539",0.0680582871190837
"11540",0.119388902979038
"11541",0.0457687544833843
"11544",0.0347013680347014
"11545",0.0709500455835088
"11546",0.0565033141366946
"11548",0.0843236049054093
"115485607",0.0488976823063878
"115486481",0.0514416878910795
"115486898",0.0558992805755396
"11549",0.0471393809065701
"11551",0.0764017925456334
"11552",0.050535590877678
"11553",0.0787451645381803
"11554",0.117002109333802
"11555",0.0812146065221636
"11556",0.0448447535644827
"11564",0.0717152164675889
"11565",0.114538273462479
"11566",0.0491460439177414
"11567",0.0566318926974665
"11568",0.0791807920216213
"11569",0.0504609202512133
"11571",0.0541388324135928
"11572",0.0498945888966971
"11576",0.0742985704081706
"11595",0.111228813559322
"11596",0.0392987863610094
"11600",0.0679875960047597
"11601",0.0864373007438895
"11602",0.0438535511528212
"11603",0.0733301332939482
"11604",0.148151722806679
"11605",0.104719712069329
"11606",0.17850907359399
"11609",0.127298114963928
"11610",0.0623948674425699
"11611",0.0503022031585104
"11614",0.0649973361747469
"11622",0.068009146140422
"11624",0.0718863193089997
"11625",0.0482315112540193
"11628",0.0815622744406127
"11629",0.150360856269113
"11630",0.105144792198476
"11632",0.0504138042949099
"11634",0.064691187871479
"11636",0.0597979061620396
"11637",0.0678472563428038
"11639",0.190356019962333
"11640",0.056308300568869
"11642",0.0482649579762004
"11643",0.0444212824152621
"11647",0.0470050626670965
"11648",0.05164236782013
"11650",0.0539781449289635
"11651",0.0647146999606498
"11652",0.066516222328274
"11655",0.0476190476190476
"11656",0.244250954835608
"11657",0.0546617915904936
"11658",0.0937697142979928
"11666",0.0490879021750025
"11668",0.088586595885866
"11669",0.0824717822251731
"11670",0.0663323931891779
"116701",0.10206005269374
"11671",0.048286268592369
"116732",0.0469973890339426
"116733",0.0357342159447342
"11674",0.0392336609615429
"116746",0.0560463637006149
"116748",0.0556005086117212
"11676",0.084299978598807
"116810",0.0604476730451217
"116811",0.0535241123476418
"11682",0.12580247714156
"116838",0.0894715722670306
"11684",0.0660251713947011
"116847",0.093340062551055
"116848",0.0714407431500214
"11685",0.0408110440034513
"116852",0.0565922766395003
"11686",0.0781204468188441
"11687",0.0577356253704801
"116870",0.0463324069965671
"116871",0.055992141453831
"116872",0.0576683291770574
"11688",0.0651539210162373
"116891",0.0718042765135194
"11690",0.0631971735937438
"116903",0.262489953043699
"116904",0.0630550923877905
"116913",0.0472604934315924
"116914",0.0617893193929717
"11692",0.0435125158917469
"116939",0.0643421398057326
"11694",0.0557818765036087
"116940",0.0536639897835593
"11695",0.0499627143922446
"11698",0.0452983442674164
"11699",0.0662430411066749
"117004",0.0654586636466591
"117005",0.0625750136388434
"11704",0.0442850851582822
"11705",0.0409419801357242
"117066",0.0454239820694808
"117109",0.0548321932877315
"117146",0.0599881740324642
"117147",0.0555810748736794
"117148",0.150966230724185
"117149",0.0662752579504442
"117150",0.0841672311118337
"117158",0.060074063914415
"117160",0.0918633568449748
"117167",0.11741863754006
"11717",0.0991472455866219
"117171",0.0497040872942482
"117172",0.0429559519475792
"117197",0.0372578616352201
"117198",0.065495822247113
"11720",0.0465644794739133
"11722",0.106683070433675
"11727",0.0933589990375361
"11731",0.0416666666666667
"11732",0.0453716251433337
"11733",0.11274842138421
"11735",0.0563128677975907
"11736",0.047902168494003
"11737",0.0827289414447534
"11739",0.0400080179917512
"11740",0.052680695144486
"11744",0.135248655913978
"11745",0.0925170699986065
"11746",0.160968387890837
"11747",0.081459520280045
"11749",0.059505017927713
"11750",0.0517172588515715
"11752",0.05167116158588
"11754",0.0495887122742308
"11757",0.0578384588193708
"11758",0.069645804240193
"117589",0.0531413786240297
"117590",0.0492321228603423
"117591",0.0652039171935044
"117592",0.0545894585603304
"117599",0.0595682621044262
"117600",0.0796559844373912
"117606",0.168640460849595
"11761",0.0656546957916821
"11764",0.03748199554799
"11765",0.0467855776057953
"11766",0.0571779604952273
"11767",0.0404199475065617
"11768",0.0500142626224208
"11769",0.0791954745443118
"11770",0.0557677039988794
"11771",0.0637535289063459
"11772",0.0679823595978612
"11773",0.0356320578883894
"11774",0.0558833865358436
"11775",0.058225313520919
"11776",0.0341244668052062
"11777",0.0427613283167021
"11778",0.0505661680457506
"11781",0.0470317725752508
"11782",0.0479985575189326
"11783",0.0655590803998635
"11784",0.0841847774955311
"11785",0.0687358230621244
"11787",0.0536466796089586
"11789",0.0589287519950547
"11790",0.0807114698018829
"11792",0.0580032913817488
"11793",0.0542391047773269
"11796",0.0662742713174927
"11797",0.0527091314781291
"11798",0.0689238287138224
"11799",0.0878418123406887
"11800",0.0772890673388881
"11801",0.0540540540540541
"11803",0.0515434530940218
"11804",0.0845360161035937
"11806",0.0461024219255005
"11807",0.0498171531083972
"11808",0.0503797635982755
"11810",0.0704293059908115
"11811",0.0808472061974617
"11812",0.0860609618865894
"11814",0.12286943571074
"11815",0.0895881006864988
"11816",0.0703027789299046
"11818",0.0623344825863189
"11819",0.140310116207827
"11820",0.0443638484032846
"11821",0.0484341193606219
"11826",0.198051948051948
"11827",0.0594353640416048
"11828",0.0487094356947632
"11829",0.0848378428989778
"11830",0.0426077206471248
"11832",0.0518472726127897
"11833",0.0759327951123718
"11834",0.0619242321968242
"11835",0.0718237138115434
"11836",0.0630755687973998
"11838",0.244261904761905
"11839",0.0490689481630599
"11840",0.0473971463115592
"11841",0.0609518189976186
"11842",0.0698746724530419
"11843",0.0425734431059157
"11844",0.0554318595841888
"118445",0.0863912586186748
"118446",0.094798923369221
"118449",0.130395572863292
"11845",0.0695742244268147
"118451",0.0513345170756598
"118452",0.0697959012771465
"118454",0.0631355602809326
"11846",0.366182525677571
"11847",0.0891347481653996
"11848",0.0430947702557907
"11852",0.0578445065176909
"11853",0.0732448595930965
"11854",0.0533888874511529
