"","GSE91074_VEEV_vs_Control"
"229725",-0.249725
"229731",3.6025
"229759",-2.57956666666667
"229782",-0.6809
"229791",-4.453
"229801",-4.5574
"229841",7.0036
"229877",-4.9437
"229900",67.70985
"229905",-3.058
"229906",-0.1509
"229927",-1.1129
"229949",-4.6231
"230027",-3.267
"230075",-5.31775
"230082",-2.90173333333333
"230088",-1.8367
"230099",-2.205
"230101",-8.5448
"230103",-7.1608
"230125",-4.27975
"230143",-2.7377
"230157",-7.8231
"230162",-4.2425
"230163",-4.2836
"230233",-4.3727
"230249",2.6873
"230257",11.9722333333333
"230279",-0.488333333333333
"230376",-1.4274
"230379",-1.6072
"230459",-0.78
"230484",1.22813333333333
"230500",-0.0634
"230514",0.1089
"230558",-2.9079
"230577",-2.3632
"230579",-2.4704
"230582",-2.0166
"230584",0.3582
"230587",-0.8329
"230590",-1.8655
"230596",11.1444
"230598",-3.0133
"230612",-1.634
"230648",2.9395
"230654",3.5517
"230661",-6.5193
"230700",-2.49935
"230709",1.6728
"230734",0.0931
"230737",0.78295
"230738",5.3731
"230753",0.14345
"230761",-7.8903
"230766",-1.9107
"230767",-3.6631
"230784",1.2261
"230787",20.3507
"230789",-2.69755
"230793",-5.3065
"230796",-0.6461
"230809",-3.3347
"230810",-1.0154
"230822",-3.1161
"230857",1.46285
"230861",-0.3639
"230872",-9.032
"230899",-0.1424
"230904",-6.2919
"230908",0.37475
"230935",-0.81985
"230936",-3.805
"230972",0.7957
"230979",-0.1894
"230991",-3.9499
"230996",-9.7771
"231002",-2.7698
"231004",-3.2026
"231042",-4.3238
"231050",-6.3941
"231051",-1.5674
"231086",-4.18
"231093",-5.8361
"231103",-2.4582
"231123",-1.2541
"231130",2.3226
"231147",0.113
"231151",-4.7104
"231207",-6.4745
"231238",-2.2466
"231293",-1.9394
"231327",-2.91165
"231329",-2.3271
"231382",-0.8743
"231386",-1.5967
"231413",-1.98523333333333
"231430",19.1541
"231440",-3.7222
"231452",3.2649
"231464",2.70845
"231507",30.467
"231532",2.2356
"231571",-5.4706
"231580",-2.01555
"231583",-3.1652
"231600",-5.7952
"231630",-1.6902
"231633",1.6884
"231646",-0.6186
"231655",39.5546
"231670",-6.4996
"231672",0.4037
"231691",-2.5731
"231699",-2.352
"231712",35.3356
"231724",-2.6917
"231727",-3.6612
"231769",-3.35223333333333
"231801",-6.1535
"231803",-3.9753
"231805",4.29
"231807",-1.1729
"231832",-0.2477
"231841",-2.842925
"231861",0.5378
"231868",-2.84035
"231871",-4.0457
"231872",-2.2461
"231874",8.4676
"231887",1.8321
"231889",2.72456666666667
"231931",6.3073
"231932",8.2205
"232023",-3.34715
"232078",-5.8498
"232086",-4.6754
"232087",-0.453771428571429
"232089",-7.0031
"232146",-8.0111
"232156",-2.5011
"232164",-3.8847
"232187",-2.41965
"232196",-4.7962
"232210",-1.8243
"232223",-2.66433333333333
"232227",-7.47545
"232232",-4.9929
"232288",-0.5185
"232314",7.3509
"232333",-7.9009
"232334",-3.7878
"232341",2.80055
"232345",6.73
"232370",-6.0303
"232408",2.8063
"232440",-4.0097
"232441",-2.1963
"232449",3.2413
"232491",0.7056
"232493",0.8086
"232536",-2.308
"232539",-4.6262
"232560",-5.43
"232664",-7.3847
"232670",-6.186625
"232679",-2.1414
"232680",-2.8055
"232685",-4.5732
"232717",0.6074
"232748",1.7584
"232784",-2.5033
"232790",-3.35075
"232791",-1.3666
"232798",-4.0529
"232807",0.1161
"232811",-5.3501
"232821",-5.9239
"232853",-1.9726
"232854",-4.3099
"232855",-4.9773
"232878",-1.4403
"232879",-2.2723
"232906",-4.9277
"232910",-1.9933
"232919",-1.2781
"232934",-11.6737
"232943",0.4186
"232944",-4.52323333333333
"232946",-4.6407
"232947",-1.7433
"232969",-5.3524
"232975",-5.0129
"232976",-2.8195
"232983",-3.4123
"232984",2.3747
"232987",-4.4647
"232989",-0.2346
"233016",-2.169
"233033",-1.1872
"233046",0.4411
"233056",-4.7468
"233057",-4.7834
"233064",-0.0678
"233066",-3.5025
"233073",-0.4496
"233079",-0.17785
"233099",-0.3731
"233186",2.3725
"233189",-4.3433
"233204",-3.2877
"233210",-4.9366
"233221",-1.1614
"233222",-2.2662
"233276",-3.1598
"233315",1.8111
"233328",6.03463333333333
"233405",-4.1348
"233406",1.22735
"233489",3.4316
"233490",-4.31705
"233529",-4.6599
"233545",-3.7976
"233549",-3.2535
"233552",-1.2747
"233571",13.6246
"233575",10.0343666666667
"233724",-2.50096
"233726",-3.1866
"233744",2.4324
"233765",-4.99875
"233799",0.05035
"233802",-0.5444
"233806",3.6785
"233833",-2.46468571428571
"233836",-3.0329
"233863",-6.3658
"233870",-2.50915
"233875",-1.3227
"233878",-4.8028
"233887",-3.267
"233890",-3.2959
"233895",0.8825
"233904",-1.9874
"233908",0.21625
"233912",3.7148
"233913",-7.1385
"233979",2.3682
"233987",-2.023
"234023",-5.0391
"234069",-2.2125
"234076",-5.1913
"234094",-0.1396
"234129",-1.628
"234130",-1.4479
"234138",-1.427425
"234199",-2.5278
"234258",-2.5391
"234267",-4.8877
"234309",-3.4829
"234311",51.537
"234329",-2.8204
"234353",-3.6606
"234356",-5.27955
"234358",-1.6744
"234362",-5.1263
"234365",-5.4663
"234366",0.607625
"234371",-3.2176
"234373",-7.1607
"234374",-0.63565
"234378",-2.445
"234395",-2.5976
"234404",-1.5469
"234407",-3.04495
"234463",-10.8135
"234542",-3.5099
"234564",-1.7387
"234577",6.5679
"234582",1.59325
"234593",-7.4165
"234594",-0.1846
"234664",0.1313
"234673",1.1306
"234677",-1.7956
"234678",-4.51115
"234683",1.0764
"234699",-2.9128
"234724",-2.8346
"234725",-4.8172
"234728",-3.1015
"234729",-0.4312
"234733",-1.23706666666667
"234734",8.09365
"234736",-1.5556
"234776",-2.7149
"234779",5.3474
"234796",0.6765
"234797",-0.6
"234825",-0.2599
"234847",-3.7099
"234852",0.479
"234857",-3.9162
"234865",-3.7275
"234875",-4.59403333333333
"234878",-1.3132
"234959",2.17265
"234988",-0.5034
"235028",-6.255
"235036",-3.9086
"235040",-6.3242
"235041",-1.5423
"235043",0.3973
"235044",-2.4438
"235050",-5.1375
"235072",-7.542
"235106",-5.10415
"235130",-5.9711
"235132",-1.27315
"235135",-1.0306
"235169",1.3178
"235180",-5.3956
"235184",-2.5597
"235281",-5.5938
"235293",-2.9033
"235315",-5.3555
"235320",-0.212175
"235339",-5.13876666666667
"235402",-3.0095
"235415",-3.2426
"235416",1.5226
"235431",-3.36525
"235439",-2.01245
"235441",-0.9095
"235442",11.2007
"235469",-5.0742
"235505",3.8315
"235559",-6.1239
"235567",8.1711
"235574",-6.945
"235582",-2.2034
"235584",-4.31576666666667
"235587",35.05665
"235604",-6.7621
"235606",0.5711
"235623",-4.5927
"235627",1.1881
"235628",-2.3412
"235633",-5.057
"235636",1.8051
"235661",-2.6047
"235674",1.4261
"235682",-3.41495
"235854",-1.8721
"235956",-4.5088
"236149",-1.2864
"236193",-1.482
"236219",7.6855
"236312",8.4056
"236537",-2.9651
"236604",-2.2633
"236727",-5.401
"236733",-4.9425
"236790",-5.7177
"236848",-4.3679
"236900",9.365
"236920",-3.9402
"236930",3.0929
"237052",-2.5496
"237221",-7.2172
"237222",0.6786
"237320",-1.4665
"237336",-0.2675
"237504",-0.1452
"237711",-1.9434
"237761",-4.9854
"23789",9.6337
"23790",-0.1581
"23792",-5.806
"237928",0.1929
"23793",-0.7463
"23794",-0.9652
"237943",-5.2103
"23795",-0.69875
"23796",4.89725
"23797",1.8824
"237988",-2.228
"23801",-4.3877
"23802",-1.392
"238023",-6.8173
"23805",-4.130475
"238055",-0.461
"23806",1.363
"23807",-0.207325
"23808",-2.9332
"23821",-5.255975
"23825",-3.198
"238257",-0.9931
"23827",-5.68205
"23828",-2.2426
"23829",-3.994
"23830",-3.9208
"23831",-5.2199
"23832",-0.8631
"238323",-5.7024
"23833",33.7903
"23834",5.0481
"23836",-1.7995
"23837",-1.6755
"23844",-0.1783
"238447",-0.5756
"23845",18.5665
"23849",14.805
"23854",-1.2707
"23856",-2.9858
"23857",-1.21185
"23859",-0.00535
"23871",3.72325
"23872",-0.2015
"23873",-5.7757
"23874",-0.92495
"23876",3.8147
"23877",-1.2524
"23879",-6.7353
"23880",11.8495
"23881",11.2248
"23882",28.3637
"23885",-7.446925
"23886",2.867
"23887",2.6309
"23888",1.365
"23890",-11.3261
"23892",-1.1274
"23893",0.5989
"23894",-0.6421
"23897",4.37295
"23900",5.8819
"23908",-3.8271
"239083",-0.1805
"239114",-8.6537
"23917",-5.1013
"23918",1.05395
"23919",-2.2261
"23920",1.3344
"23921",-1.15245
"239217",-3.8207
"23922",-1.6108
"23923",-0.6887
"23924",20.5683
"23925",0.0272
"23927",-2.0576
"23928",-2.8379
"23934",-0.3257
"23936",-1.8174
"23937",1.0041
"23938",-7.0378
"23939",-2.3401
"239405",-0.1483
"23942",-1.2687
"23943",9.8182
"239435",-3.8047
"23945",-4.2187
"23947",-2.19285
"23948",-2.9861
"23950",0.190925
"239510",-2.58655
"239528",-1.3406
"23954",-2.9368
"23955",-3.04505
"239559",0.5696
"23956",-7.9615
"23957",-1.7506
"23958",-4.0072
"23959",-3.5621
"23961",31.0295
"23962",80.4373
"23963",-1.4125
"23964",-6.3699
"23965",-4.6325
"23966",-1.9957
"239667",-8.0101
"23967",-2.8488
"23968",-0.6304
"23969",-5.6126
"239691",-4.2566
"23970",-1.0026
"239706",-4.5863
"23971",-7.8649
"239719",-2.7411
"23972",-1.35906666666667
"23980",-3.3192
"23983",1.1779
"23984",-2.65476666666667
"23985",-1.1626
"23986",-3.9546
"23989",-3.1343
"23991",1.82275
"23992",-4.5964
"23993",-0.1459
"23994",1.2441
"23996",2.1338
"23997",1.97745
"23999",-2.97955
"24000",0.000249999999999972
"24001",-2.2765
"24004",-1.1046
"24010",0.730625
"24012",-1.4806
"24013",-1.9021
"24014",11.2784
"24015",-3.405
"24017",-4.24275
"24018",-0.13175
"240283",-6.5056
"24030",-3.4835
"24044",8.4945
"240442",-1.3615
"24046",-4.2119
"24050",-2.4821
"24051",11.89895
"24052",-1.2476
"24053",-0.5004
"24055",17.8327
"24056",-3.7036
"24057",-3.8398
"24058",2.903
"24059",-0.177666666666667
"24060",-4.5302
"24061",0.307333333333333
"24063",1.6521
"24064",-4.1679
"24066",-1.95625
"240665",-1.1313
"24068",4.478
"24069",-2.24275
"24070",-1.6032
"24071",-5.3957
"240726",1.1509
"24074",0.3581
"24075",4.7022
"240753",-4.3484
"24082",-2.2299
"24083",-4.9927
"240832",20.8949
"24084",-0.7715
"24086",3.5411
"240869",3.8846
"24087",-0.1157
"24088",19.6469
"240913",-0.70055
"24099",8.1101
"24100",-5.059
"24102",-2.3916
"241035",0.7368
"24105",1.3513
"241066",-1.2963
"24108",20.3183
"24109",-2.6517
"24110",118.3895
"24111",-2.1516
"24112",-1.3908
"24113",0.414
"24116",5.4386
"24117",-2.9373
"241226",-2.5785
"24127",6.1119
"241274",10.612
"24128",6.9171
"241296",3.0677
"24131",-4.1441
"24132",1.7505
"24135",-1.6993
"24136",-1.9295
"241846",-7.3203
"242291",-4.8506
"242521",-7.0166
"242584",-0.6923
"242585",-8.1064
"242646",-1.0302
"242653",0.7569
"242785",-5.0163
"242939",-2.126
"243168",-1.8356
"243272",-5.409725
"243277",8.0865
"243328",-4.0591
"243362",-1.0072
"243371",-4.4808
"243529",-10.01
"243537",-2.23365
"243771",89.4874
"243780",-5.7529
"243846",-2.6078
"243905",-1.7353
"243906",-3.6001
"243914",7.0821
"244152",1.9571
"244216",-3.2513
"244334",-0.565
"244349",2.3189
"244666",0.762
"244668",1.9874
"244867",-5.517
"244871",0.0152
"244886",-2.0549
"244895",4.2477
"244962",-5.54
"245000",-2.0171
"245174",-4.0922
"245555",-4.7751
"245688",4.3355
"245828",-7.8791
"245839",-0.6431
"245841",-6.3267
"245865",-3.9242
"245867",-8.0935
"245877",0.045
"245880",-3.1147
"245886",0.1842
"245944",11.00125
"245945",5.4134
"246048",0.1553
"246079",-1.3765
"246080",1.2401
"246081",-2.9279
"246083",0.3935
"246085",-1.0703
"246086",0.0825
"246102",-0.0875
"246103",-2.6976
"246104",0.9193
"246133",-3.7978
"246154",-2.63525
"246177",10.5612
"246179",-4.7276
"246190",-1.704
"246196",-5.3777
"246198",-2.97485
"246221",-4.9608
"246228",1.6634
"246256",20.3826
"246257",-3.918
"246277",-3.3366
"246278",-1.9469
"246317",0.5266
"246696",25.7615
"246703",-4.3839
"246710",-2.3326
"246727",23.1945
"246728",41.9219
"246729",-3.6881
"246735",-6.2611
"246738",-5.495
"246746",18.939
"246747",-2.1936
"246782",-1.8097
"246787",-3.04545
"246791",-0.4167
"252837",-0.8635
"252838",-2.47975
"252864",-7.3994
"252866",-0.5236
"252868",-2.3259
"252870",-1.1874
"252875",-3.0518
"252966",-3.4655
"252967",1.4791
"252972",-6.32075
"252973",-2.06335
"257633",-5.482
"257635",-1.4279
"257926",-1.7892
"258206",-2.9496
"258755",-0.1338
"259277",-0.0413
"259279",-7.0868
"259300",5.7427
"259301",-1.5998
"259302",-3.4504
"260297",-2.837
"260298",-1.7459
"260299",-6.389
"260301",-2.3432
"260409",-6.6652
"26356",-11.4733
"26357",-9.0169
"26358",-0.3896
"26359",0.8921
"26360",-1.56066666666667
"26361",-2.4992
"26362",16.9772
"26363",-3.0517
"26364",4.3955
"26365",-0.683775
"26366",0.48925
"26367",-4.1634
"26368",-2.1197
"26369",-3.374
"26370",-1.60545
"26371",-0.0733
"26372",-3.6226
"26374",-2.0147
"26377",10.54035
"26378",-4.9309
"26379",-7.5345
"26380",-2.64835
"26381",-3.256
"26382",4.115
"26383",-5.0056
"26385",-3.0952
"26386",-3.9386
"26388",2.8789
"26390",-5.63335
"26394",6.3557
"26395",5.9456
"26396",-0.0017999999999998
"26397",2.75875
"26398",-4.50425
"26399",-4.9884
"26400",-5.3004
"26401",6.2816
"26403",-1.0786
"26404",-4.32726666666667
"26405",-0.7523
"26406",-1.57663333333333
"264064",-4.6713
"26407",-3.8232
"26408",-2.7356
"26409",-1.9747
"26410",9.8288
"26411",2.3448
"26412",-6.34195
"26413",-2.83965
"26414",-4.6171
"26415",0.249
"26416",-2.18785
"26417",-6.1069
"26419",-5.07675
"26420",0.233666666666667
"26422",-10.3508
"26423",-2.2061
"26424",-1.37695
"26425",3.8446
"26426",3.9629
"26427",7.0478
"26428",-2.71843333333333
"26429",-3.281
"26430",-2.08
"26431",3.2231
"26432",0.91315
"26433",12.1608
"26436",-1.6026
"26437",0.6433
"26439",-0.880666666666667
"26440",0.3539
"26441",12.9848
"26442",11.16495
"26443",4.34336666666667
"26444",10.24855
"26445",10.048
"26446",5.6875
"26447",-2.2927
"26448",-4.1427
"26450",-6.1793
"26456",-4.8517
"26457",-6.2533
"26458",-3.3807
"26459",-1.9214
"26462",-2.90105
"26464",0.2289
"26465",-1.818
"26466",-3.316275
"264895",-5.4718
"26549",-1.6135
"26554",-2.86976666666667
"26556",-1.7594
"26557",-9.4573
"26558",-1.6944
"26559",-2.1419
"26560",0.0838
"26561",-0.2991
"26562",-6.06325
"26563",-0.2218
"26564",-2.4605
"26565",-1.4515
"26568",0.5531
"26569",-4.2303
"26570",2.9903
"26572",0.1896
"26611",-2.5691
"266632",2.187
"266690",-1.3938
"266692",4.9776
"266781",2.2272
"26754",-0.88225
"26757",-3.76143333333333
"268281",-3.0883
"268297",1.24005
"268301",2.3572
"268390",-3.1574
"268395",-3.0709
"268420",1.2542
"268448",-6.4831
"268465",-1.5471
"268470",0.2649
"268482",-4.2199
"268490",-0.278
"268527",1.4594
"268534",0.645
"268564",0.9945
"268566",-4.57745
"268567",5.7264
"268591",-1.1566
"268595",-1.1702
"268656",2.66426666666667
"268670",-3.7565
"268697",0.308266666666667
"268739",-1.28066666666667
"26874",-5.3045
"268741",6.8668
"26875",-4.2141
"268756",-0.5437
"26876",-0.7357
"26877",3.4129
"26878",-2.3627
"26879",-6.4307
"26885",-0.7972
"268859",-3.5103
"26886",3.0953
"268860",-3.3126
"26887",-0.7844
"26888",0.81065
"268882",-6.1373
"26889",0.264566666666667
"268903",-1.06685
"268905",-2.6539
"26891",1.0541
"26893",-0.5772
"268930",-3.18625
"26894",-5.4822
"26895",-2.6743
"26896",-1.3513
"26897",4.5485
"268977",22.0388
"26898",0.1666
"268980",-3.7782
"268996",4.1812
"26900",0.0647666666666667
"26901",-11.8478
"26903",0.3011
"26905",-0.133666666666667
"269061",-0.4614
"26908",0.2892
"26909",0.4985
"26910",-1.6139
"269113",0.491066666666667
"26912",-4.4386
"269120",-2.6826
"26913",-3.5377
"26914",7.3301
"26918",-2.2871
"269180",-2.92295
"26919",-2.64735
"26920",0.31505
"26921",0.0434666666666666
"26922",-4.70635
"269224",-5.0998
"269252",-3.4984
"26926",-5.2015
"269261",-0.17905
"269275",-3.107
"26931",-3.98146666666667
"269328",0.6093
"269338",-2.73225
"26934",-2.85335
"26936",3.2662
"26938",-3.26695
"26939",-5.1621
"26940",-8.0667
"26941",7.253
"26942",-4.9328
"269423",-9.7191
"269424",-4.679025
"26943",0.94068
"26944",-0.2922
"26945",-2.1528
"26946",-4.1579
"26949",-1.74705
"26950",-6.2447
"26951",-2.684
"269523",2.2202
"269536",-1.65555
"269587",-2.8133
"269589",-4.1727
"269593",-1.13215
"269608",-3.756
"26961",2.817
"269633",-1.7415
"26965",-2.2016
"26968",6.9267
"269682",-0.9023
"26970",-1.7201
"269702",-5.471
"26971",-1.72235
"269713",-0.1214
"26972",0.765
"269774",-2.07943333333333
"269784",-5.1302
"269823",8.2756
"269831",-2.2902
"26987",3.4481
"26992",0.1707
"269951",-8.5535
"269955",-5.3607
"269966",1.8245
"270058",-3.6595
"270066",-1.0849
"27007",16.5363
"270076",-7.7389
"270118",-1.1596
"27015",-4.37535
"270151",-1.7709
"270163",-6.0427
"270166",-2.2065
"270192",-8.191
"270210",-7.0781
"27027",2.2109
"27028",-4.3502
"27029",-3.14285
"27041",4.3019
"27045",-9.0734
"27047",-1.2604
"27049",3.5591
"27050",2.8689
"27052",4.4753
"27053",-3.0512
"27054",9.2942
"27055",-2.22415
"27056",15.832
"27057",-1.8007
"27058",0.7602
"27059",-2.33855
"27060",27.6493
"27061",1.4881
"27062",-5.6396
"270624",8.4687
"27078",0.4025
"27081",-2.5437
"27096",-4.0128
"27103",-3.6938
"27140",0.7756
"271457",-0.5632
"271844",-0.9617
"272027",-1.591
"27204",-3.6911
"27205",9.9886
"27206",-1.1271
"27214",4.3649
"27215",10.7301
"27217",-0.7342
"27218",1.48456666666667
"27219",-4.0919
"27220",-0.1664
"27223",-4.365
"27224",2.57713333333333
"27225",12.1822
"27226",-3.1906
"272322",-2.7129
"272359",-3.6021
"272382",0.4879
"272589",-6.5986
"27260",4.5725
"27261",1.9854
"272636",-1.7218
"27267",1.2077
"27273",0.8682
"27274",-6.5162
"27275",4.2649
"27276",-4.9624
"27277",-0.9596
"27278",6.8118
"27279",10.9287
"27280",2.5192
"27281",-1.3886
"27354",-0.552
"27355",-6.1048
"27356",0.9419
"27357",0.1379
"27358",0.4957
"27359",-0.2227
"27360",-0.328733333333333
"27361",12.28
"27362",-1.5924
"27364",-5.9734
"27366",-3.5396
"27368",-0.547133333333333
"27369",-1.8434
"27371",1.5731
"27372",2.0655
"27373",-5.30705
"27374",-4.2334
"27375",1.5367
"27376",-3.7952
"27377",-0.895566666666667
"27378",-2.4281
"27379",-2.7338
"27380",-2.4722
"27384",2.6003
"27385",-0.9912
"27386",0.0101000000000001
"27387",-4.6826
"27388",-3.52104285714286
"27390",-3.8625
"27392",-1.65316666666667
"27393",4.0815
"27395",-0.9878
"27397",1.39445
"27398",0.4972
"27399",0.4212
"27400",-2.3413
"27401",-4.2712
"27403",-6.7666
"27404",-0.2637
"27405",-0.6947
"27406",-0.932533333333333
"27407",-2.3281
"27409",-2.4029
"27410",-5.14065
"27411",-4.11205
"27412",0.4469
"27413",-2.2441
"27414",-4.5193
"27416",-3.75371428571429
"27418",1.7952
"27419",5.6752
"27421",-2.702
"27428",-1.51388
"27493",-2.3926
"27494",-3.13623333333333
"27528",-2.77735
"27632",3.1827
"27643",-4.5898
"27660",-1.5669
"276770",3.0784
"27681",-1.0326
"276846",-5.5724
"276905",1.5368
"276950",7.9133
"277010",-3.8177
"277154",-1.6974
"277250",0.1172
"277353",-2.26
"27756",-1.4639
"27762",-1.5413
"277898",-0.8058
"277939",-0.1866
"27801",-3.9643
"278180",-2.542
"27878",-8.9958
"27883",-0.285
"27886",-3.3979
"27965",6.5207
"27966",-0.1969
"27967",-0.4825
"27973",-1.4009
"279766",-3.13343333333333
"27979",2.9087
"27981",0.93885
"27984",4.586
"27993",0.0946
"27998",-2.9114
"27999",-6.35765
"28000",1.064
"28006",-1.10823333333333
"28010",-2.99725
"28015",0.2387
"28018",1.7765
"28019",-5.3835
"28028",-5.30115
"28030",-2.1185
"28035",2.6422
"28036",-1.89525
"28040",4.1329
"280621",-3.3787
"280635",-2.3188
"28064",-1.7006
"280662",-2.2179
"280667",-2.306
"280668",-8.1917
"28075",-4.57725
"28077",0.4254
"28078",-2.36
"28080",-4.4944
"28081",-2.79966666666667
"28084",3.7215
"28088",3.02995
"28106",3.7053
"28109",-5.4408
"28113",2.5594
"28114",0.0597
"28126",-1.55955
"28146",6.2132
"28169",4.5998
"28185",3.69123333333333
"28193",0.566625
"28194",-0.2282
"28199",-1.77755
"28200",-4.2254
"28248",-1.1163
"28250",-13.9234
"28253",-0.0127333333333333
"28254",-1.3559
"282663",2.8376
"28295",-8.2937
"286940",0.3655
"29805",-1.8683
"29806",2.3973
"29807",0.7229
"29808",-0.8648
"29809",-3.22045
"29810",4.3996
"29811",-0.5957
"29812",-5.5574
"29813",-3.6924
"29815",-0.5237
"29816",-3.1608
"29817",17.5421
"29818",-0.719166666666667
"29819",-4.36783333333333
"29820",-0.0470666666666667
"29845",-1.2929
"29846",-1.9996
"29849",-2.4591
"29856",-2.5671
"29857",-2.7179
"29858",-9.05765
"29859",-4.0869
"29861",-6.6224
"29862",-0.446
"29863",-1.1597
"29864",-4.863
"29865",-1.89525
"29866",-0.7692
"29867",-6.3718
"29869",-9.75236666666667
"29870",-0.8443
"29871",-4.1378
"29873",0.3735
"29875",9.303875
"29876",20.057
"29877",-6.1752
"30044",-3.0785
"30045",-2.3532
"30046",-2.181025
"30049",-3.49435
"30050",-4.405925
"30051",-1.3898
"30052",-2.43
"30053",-3.935
"30054",-1.10405
"30055",-1.4694
"30056",-5.66735
"30057",-4.0096
"30058",-2.3569
"30059",0.2711
"30060",-0.5387
"30791",14.8973
"30794",12.0108
"30795",-6.37445
"30800",-0.892
"30805",-0.3969
"30806",-0.4206
"30838",0.2345
"30839",-3.4762
"30840",-4.4542
"30841",-4.0306
"30843",-1.7266
"30853",-5.3906
"30877",3.2464
"30878",-7.5077
"30923",-0.7687
"30924",-0.0518
"30925",4.1264
"30926",-2.7479
"30927",0.5956
"30928",-2.7712
"30930",3.0898
"30931",-1.9975
"30932",-0.1187
"30933",-1.0911
"30934",1.61213333333333
"30935",54.9044
"30936",-2.0909
"30937",3.6968
"30938",-5.088
"30939",7.99163333333333
"30940",15.4667
"30941",-5.2346
"30942",-0.72
"30943",0.9074
"30944",-4.3921
"30945",-3.8552
"30946",-0.3543
"30947",-2.27785
"30948",-4.0692
"30949",-7.2436
"30951",-5.5801
"30952",1.4345
"30954",-3.8141
"30955",5.95225
"30956",-5.7547
"30957",-2.6804
"30959",-6.3385
"30960",-0.49525
"30962",-1.2179
"30963",-9.5157
"317717",-4.8183
"319149",2.7012
"319158",3.9994
"319162",3.12045
"319188",4.2609
"319195",-0.485
"319196",-1.5109
"319216",-4.3287
"319262",-2.999
"319263",-1.13676666666667
"319277",9.79923333333333
"319278",11.3984
"319317",-6.124
"319322",-2.745075
"319336",-2.4247
"319448",18.1149
"319475",-3.0757
"319504",1.2387
"319565",-4.2689
"319615",-1.306
"319625",-1.5814
"319670",-4.19433333333333
"319710",-4.6582
"319719",-3.8128
"319740",-0.9312
"319748",-2.3194
"319757",-10.83585
"319765",6.2474
"319817",-2.4941
"319830",-2.0876
"319845",-5.58
"319880",0.21
"319885",-3.0093
"319899",-5.0459
"319934",-2.44865
"319942",-3.0875
"319945",0.4592
"319953",-7.1775
"319974",-4.5856
"320007",0.7171
"320011",-5.4602
"320078",-3.358
"320119",-3.584
"320181",-1.8169
"320184",-10.6608
"320204",-2.9257
"320214",0.8332
"320394",-1.1989
"320405",-2.2058
"320484",1.7593
"320508",2.1503
"320557",-3.9921
"320595",-1.8426
"320678",-5.71485
"320712",1.7794
"320717",-3.6849
"320720",-6.8618
"320727",-1.7499
"320770",7.2867
"320790",1.1701
"320795",4.4665
"320802",-0.916
"320806",-3.2282
"320808",-1.399
"320817",-3.7333
"320846",-2.3862
"320873",-5.7703
"320878",-5.8127
"320938",-3.1068
"320940",1.4568
"320982",3.8548
"321006",-2.90515
"321007",-7.73305
"321008",-4.4351
"326618",13.1129
"326622",1.9158
"327762",3.1074
"327951",-5.4305
"328092",-1.443
"328099",-2.20595
"328110",-1.83113333333333
"328133",-1.5287
"328365",-2.5395
"328417",18.0086
"328660",1.4369
"328977",-0.2661
"329015",-5.9252
"329154",2.257
"329252",-1.3683
"329260",0.3064
"329384",0.8133
"329504",2.958
"329650",-7.9213
"329735",-13.8191
"329777",-1.36866666666667
"329828",-11.3375
"329877",0.7626
"329908",4.6314
"329910",-2.2531
"330064",-8.3324
"330171",6.5556
"330173",0.4463
"330177",-3.13676666666667
"330189",-8.2337
"330192",-0.0487
"330260",-4.4583
"330406",-3.6034
"330460",-2.8381
"330502",-5.4948
"330662",-3.0779
"330814",-7.25045
"330817",-0.0278
"330836",-4.58285
"330959",-4.8016
"331026",13.0266
"331401",-0.4997
"332397",1.7003
"333182",-5.9286
"333329",-0.6028
"337924",0.2664
"338320",3.0797
"338348",-2.072
"338349",-12.6891
"338351",-7.1343
"338355",2.45
"338359",-2.9936
"338365",-4.4793
"338366",-4.64745
"338367",0.7642
"338368",-2.1951
"338467",10.4937
"338521",-2.0489
"338523",5.3853
"347711",-1.54005
"347712",-1.35755
"347722",-5.5035
"347740",-5.8881
"353025",-0.5114
"353156",2.186475
"353170",-2.5676
"353172",5.1978
"353187",-3.8544
"353204",-0.5256
"353236",1.7967
"353242",1.3316
"353258",0.484
"353282",8.4664
"353283",2.6603
"353310",0.9027
"353499",-0.766
"353502",-6.1994
"360013",1.6331
"360213",-5.9226
"360216",-3.99786666666667
"368204",1.2068
"378431",-1.98835
"378435",-0.9231
"378702",0.60104
"380601",-3.6897
"380684",-0.9024
"380712",-2.8031
"380752",-3.9667
"380753",2.39385
"380773",10.6402
"380795",-1.59775
"380878",0.3716
"380912",-2.9717
"380928",-4.4018
"380967",-6.8944
"380969",-5.0185
"380997",-0.421
"381022",-1.4655
"381038",0.9568
"381045",-3.4077
"381066",-4.754
"381101",-4.4682
"381280",-1.5377
"381314",-5.323
"381319",0.7986
"381356",-0.624466666666667
"381379",-0.33315
"381406",-2.8655
"381629",-5.9925
"381738",0.1245
"381760",-0.0789333333333332
"381816",-0.2505
"381820",-5.5266
"381827",-2.1462
"381832",-2.7227
"381845",5.4725
"381922",-3.1132
"381990",-1.5648
"382018",-7.5607
"382030",-1.26035
"382073",-2.12435
"382083",-3.612
"382088",-0.729
"382236",-0.1717
"382423",-4.424275
"382620",-2.1683
"382864",0.9136
"382985",-8.9355
"383103",3.9334
"383295",1.37155
"383619",5.2553
"384009",15.87805
"384281",-6.0736
"384514",-0.9777
"384783",-4.9273
"386463",0.1239
"386612",2.0312
"386649",1.5626
"387160",0.93
"387524",4.0974
