"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"100503470",0.170295613477432,0.170287141073658
"100503471",0.288508874206503,0.288359788359788
"100503474",0.162111801242236,0.161559888579387
"100503481",0.0735545500251383,0.0735315766229943
"100503490",0.127201112140871,0.127197127197127
"100503495",0.108128893332308,0.108235823582358
"100503518",0.166935483870968,0.166952054794521
"100503538",0.103427358204428,0.103268270540172
"100503546",0.0575702893067117,0.0575260474395921
"100503572",0.0921648358993674,0.0920151649157834
"100503582",0.0686517783291977,0.0690457719162141
"100503594",0.118065967016492,0.118135376756066
"100503622",0.105159289540457,0.105355267763388
"100503652",0.129761536079282,0.129696673189824
"100503659",0.108028431133628,0.107983298268019
"100503661",0.0981989708404803,0.0982346241457859
"100503670",0.0729065457383082,0.072816856440478
"100503676",0.165526090675791,0.16557734204793
"100503727",0.0712158137015976,0.0711909514304724
"100503759",0.102159468438538,0.101817665435956
"100503783",0.223885562208916,0.223850844277674
"100503797",0.0957319505384922,0.0956152758132956
"100503802",0.119084115730983,0.11906388793987
"100503812",0.107285707052807,0.107361526413214
"100503827",0.0796086011113796,0.0796274906150736
"100503842",0.143634039447667,0.143593162410432
"100503849",0.178722736544798,0.178669882839421
"100503859",0.14673157162726,0.146728835786099
"100503868",0.248238266188007,0.248196860415783
"100503869",0.167359667359667,0.16735324407827
"100503882",0.0883198327671806,0.0882859603789836
"100503884",0.0912715994683208,0.0911772249294691
"100503890",0.11870695164336,0.118456740645017
"100503895",0.1579878307627,0.157924743443558
"100503915",0.0663149534830951,0.0663524199572418
"100503924",0.127106935617574,0.127192008879023
"100503961",0.105150082867841,0.105068976580045
"100503969",0.143497757847534,0.142288196958726
"100504029",0.1957796014068,0.19572192513369
"100504061",0.111540214171793,0.11169896321055
"100504116",0.156387659174522,0.156384243541587
"100504121",0.174167416741674,0.17037037037037
"100504141",0.192170818505338,0.192136084774122
"100504145",0.122772277227723,0.123049487293803
"100504154",0.113226553843054,0.113227553300261
"100504156",0.174013921113689,0.173574536294939
"100504162",0.114762516046213,0.114745848012079
"100504164",0.107643600180914,0.107603001557412
"100504166",0.085216808973715,0.0851727148023444
"100504221",0.149018616797237,0.149187592319055
"100504229",0.122067975107707,0.122074636306135
"100504231",0.138504441231151,0.138467057276097
"100504255",0.0712709334025704,0.0712760277629472
"100504268",0.08936297180367,0.0892842158261307
"100504304",0.0950431511396327,0.095088161209068
"100504309",0.0944123314065511,0.0941853422168383
"100504312",0.0939794419970631,0.0938685839824246
"100504350",0.155642023346304,0.154409906494819
"100504377",0.157482204270975,0.157471403742775
"100504389",0.164898746383799,0.164871582435791
"100504404",0.166687478646445,0.165551064648379
"100504412",0.153846153846154,0.145454545454545
"100504421",0.158901422265817,0.15883181759959
"100504446",0.109364272964438,0.109313725490196
"100504454",0.0883909119203237,0.0885692657077971
"100504455",0.104508196721311,0.104183757178015
"100504457",0.0911638884791267,0.0910168286323773
"100504461",0.0752421880690509,0.0752295548515277
"100504464",0.104541559554413,0.104718066743383
"100504474",0.0979440319817247,0.0979448491155047
"100504486",0.211126961483595,0.211341242710637
"100504497",0.121428260775018,0.121439132577624
"100504512",0.14507275420406,0.1450481623492
"100504538",0.203028091937249,0.202453987730061
"100504549",0.0842766692248657,0.0689655172413793
"100504561",0.0710101829323241,0.0709146968139774
"100504586",0.136166701052197,0.136195693718945
"100504594",0.133962688244549,0.134529147982063
"100504626",0.161224167849819,0.161225716002403
"100504628",0.0746187363834423,0.0746755040044187
"100504637",0.136612021857924,0.136966654714952
"100504663",0.0498459815177821,0.0498327759197324
"100504687",0.149980820866897,0.149913558903433
"100504714",0.146533973919012,0.146401985111663
"100504715",0.0692695667405866,0.0692900519085639
"100504734",0.0802757941393745,0.0803222094361335
"100504740",0.139368094591975,0.139333621808741
"100515",0.0931040298699627,0.0931555383611647
"100526796",0.195174098961515,0.195876288659794
"100532",0.124957829873662,0.123932591687101
"100532730",0.175569713305562,0.175469691598724
"100534641",0.117044396150264,0.11704528358658
"100559",0.142857142857143,0.142939150401837
"100561",0.0791239844577888,0.0792880258899676
"100604",0.220054945054945,0.2201912858661
"100608",0.0955391976026162,0.0954325006641187
"100609",0.124755640442618,0.124727809305355
"100616095",0.115117238128903,0.115133876600698
"100637",0.103542857142857,0.103743000294724
"100647",0.130879994480974,0.130904584739791
"100653389",0.0535256929810342,0.0535212485409191
"100675",0.100848256361923,0.10126582278481
"100678",0.0802996728922655,0.0806324110671937
"100683",0.0545595054095827,0.0545475293849138
"100689",0.150376031716753,0.150341325025014
"100689703",0.09953434225844,0.0994324153878495
"100702",0.186189350328947,0.185185185185185
"100705",0.160480106690376,0.160354552780016
"100710",0.0971883544160102,0.0972287102545474
"100715",0.124434718449793,0.125234598935956
"100727",0.0946695951012705,0.0946244149216584
"100732",0.0662027123483226,0.06590084643289
"100737",0.0293808049535604,0.0293871110891968
"100740",0.0368391918073623,0.0368366285119667
"100756",0.11195278780939,0.111933069132541
"100763",0.038493853836393,0.0393945924152002
"100764",0.178450226244344,0.178475142887954
"100855",0.127396307933384,0.127455268066199
"100861869",0.0926275992438563,0.0922330097087379
"100862268",0.138689511460986,0.138669211889828
"100900",0.0766159221362615,0.0766860664156111
"100910",0.155519742143433,0.155813650006525
"100929",0.110347618634293,0.109718940502387
"100952",0.175021346346814,0.173924198501249
"100972",0.112674112853942,0.112082872418879
"100978",0.0867467991983199,0.084519098314316
"100986",0.157671337646565,0.157654344582426
"101023",0.0802540415704388,0.0803062787136294
"101055670",0.0856116231838775,0.0856113583386311
"101055769",0.184131736526946,0.184175629880654
"101055782",0.111230329041488,0.111237933733368
"101056065",0.0785416666666667,0.0785525154457193
"101056236",0.0906956426777329,0.0907297830374753
"101095",0.0701454081782093,0.0701416286132522
"101100",0.0930852955336579,0.0930826017506832
"101113",0.134410073911853,0.134516765285996
"101118",0.110504700063081,0.110651566936021
"101122",0.0953380932381352,0.0951753663757616
"101142",0.106949556180992,0.106881120695246
"101148",0.0870451346263086,0.0869229545739426
"101185",0.0756853702280297,0.0757255936675462
"101187",0.0466375808635475,0.0466116271069831
"101197",0.0791256830601093,0.0791907514450867
"101202",0.0769818043008016,0.0769522845209467
"101206",0.103969754253308,0.104020052058228
"101214",0.133630301231288,0.133760241646822
"101240",0.15787042073558,0.157962906179987
"101243624",0.0345739187905324,0.0345707360632734
"101314",0.0481206389996872,0.0484059997476603
"101351",0.142869784424445,0.143220805725725
"101358",0.078481945467944,0.0783657066309444
"101359",0.103957943716363,0.103995425348537
"101401",0.12935555989221,0.129156544758323
"101434",0.102755905511811,0.102630724261124
"101437",0.0768950437317784,0.0767185719711356
"101471",0.0869438790346031,0.0868072584600294
"101476",0.0823313310202674,0.082306771695787
"101488",0.0752409248111628,0.0752522877282863
"101489",0.0735775699791032,0.0735752590162577
"101490",0.165337844370477,0.165255294616082
"101497",0.130949669779094,0.130966741340686
"101502",0.0939725666051174,0.0939306358381503
"101513",0.118952346307748,0.118925373134328
"101533",0.142092820704243,0.14187643020595
"101540",0.139489645578317,0.139302368252746
"101543",0.107471654230061,0.107472162039603
"101544",0.142573696145125,0.142604195042223
"101565",0.0952327537857544,0.0951722229907318
"101568",0.0792877674864261,0.0793308959783643
"101592",0.109063670411985,0.108966108966109
"101602",0.110693282098881,0.110676101995731
"101604",0.139705882352941,0.136511696772283
"101612",0.101757627385575,0.101698549195351
"101613",0.130605994311967,0.130553656869446
"101631",0.123816456323765,0.123849890056956
"101685",0.12875066339961,0.126964823929788
"101694",0.192492781520693,0.19193427931292
"101700",0.131724137931034,0.131802193254707
"101706",0.0722929606160919,0.0722582124717936
"101739",0.0740312614371694,0.0739818827055304
"101744",0.0811332904056665,0.0810287123480712
"101772",0.102415633103925,0.10241275175627
"101786",0.0699532123701929,0.0698759834644619
"101809",0.172485887518294,0.172474284347341
"101831",0.0817284192003128,0.0817012858555885
"101861",0.0567375886524823,0.0567401517889411
"101867",0.138420245398773,0.138358860272097
"101869",0.11472365016091,0.114792777307137
"101883",0.135366359620692,0.135204339109331
"101943",0.0898379970544919,0.0893371757925072
"101966",0.102052985773916,0.102620087336245
"101985",0.0819587628865979,0.0822865931812356
"101994",0.115763862904621,0.115751412069868
"102022",0.163934426229508,0.16498023715415
"102032",0.0889330517948081,0.0888714460143032
"102058",0.0900672868118249,0.0864912242733785
"102060",0.127059346381042,0.126967377645605
"102075",0.188589540412044,0.188750247573777
"102093",0.0716920239741816,0.0717561769492529
"102098",0.124571400465703,0.124520785317022
"102103",0.111511466900674,0.112125103801542
"102115",0.109261385380788,0.109473684210526
"102122",0.0667076544727944,0.0665788978747414
"102124",0.0918594306049822,0.0919167342525007
"102132",0.11750424860403,0.117559523809524
"102141",0.0433555025724683,0.045045045045045
"102162",0.0668073136427567,0.0666364460562103
"102182",0.139340801192805,0.139382527790858
"102193",0.092218413021728,0.0922958145608122
"102209",0.109428034968506,0.109078664202826
"102216272",0.0825585719598364,0.082508945485161
"102247",0.0876524074329925,0.0876665610136794
"102278",0.0838585913949027,0.0839086563993627
"102294",0.140592399399654,0.140527229696294
"102323",0.0808823529411765,0.0808737485372513
"102334",0.113055186719063,0.112667589485894
"102339",0.0638570063009055,0.0638610996390242
"102371",0.136113296616837,0.136113985513014
"102402",0.109570822162187,0.109638708276245
"102414",0.0874303091738469,0.0874423802207012
"102423",0.0960638850824552,0.0960397108017697
"102436",0.0866815384613504,0.0868292143580185
"102442",0.0548692904337834,0.0549044285377173
"102443350",0.0944395410414828,0.0945736434108527
"102448",0.102573140641523,0.102538740520936
"102466237",0.12396845772969,0.123945797403582
"102466256",0.097339872194977,0.097343841214244
"102502",0.149495677233429,0.14922480620155
"102545",0.066945014507112,0.0669380042154226
"102566",0.0823023130715438,0.0822901325478645
"102570",0.123569582871908,0.123379526151095
"102580",0.0507075471698113,0.0504969541519718
"102595",0.15150003118568,0.151535671100363
"102607",0.0875386398108129,0.0875873611577979
"102614",0.10688042752171,0.107202680067002
"102626",0.0945992193000974,0.0945290475048682
"102631612",0.095448798988622,0.0954568442346595
"102631730",0.115345005149331,0.115031757233592
"102631739",0.114032275301913,0.114042553191489
"102631912",0.062631210636809,0.062471078204535
"102631981",0.100111961186789,0.100044169611307
"102632",0.0885793843296196,0.0885722640620389
"102632008",0.152777777777778,0.153676875114616
"102632031",0.106069895769467,0.106410930110352
"102632302",0.232279950008927,0.232451499118166
"102632394",0.129881610682762,0.129945052022441
"102632463",0.114187730217198,0.114228456913828
"102632493",0.0948990311661025,0.0954545454545455
"102632708",0.127853881278539,0.127770769508019
"102632821",0.153718321562111,0.153560830860534
"102632893",0.0881054981568974,0.0880859479394944
"102632897",0.138652207591015,0.138754436915134
"102632922",0.083796890600485,0.0837929276544468
"102633000",0.140724150802538,0.140659645232816
"102633199",0.234939759036145,0.234984655852696
"102633266",0.112348178137652,0.112582781456954
"102633312",0.109039836567926,0.109046671090467
"102633321",0.12803738317757,0.127717391304348
"102633540",0.13485607008761,0.134809185527837
"102633575",0.085121418476166,0.0851409978308026
"102633576",0.12705078125,0.126999515269026
"102633666",0.223463056965595,0.223485953144746
"102633677",0.107464716884884,0.107517482517483
"102633805",0.110030235309583,0.11008111239861
"102633824",0.0830176247735134,0.0832266325224072
"102634000",0.134112726927098,0.134128963306021
"102634034",0.0882858546168959,0.0882069000558915
"102634076",0.120192307692308,0.119977756151814
"102634096",0.122606689734717,0.122555259807893
"102634243",0.100029334115576,0.100012093360745
"102634251",0.143419980074269,0.143395104548608
"102634284",0.084253341080767,0.0843872655909289
"102634333",0.107262858619798,0.107300884955752
"102634389",0.123760683760684,0.123791794945228
"102634450",0.0875930218372575,0.0876747141041931
"102634580",0.094413958069509,0.0943609796254373
"102634683",0.145536384096024,0.14520523863936
"102634753",0.100632389331867,0.10077519379845
"102634887",0.131830873554049,0.131859064279231
"102634933",0.134080025971918,0.134044173648134
"102634995",0.281567146565966,0.281377699941623
"102635020",0.112054547793645,0.112016293279022
"102635192",0.121151967459854,0.121326552672623
"102635226",0.106791702188122,0.106836859590838
"102635243",0.0775620920573027,0.077020202020202
"102635290",0.25771003190358,0.257699885927616
"102635316",0.0467581637482253,0.0467423494570582
"102635502",0.131994670727065,0.131868131868132
"102635561",0.111942532175995,0.114754098360656
"102635569",0.132507552870091,0.132582461786002
"102635639",0.167576939748591,0.167381974248927
"102635685",0.0697792944513384,0.0697744304415604
"102635783",0.127303182579564,0.127354092858475
"102635948",0.131664853101197,0.132211538461538
"102635958",0.0628206369180137,0.0628042843232717
"102635985",0.106477577615945,0.106429980276134
"102636142",0.0776628561059699,0.0778065950351982
"102636151",0.111466011466011,0.111428571428571
"102636203",0.102138804015714,0.102091386658737
"102636313",0.151284584980237,0.151209141642307
"102636582",0.105579937304075,0.105547125273984
"102636681",0.11793400286944,0.117803660565724
"102636700",0.25,0.250143760782059
"102636737",0.162737642585551,0.162757495410973
"102636803",0.121664464993395,0.121590023382697
"102636808",0.0773115416398861,0.0772953353945423
"102636980",0.0908696595098677,0.09088
"102637001",0.0512871549893843,0.0513100436681223
"102637100",0.1254747503165,0.125993189557321
"102637176",0.152060768040512,0.152524167561762
"102637283",0.0821142048135913,0.0821714624740433
"102637354",0.118211738891936,0.118260351504319
"102637419",0.071631004676208,0.0716432515551828
"102637492",0.0982691233947515,0.0982444662523171
"102637542",0.134070244250312,0.133950617283951
"102637873",0.0716253443526171,0.0714104836667511
"102637966",0.0865478515625,0.0871632329635499
"102638038",0.12313839447875,0.123090353557399
"102638039",0.197809719370294,0.197647058823529
"102638080",0.0721964863211258,0.0721549636803874
"102638259",0.130808950086059,0.130499075785582
"102638292",0.145121521662557,0.145241581259151
"102638354",0.16270783847981,0.161137440758294
"102638465",0.0921140853061014,0.092113221241079
"102638632",0.0980364257256687,0.0980160205495657
"102638722",0.0690317812269032,0.0689752650176678
"102638744",0.114183951393254,0.114180834621329
"102638854",0.0973119399874974,0.0973356826312136
"102638888",0.118311036789298,0.118072289156627
"102638940",0.0782791899947008,0.0780712620473057
"102638947",0.112637362637363,0.112563402262973
"102639375",0.100849874847197,0.100871493005122
"102639518",0.143384615384615,0.143518518518519
"102639568",0.114084978253597,0.114071606994172
"102639781",0.144644253322909,0.144683504833177
"102639888",0.132413793103448,0.132580326790218
"102639979",0.220454545454545,0.219616204690832
"102640117",0.104492969017949,0.10450657024429
"102640178",0.153330705557745,0.15341728347592
"102640192",0.0704225352112676,0.0708661417322835
"102640298",0.10029443087139,0.100309745055992
"102640338",0.116133289343451,0.116231647634584
"102640368",0.10557714410815,0.105573393396272
"102640379",0.114547994412293,0.11456176673568
"102640387",0.136333650956534,0.136374809498058
"102640451",0.132420091324201,0.132191480017567
"102640479",0.168126447196215,0.168019633754956
"102640589",0.0814164648910412,0.0814173053426636
"102640749",0.0481742865909788,0.0481707635300872
"102640772",0.137952134892575,0.137931034482759
"102640779",0.132620801749839,0.132570462382671
"102640815",0.0701578272265908,0.0701595657180457
"102640864",0.12710911136108,0.127300446477186
"102641621",0.0854728113538511,0.0855845087257949
"102641779",0.123138543699291,0.123287671232877
"102642321",0.177799933532735,0.177802017998364
"102644",0.116691285081241,0.116552328127281
"102657",0.132265381343918,0.132321749061837
"102688",0.170650095602294,0.170788857068472
"102693",0.105951717031588,0.106126357731186
"102747",0.0815523441210394,0.0815519952403213
"102774",0.0967790588504734,0.0970101579703989
"102791",0.109510238042437,0.109528293238485
"102857",0.0918796099193622,0.0918769966544335
"102866",0.0919689119170984,0.0921799307958478
