"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"67392",0.120325,0.119625
"67393",-0.02135,-0.0807
"67395",0.1101,0.2137
"67397",0.0654,0.1134
"67398",-0.1188,-0.0152
"67399",-0.04865,-0.1174
"67402",0.007,-0.0537
"67405",-0.3425,0.2088
"67407",0.0547,0.1057
"67412",0.0157,-0.01575
"67414",0.0513,0.0961
"67416",-0.0413,-0.0516666666666667
"67417",0.02075,0.0929
"67418",-0.1433,-0.0281
"67419",0.1589,0.0356
"67420",0.0185,0.10764
"67422",0.0466666666666667,0.0943
"67425",-0.0985,-0.1416
"67426",0.03725,-0.03505
"67427",0.1283,0.09355
"67429",-0.07225,-0.01885
"67430",0.0355,0.0062
"67432",-0.2405,-0.2607
"67433",-0.01535,-0.00255
"67434",0.00180000000000001,-0.0121333333333333
"67437",0.0051,0.0929
"67439",0.0368,-0.0824666666666667
"67440",-0.051,-0.0727
"67441",-0.0604,-0.0529
"67442",0.1131,-0.0857
"67443",-0.02985,-0.02575
"67444",-0.06475,-0.04395
"67445",-0.0884,-0.2159
"67446",-0.1603,-0.0521
"67448",0.0464,0.112
"67451",0.2196,0.09565
"67452",-0.04205,0.02915
"67453",-0.0182,0.09245
"67454",0.0118,0.10955
"67455",0.0573,0.12435
"67456",-0.0170333333333333,0.0595666666666667
"67457",-0.2004,-0.0872
"67458",-0.00563333333333333,-0.0229
"67459",0.00226666666666666,-0.0219
"67460",-0.0408,-0.0252
"67463",-0.0688,-0.06855
"67465",-0.0619,-0.0680333333333333
"67466",-0.09015,0.05905
"67467",-0.2083,-0.1704
"67468",0.0938,0.0571
"67469",0.05125,0.1014
"67470",-0.0894,-0.0634
"67471",-0.1039,-0.1175
"67472",0.02905,0.02115
"67473",0.412,0.4831
"67474",-0.0234,0.0197
"67475",-0.00645,0.07415
"67477",0.1286,0.01555
"67480",-0.1334,-0.0546
"67483",-0.0455,0.1001
"67484",0.0286,0.0657
"67486",-0.083,-0.0552
"67487",-0.099,-0.0254
"67488",0.00335,-0.0548
"67489",-0.0729,-0.0627
"67490",0.0733,0.2068
"67492",-0.0842,-0.0328
"67493",0.0405,0.0873
"67495",0.0249,0.0558
"67498",0.108133333333333,0.0206333333333333
"67500",0.01665,0.03545
"67501",0.01355,0.1031
"67503",-0.0321,0.0087
"67504",-0.2067,0.0612
"67505",-0.0518,0.0512
"67507",0.205,-0.0178
"67509",0.066,-0.0254
"67510",-0.0725,0.027
"67511",0.06835,0.0267
"67512",-0.1204,-0.1864
"67513",-0.05315,-0.00765
"67515",-0.161,-0.0813
"67516",-0.0051,-0.0038
"67522",-0.03045,0.000349999999999996
"67523",0.1719,0.2048
"67525",0.2737,0.1611
"67526",-0.04765,-0.02185
"67528",-0.0458,-0.0169666666666667
"67529",0.14565,0.1602
"67530",0.0304,0.0355
"67532",0.05685,0.00745
"675325",0.0777,-0.0024
"67533",0.03415,0.03855
"67534",0.0181666666666667,0.0747666666666667
"67537",-0.0795,-0.1387
"67538",-0.3319,-0.2094
"67542",0.0218,0.0037
"67543",0.0059,0.0863
"67544",0.0538666666666667,0.0192666666666667
"67547",0.1716,0.06415
"67548",-0.0953,-0.0744
"67549",-0.0897,-0.0834
"67550",-0.0506,0.0059
"67552",0.0801,0.0855
"67553",0.0443,0.0709
"67554",0.0291333333333333,0.0499
"67555",0.1493,0.0106
"67556",-0.05145,-0.02485
"67557",0.1909,0.0083
"67561",-0.094,-0.0129666666666667
"67563",-0.0691,-0.0991
"67564",-0.0953,0.0641
"67568",0.1201,0.09
"67569",0.0536,0.3352
"67573",-0.0489,0.134
"67574",-0.0218,-0.0322
"67575",-0.1784,-0.1742
"67576",0.4296,0.1341
"67578",0.0761,-0.0733
"67579",0.0938,0.1874
"67580",-0.06495,-0.022
"67581",0.0524,0.0697
"675812",0.1876,0.0285
"67582",-0.0332,0.06665
"67585",0.0364,0.13
"67586",-0.1261,-0.0049
"67587",-0.191,-0.0775
"67588",-0.059525,-0.068425
"67589",0.1236,0.0428
"67590",-0.05915,-0.0883
"67591",-0.05015,-0.04385
"67592",0.0149,-0.084
"67593",-0.05555,0.02945
"67596",0.117666666666667,0.105533333333333
"67602",-0.0221,-0.0303
"67603",-0.0292,-0.022
"67604",-0.052,-0.0586
"67605",-0.03785,0.0193
"67606",0.1816,0.1425
"67607",0.0837,0.0617
"67608",-0.0837333333333333,-0.0356
"67609",0.035,0.0371
"67610",0.0853,0.0546
"67615",-0.0219,-0.02795
"67618",0.0513,0.114025
"67619",-0.0634,-0.0128
"67620",-0.0564,-0.06955
"67621",0.1409,0.0923
"67622",-0.0488,-0.0232333333333333
"67623",-0.120425,-0.0149
"67628",-0.0824,0.026
"67629",-0.2141,0.0042
"67630",0.0531,-0.0386333333333333
"67634",-0.0341,-0.0531
"67636",-0.001,0.0805
"67637",-0.0226,-0.1039
"67638",0.0556,0.2437
"67639",-0.105,-0.0068
"67640",-0.0491,0.0524
"67641",-0.135,-0.0734
"67642",0.0767,-0.0324
"67645",0.0161,0.0221
"67646",0.0848,0.0361
"67647",-0.00725,-0.1133
"67648",-0.0377,0.0229
"67652",0.0991,0.0991
"67653",-0.036,-0.2048
"67655",-0.0232,-0.043
"67656",0.1599,-0.0059
"67657",-0.0882,-0.0863
"67661",-0.061,-0.1627
"67663",-0.0708,-0.0352
"67664",0.01565,0.01835
"67665",-0.02165,-0.0182
"67666",-0.1193,-0.0786
"67667",0.0181,0.11745
"67668",-0.045,-0.0536
"67669",0.0642,0.05085
"67671",0.0499,0.0066
"67672",0.0962,0.0782
"67673",-0.07335,-0.07495
"67674",0.0476,-0.0018
"67675",-0.0549,-0.0465
"67676",0.0363,0.0229
"67678",-0.011,0.0298
"67680",-0.0705,-0.0266
"67681",-0.075,0.0533
"67683",0.1614,0.1286
"67684",0.1144,0.18545
"67685",-0.0024,-0.0705
"67687",-0.1098,-0.0571
"67689",-0.0674,-0.0915
"67690",0.05325,-0.0247
"67692",-0.0464,0.0316
"67693",0.0862,0.0761
"67694",-0.0461,0.0638
"67698",-0.06565,0.0132
"67701",-0.0729,0.1546
"67702",0.0339,0.0477
"67703",0.3578,-0.0273
"67704",-0.0849,-0.0333
"67705",-0.0819,0.0097
"67706",-0.05725,-0.0701
"67707",-0.0979,-0.0122
"67708",-0.03995,0.0081
"67709",-0.018,-0.0646
"67710",7e-04,0.0474
"67711",-0.0581,-0.03575
"67712",-0.0254,0.0083
"67713",0.05615,0.0064
"67715",-0.1901,-0.207
"67717",0.1367,0.4404
"67719",-0.1093,-0.0037
"67722",0.1024,0.0429
"67723",0.13135,0.10785
"67724",-0.0499,-0.194
"67725",-0.0184,0.0151666666666667
"67726",0.0313,-0.00705
"67727",0.0753,-0.000899999999999998
"67728",-0.0914,-0.0583
"67729",-0.0459,0.0925
"67731",0.0898666666666667,0.2087
"67732",-0.17795,-0.0814
"67733",-0.061,-0.0843
"67735",0.143,0.1098
"67736",0.0816,0.2735
"67737",-0.1153,-0.1541
"67739",-0.09395,-0.10565
"67740",-0.0576,-0.1335
"67741",0.098,0.1234
"67742",0.2708,0.3518
"67746",0.1835,0.1612
"67747",-0.0665,0.006
"67748",-0.0539,0.0489
"67749",-0.0328,-0.0189
"67750",0.1964,0.118
"67752",-0.1761,0.0568
"67753",0.174266666666667,-0.0326
"67755",-0.1003,-0.0828
"67758",-0.0714,-0.0872
"67759",-0.0628,-0.0843
"67760",-0.0463,0.02135
"67763",-0.1133,-0.0993
"67765",-0.0641,-0.0413
"67767",-0.0346,-0.0161
"67768",0.0365,0.0507
"67769",-0.129525,-0.041525
"67770",0.0331,-0.0082
"67771",0.0364,-2e-04
"67772",0.0841,0.1188
"67773",-0.0046,0.0052
"67774",0.0223,-0.0358
"67775",0.36275,0.03585
"67776",0.1639,0.014
"67778",8e-04,0.0162
"67781",0.0562,-0.00105
"67784",-0.0075,0.0422
"67785",-0.0271,-0.1245
"67788",0.0408,0.1399
"677884",0.015925,0.0243
"67789",-0.0326,-0.0817
"67790",0.05075,0.13015
"67791",-0.1268,-0.2677
"67792",-0.179,-0.1304
"67795",-0.1459,-0.0326
"67797",0.0544,0.0221
"67800",0.01305,0.0118
"67801",-0.0408,-0.0451
"67803",-0.0603,-0.103375
"67804",0.1138,0.173
"67808",0.0598,-0.0062
"67809",-0.1777,-0.05955
"67811",-0.0185,-0.05215
"67812",0.0881666666666667,0.0402333333333333
"67815",0.0674,-0.0379
"67819",-0.071875,-0.054025
"67821",-0.0284,-0.2343
"67824",0.0269666666666667,-0.0511
"67826",0.02415,0.024
"67828",0.0666,0.0471
"67830",-0.0634,0.02555
"67832",0.0059,0.0489
"67834",-0.00505,0.072325
"67836",-0.1512,-0.1106
"67838",0.0209,0.0746
"67839",-0.1551,-0.0594
"67840",0.0149,0.0219
"67841",-0.038,0.07155
"67842",-0.0364,-0.2517
"67843",-0.0599333333333333,-0.0894
"67844",-0.2011,-0.0841
"67845",0.03445,0.0106
"67846",0.0878,0.04335
"67847",-0.11535,0.01495
"67848",0.02105,-0.0418
"67849",-0.16,0.02105
"67850",0.0239,0.0523
"67851",0.018,0.0219
"67854",-0.07,-0.0661
"67855",0.0715,-0.0301
"67856",-0.1078,-0.2059
"67857",0.005,0.065
"67859",-0.08905,-0.1269
"67860",0.0093,-0.0379
"67861",0.0291,0.1468
"67862",-0.0895,-0.0832
"67863",0.0479,0.0996
"67864",0.0079,0.0153
"67865",-0.0404,0.0776
"67866",-0.0208,-0.049
"67867",-0.013,-0.0045
"67868",0.462366666666667,0.258233333333333
"67869",-0.0313,0.0555
"67870",-0.085,-0.06355
"67871",-0.0669,0.0364
"67872",-0.034,0.02895
"67873",-0.0365,-0.0848
"67874",0.2331,0.2043
"67876",0.02455,0.0765
"67877",-0.0413,0.0017
"67878",0.00778,0.05694
"67880",-0.0236,-0.1011
"67881",0.07405,0.1054
"67883",0.0363333333333333,0.00196666666666666
"67884",-0.02765,0.0052
"67885",0.029,-0.0303
"67886",0.0545333333333333,0.0416
"67887",0.047,0.0605
"67888",-0.1671,0.1081
"67889",-0.01415,-0.0013
"67890",-0.0708,0.042125
"67891",0.0927,0.089
"67892",-0.0283,0.0126
"67893",-0.0789,-0.0883
"67894",-0.0622,0.0922
"67895",-0.081,-0.0346
"67896",-0.1876,-0.09065
"67897",0.05415,0.0144
"67898",-0.0398,0.046
"67899",0.0163,0.0418
"67900",0.0997,0.0815
"67902",-0.0186,-0.00775
"67903",-0.0091,0.0522
"67905",-0.0908,-0.1255
"67909",0.1107,0.1187
"67911",0.0199,-0.0244
"67912",-0.00885,-0.0168
"67914",0.03115,-0.0033
"67916",-0.0326,-0.04745
"67917",-0.128,-0.03315
"67920",-0.0595,-0.0632
"67921",-0.0505,-0.0029
"67922",0.0221,0.04135
"67923",0.02975,0.101325
"67926",-0.2636,0.0826
"67928",0.0888,0.0336
"67929",-0.228,-0.01
"67931",-0.0946,0.0143
"67932",-0.0992,0.0209
"67933",0.0905333333333333,0.0645333333333333
"67935",-0.0427666666666667,-0.0198
"67936",-0.0209,0.072
"67937",-0.0684,-0.0599
"67938",-0.0644,-0.0665
"67939",0.069,4e-04
"67941",-0.00493333333333333,0.0294333333333333
"67942",6e-04,-0.0228
"67943",0.0868,0.07805
"67944",-0.0579,-0.1372
"67945",0.082375,0.035075
"67946",-0.14875,-0.07625
"67948",0.0272333333333333,-0.00373333333333333
"67949",-0.0166,-0.0046
"67951",0.1277,0.152
"67952",-0.06186,-0.0152
"67955",0.04485,0.07135
"67956",-0.0298,-0.068475
"67958",0.151475,0.131925
"67959",-0.0247,-0.0771
"67963",-0.0592333333333333,-0.0607666666666667
"67966",-0.0711,-0.0787
"67967",-0.00203333333333334,0.0541
"67968",-0.0418,-0.0012
"67969",-0.0328,0.0458
"67971",-0.1692,-0.1081
"67972",0.218666666666667,0.0368666666666667
"67973",0.0324,0.0951
"67974",0.0790333333333333,0.0665166666666667
"67976",-0.0679,-0.2178
"67978",-0.0255,-0.1116
"67979",0.0304,0.0556
"67980",0.0831666666666667,0.125033333333333
"67981",-0.0762,0.0034
"67983",-0.3018,-0.1222
"67984",-0.0862,-0.0678
"67988",-0.0476333333333333,0.118333333333333
"67991",0.04495,0.02055
"67993",-0.1771,-0.016
"67994",-0.0248,-0.0778
"67996",0.0276,0.012175
"67997",-0.0348,0.1084
"67998",0.0193333333333333,0.0620666666666667
"68001",-0.0722,-0.0304333333333333
"68002",-0.023,0.0513
"68010",-0.1522,-0.1201
"68011",0.01395,0.02045
"68014",0.2594,0.1363
"68015",-0.11685,-0.11185
"68016",-0.2698,-0.0964
"68017",0.0469,-0.1282
"68018",0.1074,-0.0141
"68020",-0.03,-0.0424
"68021",-0.1113,-0.0804
"68023",0.0405,0.07755
"68024",-0.0923,-0.0262
"68026",-0.214,-0.2187
"68027",-0.1427,-0.0967
"68031",0.0487666666666667,0.0933333333333333
"68032",-0.0634,-0.01085
"68033",-0.083,-0.0708
"68034",0.12985,0.0096
"68035",-0.0282,-0.0958
"68036",0.00246,-0.0133
"68038",0.0437,0.01775
"68039",-0.1295,-0.1903
"68040",-0.1809,-0.01775
"68041",0.0212,0.0218
"68043",-0.04745,0.00145
"68044",-0.1038,-0.0037
"68045",0.0690333333333333,0.0824666666666667
"68046",0.0026,-0.0599
"68047",0.0147,-0.0315
"68048",-0.0324,0.021375
"68051",0.010125,0.00065
"68053",0.1787,0.1286
"68054",-0.16035,-0.1224
"68055",-0.0027,0.0371
"68058",0.0447,-0.0605
"68059",-0.0174666666666667,0.0747666666666667
"68066",-0.0347,-0.048525
"68067",0.0092,0.0205
"68070",-0.027325,-0.008275
"68073",-0.1586,-0.143
"68074",-0.0111,-0.122
"68075",0.1381,0.1163
"68077",0.01675,-0.0019
"68079",0.0118,0.01285
"68080",0.0111,0.0446
"68082",-0.10905,-0.0473
"68083",0.06775,0.04475
"68087",0.0785,-0.1066
"68089",0.031,-0.0163
"68090",-0.04575,-0.0385
"68092",0.0064,0.0415666666666667
"68094",0.0863,0.0646
"68095",0.0127,-0.08755
"68097",-0.0705,-0.0594
"68098",0.0385,0.0612
"68099",-0.0229,-0.0184
"68106",-0.0170666666666667,0.0296333333333333
"68107",-0.02125,-0.04155
"68108",-0.2313,-0.1062
"68112",0.0172333333333333,-0.00846666666666667
"68114",-0.0929,-0.0667
"68115",0.02315,0.0269
"68117",-0.1012,-0.1047
"68118",0.0076,0.0264
"68119",-0.042,-0.0415
"68121",0.1035,0.12005
"68126",-0.01784,0.04296
"68127",0.0702,0.0167
"68128",0.0084,-0.0721
"68134",-0.0047,0.0327
"68135",0.06435,0.0454
"68137",0.0649,0.0368
"68140",-0.0193,3e-04
"68142",0.27115,0.22805
"68144",-0.0084,-0.0069
"68145",-0.0287,-0.05115
"68146",-0.10775,0.0455
"68147",0.0504,0.0783
"68149",-0.10365,-0.08615
"68151",0.0211333333333333,0.0872666666666667
"68152",-0.0475,0.0041
"68153",0.0405,0.1478
"68159",0.074,0.0539
"68161",0.105275,0.0508
"68162",-0.0344,-0.036
"68166",0.0139666666666667,0.0430333333333333
"68169",-0.08705,-0.089
"68170",-0.0476,-0.000199999999999999
"68171",0.2044,0.0997
"68172",0.0178,0.0315
"68173",-0.1429,-0.058
"68174",-0.05,-0.0235
"68175",0.1015,0.073
"68176",-0.1021,-0.1625
"68177",0.068,0.0528
"68178",-0.023775,0.010575
"68180",-0.1412,0.0354
"68183",-0.07765,0.0397
"68184",0.11645,0.02965
"68187",-0.022125,0.098275
"68188",-0.1102,-0.1514
"68189",0.0199,-0.1641
"68192",0.08565,0.1083
"68193",0.0135,0.0019
"68196",-0.01045,0.1047
"68197",-0.0902666666666667,-0.0384
"68198",-0.119766666666667,-0.1189
"68201",-0.1154,-0.1692
"68202",-0.0189,0.01185
"68203",-0.0018,0.02925
"68205",-0.06005,-0.062825
"68209",-0.1388,-0.0787
"68212",-0.0619,0.0221
"68214",-0.0224,0.0239
"68215",-0.02,0.0583
"68219",0.0376,0.0329
"68221",-0.017,0.0262
"68222",-0.1306,-0.0884
"68224",0.0329,-0.0253
"68226",0.07185,0.1061
"68229",0.04495,-0.0167
"68232",0.0267,0.0503
"68233",-0.1585,0.0052
"68235",-0.0213,0.04035
"68238",0.0188,0.0017
"68239",0.0074,0.10525
"68240",-0.0499,-0.0523
"68241",-0.0543,-0.1377
"68243",-0.0066,-0.0504
"68250",-0.08915,-0.04605
"68251",-0.1253,-0.0853
"68259",-0.101,-0.00665
"68260",0.0767,0.1801
"68262",-0.1534,-0.04175
"68263",-0.0275,0.0036
"68265",-0.05355,0.0637
"68267",0.0317,-0.0677
"68268",-0.0495,0.0376
"68270",-0.176,-0.1381
"68271",0.1797,0.1752
"68272",-0.12665,-0.0822
"68273",0.0076,-0.0041
"68274",-0.0723,0.0203
"68275",0.0552,0.0361
"68276",-0.0322,-0.0543
"68277",0.0023,0.0745
"68278",-0.150925,-0.1464
"68279",-0.1088,-0.0396
"68281",-0.0214,0.1228
"68283",0.1188,-0.0023
"68285",0.08345,0.01765
"68291",-0.0865,0.0278
"68292",0.0107,0.00635
"68294",-0.1713,-0.2928
"68295",-0.0910333333333333,-0.0733666666666667
"68298",0.0179,-0.0775
"68299",0.0348333333333333,0.0769666666666667
"68303",-0.0579,-0.0469
"68304",0.1136,0.1476
"68306",-0.057,-0.0733
"68307",-0.0556,-0.0459
"68310",-0.0273,0.0723
"68311",-0.2175,-0.1061
"68312",0.0395,-0.022
"68314",-0.0305,0.0747
"68323",0.0646,0.05635
"68327",0.0326,0.06525
"68328",-0.0815,0.0342
"68332",0.0311,-0.0132
"68337",0.0877,0.0175
"68338",-0.1082,-0.0775
"68339",-0.0385333333333333,-0.0380333333333333
"68342",-0.0824,-0.0154
"68344",-0.01685,0.02335
"68346",0.105,0.00423333333333333
"68347",-0.0422,-0.03035
"68348",0.1239,0.0147
"68349",-0.0222,0.0428
"68350",-0.1024,0.00405
"68352",0.0653,0.1342
"68354",0.0251,0.1338
"68355",-0.04,-0.0738
"68364",0.0858,0.0339
"68365",0.03892,0.0321
"68366",-0.06585,-0.07225
"68371",-0.0328,-0.0234
"68375",-0.1183,-0.1026
"68379",0.0339,-0.0493
"68385",0.0729,0.0097
"68386",0.0612,0.1126
"68393",-0.5561,-0.4644
"68394",-0.06345,0.02805
"68396",-0.1716,-0.1845
"68401",0.0874,0.1414
"68402",-0.1782,-0.0856
"68404",0.0904,-0.0174
"68416",0.1524,0.0263
"68420",-0.033,-0.0195
"68421",0.1082,0.0870666666666667
"68423",0.06645,0.0055
"68427",-0.1982,-0.1054
"68428",0.00936666666666667,0.0326333333333333
"68431",-0.1469,-0.1801
"68440",0.0174,-0.1362
"68441",0.1374,0.1302
"68444",-0.0376,0.0414
"68449",0.0253,0.0142
"68453",0.0971,0.1151
"68458",-0.1109,-0.0674
"68460",0.15,0.1287
"68463",-0.1656,-0.1484
"68465",0.07905,-0.00825
"68468",-0.0315666666666667,0.0189666666666667
"68469",-0.0197,0.1708
"68472",-0.0203,0.2049
"68473",0.0491,-0.0151
"68475",-0.0579,-0.0771
"68477",0.074,-0.06835
"68479",-0.0397,0.0516
"68480",-0.0552,-0.0438
"68481",-0.00565,-0.0843
"68484",0.0089,-0.0802
"68487",0.6942,0.0598
"68490",-0.0361,-0.0329
"68493",0.1338,0.1132
"68497",-0.06735,0.0506
"68498",-0.17365,-0.096275
"68499",0.0099,0.0511
"68500",0.0921,-0.0835
"68501",0.0665,0.1136
"68505",0.0551666666666667,0.0972333333333333
"68507",-0.1276,-0.0930666666666667
"68509",-0.0858,-0.0327
"68510",-0.10535,-0.2242
"68511",0.0309,0.0829
"68512",-0.0417,-0.0482
"68514",-0.1513,0.0026
"68515",-0.1634,-0.06605
"68519",-0.0554,-0.0589
"68520",0.0717,0.0656
"68521",-0.0347,0.0441
"68523",-0.0801,-0.053
"68524",0.0396,-0.0342
"68525",0.0958,-0.0174
"68526",-0.0069,-0.0249
"68527",-0.0129,0.05095
"68528",-0.1767,-0.0252
"68531",0.1183,0.0903
"68533",0.0792,0.017
"68537",-0.101666666666667,-0.0439333333333333
"68539",-0.0748,-0.078325
"68544",0.014,-0.0047
"68545",0.1243,-0.0979
"68549",-0.0357,0.0064
"68550",-0.031,-0.0763
"68552",-0.0049,-0.0643333333333333
"68553",0.07555,0.08795
"68554",-0.03,-0.0166
"68556",-0.0486,-0.0613
"68558",0.015477085,-0.0359
"68559",0.0073,-0.00635
"68563",0.007,-0.1527
"68564",0.0434333333333333,0.0592666666666667
"68565",-0.0324,-0.0272
"68566",-0.0027,0.0599
"68567",-0.03175,0.10455
"68572",-0.05655,-0.1028
"68576",-0.1622,-0.1082
"68581",-0.0555,-0.0058
"68585",0.0363666666666667,0.0877666666666667
"68588",-0.086,-0.1554
"68591",0.0025,-0.1023
"68592",-0.0532,0.0709
"68597",0.02645,0.00285
"68598",-0.024,0.02875
"68603",-0.0442,-5e-04
"68606",-0.0217,-0.025
"68607",0.0184,-0.03685
"68611",-0.126766666666667,-0.149966666666667
"68612",-0.1931,0.0461
"68614",0.0106,-0.01255
"68616",-0.2413,0.0777
"68617",0.0515,0.03925
"68618",-0.0732,-0.0678
"68625",0.0813,0.2093
"68626",0.0037,-0.0156333333333333
"68628",-0.03165,-0.05825
"68631",-0.019164595,-0.0488
"68632",0.041025,0.00835
"68634",-0.0284,0.029
"68636",0.0668,0.0882
"68642",0.0128,0.0057
"68644",-0.1414,-0.0886
"68646",-0.003475,0.03425
"68652",0.02515,0.03705
"68653",-0.08095,-0.07215
"68655",-0.0405,-0.0616
"68659",0.05145,-0.07625
"68662",-0.1929,-0.0858
"68666",0.0097,-0.0728
"68667",0.0437,0.0099
"68668",0.0925,0.0525
"68671",-0.0946,-0.1381
"68673",0.0026,0.0233
"68675",0.0499,0.0613
"68678",0.0324,-0.0581
"68680",0.0193,0.073
"68682",0.1486,-0.00199999999999999
"68686",0.0092,-0.0455
"68691",-0.0151,-0.0465333333333333
"68692",-0.1536,0.1009
"68693",-0.0415,0.0219
"68695",0.0682,0.0428
"68701",-0.0809,0.1295
"68703",0.076,-0.0208
"68705",0.1137,0.0959
"68708",-0.2401,-0.1856
"68709",-0.0052,0.017
"68713",0.1548,0.1109
"68718",-0.1448,-0.1481
"68720",0.1046,0.1368
"68721",-0.0829,-0.0377
"68723",0.1953,0.0438
"68724",-0.0378,-0.0427
"68725",0.082,-0.0598
"68728",-0.1581,-0.1087
"68729",-0.0112,0.03642
"68730",0.03775,0.0019
"68731",-0.0354,-0.0559
"68732",0.0133,-0.0136
"68734",0.02575,0.00035
"68735",-0.0156,-0.0233
"68736",0.051,0.0895
"68737",0.0541,0.1465
"68738",0.0148,0.0331
"68740",0.162,-0.1098
"68742",-0.2004,-0.0919
"68743",0.07475,0.14285
"68744",-0.0103,-0.086
"68750",0.125525,0.228125
"68753",0.0317,-0.0202
"68755",-0.01595,-0.0324
"68758",-0.0573,-0.0378
"68760",0.00373333333333333,0.0114
"68763",-0.087,-0.141
"68764",-0.1682,0.0267
"68767",0.0117,0.06125
"68768",-0.0524,0.0088
"68770",0.042,0.04055
"68774",0.30645,0.06605
"68775",0.0146,-0.026
"68776",0.079,0.0868
"68777",-0.2415,-0.0706
"68778",-0.0899,-0.1037
"68789",0.0897,0.069
"68790",-0.0794,0.0604
"68792",0.0414,0.0481
"68794",0.00665,0.1047
"68795",0.00386666666666667,0.0223666666666667
"68796",-0.0865,-0.0115
"68797",-0.2573,-0.2628
"68799",-0.00672,0.03006
"68800",0.0843,0.3374
"68801",-0.08675,-0.04415
"68802",-0.0778,-0.04175
"68808",-0.0847,-0.0898
"68810",-0.1947,0.0907
"68813",0.0379333333333333,0.0503333333333333
"68815",0.0262,-0.0375
"68816",-0.128,-0.0356
"68818",-0.0249,-0.0546
"68828",0.0083,0.00506666666666667
"68832",-0.0307666666666667,0.0045
"68833",0.0136,0.0157
"68836",-0.00143333333333333,-0.0253666666666667
"68837",-0.07235,-0.07285
"68839",0.0159,0.0031
"68841",0.0449,-0.0147
"68842",0.128933333333333,0.137833333333333
"68845",-0.03745,-0.0584
"68846",0.0909,-0.0224
"68852",-0.0587,-0.2202
"68854",-0.0168,-0.0491
"68857",-0.0196333333333333,0.0211333333333333
"68859",-2e-04,-0.0251
"68861",0.044,0.0907
"68865",0.0191,-0.03875
"68867",-0.2652,-0.1224
"68870",0.064,0.1001
"68875",-0.05945,-0.0445
"68876",0.0266,0.0545
"68877",-0.03135,-0.0871
"68879",-0.06825,-0.07045
"68880",-0.1624,0.0741
"68888",-0.0666,-0.2153
"68889",0.01845,-0.0623
"68891",0.0428,0.1524
"68895",-0.1559,-0.1571
"68897",-0.03805,-0.1199
"68904",0.02856,-0.000599999999999996
"68910",0.00373333333333333,0.006
"68911",-0.053,-0.0864
"68915",-0.01115,-0.0493
"68916",0.0773,0.0909
"68917",-0.0504,-0.0405
"68920",0.0156,-0.016
"68922",-0.0329,0.01325
"68925",-0.0544666666666667,-0.112866666666667
"68926",-0.1367,-0.1342
"68927",-0.0297,-0.0029
"68929",0.01975,0.2062
"68936",0.0289,-0.0382
"68938",-0.0847,-0.0948
"68939",0.15,0.0443
"68941",0.1041,0.2978
"68942",0.07165,0.0767
"68943",-0.0422,-0.02645
"68944",-0.0446,-0.0302
"68947",0.0619,-0.0751
"68948",0.0506,-0.0103
"68949",0.078,0.0017
"68952",-0.075925,-0.1545
"68953",2e-04,0.0587
"68955",0.0321333333333333,-0.0536
"68957",-0.088,-0.0962
"68961",-0.0555,-0.0448
"68964",0.0267333333333333,0.0225666666666667
"68966",0.07935,0.08035
"68968",0.0358,0.0747
"68969",0.0992,0.0585
"68970",0.0500333333333333,-0.0028
"68971",0.0987,0.0766
"68972",-0.0911,-0.123
"68975",0.0339,0.0797
"68977",0.0864,0.06045
"68979",0.0221,-0.003
"68980",0.09575,0.10835
"68981",-0.0306,0.00613333333333333
"68982",-0.135,-0.016
"68986",0.1177,0.0667
"68988",-0.05955,0.02265
"68991",-0.0943,-0.0202
"68992",0.0223,0.0341
"68995",0.0219,0.0742
"68999",-0.0878,0.0237
"69008",0.00765,0.05625
"69009",-0.1039,-0.162766666666667
"69017",0.078,-0.0504
"69019",0.0152333333333333,-0.0277666666666667
"69020",-0.0022,-0.1588
"69024",-0.1182,0.0417
"69028",-0.1483,-0.1451
"69029",-0.0929,-0.0626
"69030",0.0394,0.0771
"69032",-0.3156,-0.2811
"69034",-0.0885,-0.1215
"69035",-0.03875,-0.0043
"69036",0.130166666666667,0.0994
"69038",-0.1148,-0.1209
"69042",-0.0965,-0.129
"69047",-0.2801,-0.0849
"69048",0.0893,0.1331
"69049",-0.0341,-0.0687
"69050",-0.0966,0.045
"69051",-0.0727,-0.061
"69053",-0.0261,-0.03055
"69055",0.0127,0.0859
"69060",0.2531,0.17
"69062",-0.0612,-0.0556
"69064",-0.1349,-0.0692
"69065",0.0022,0.0286
"69066",-0.0766,-0.0518
"69068",-0.2941,-0.19165
"69069",0.0615,0.0529
"69071",0.144,0.0732
"69072",-0.0916,-0.0026
"69073",-0.0794,-0.02635
"69076",-0.0538,-0.0299
"69077",0.057275,0.06265
"69080",-0.0238,-0.07108
"69082",0.1561,0.207233333333333
"69083",0.0687,0.0074
"69085",-2e-04,-0.0353
"69086",0.0016,0.0063
"69089",0.0223333333333333,-0.0175666666666667
"69090",0.0282,0.1547
"69091",-0.0239,0.0094
"69094",-0.0473,-0.0706
"69097",0.0365,0.1614
"69101",0.0418,0.0591
"69104",-0.009925,0.043975
"69106",0.1189,0.0155
"69108",-0.038775,0.01675
"69113",0.0375,0.0098
"69116",0.0237,-0.0982
"69117",-0.2327,-0.1011
"69120",-0.0747,0.0253
"69121",-0.0464,0.0182
"69123",-0.1361,0.0041
