"","GSE30577_Rabies_vs_Control"
"26413",1.4062
"264134",-0.6432
"26414",-2.9278
"26415",2.3088
"26416",1.8969
"26417",-2.4602
"26419",0.1857
"26420",-0.7206
"26423",-1.0455
"26424",-1.4681
"26425",3.0298
"26426",1.7758
"26427",-0.2413
"26428",0.0970333333333333
"26429",-0.5266
"26430",-1.1491
"26431",0.0874
"26433",2.5037
"26436",1.162
"26437",-0.1193
"26440",0.9875
"26441",2.4963
"26442",1.6451
"26443",1.0085
"26444",2.8131
"26445",3.2437
"26446",1.72
"26448",0.088
"26450",0.952
"26458",-2.7901
"26459",-0.1514
"26464",2.6834
"26465",0.0884
"26466",-0.2544
"264895",0.2552
"26549",1.6108
"26554",0.31895
"26556",-0.707466666666667
"26558",0.3399
"26560",0.4182
"26561",1.7246
"26562",0.5421
"26563",-2.0432
"26564",1.72515
"26565",-2.6415
"26568",0.0134
"26569",-0.0135
"26570",-0.691566666666666
"26572",2.4804
"266614",1.2433
"266620",-1.1902
"266632",2.3134
"266645",-0.6439
"266690",-1.0376
"266692",1.1057
"266744",-1.8687
"266781",0.0413
"266815",-2.1807
"267019",2.2513
"26754",0.3644
"26757",0.3329
"268281",-0.49198
"268288",1.045
"268291",4.1196
"268294",1.18206666666667
"268297",2.80175
"268301",0.09335
"268345",-0.328566666666667
"268354",-0.85835
"268379",0.53515
"268391",-0.0682
"268395",1.6307
"268396",1.45566666666667
"268417",-0.8765
"268420",-0.7584
"268445",-1.3882
"268448",-1.1264
"268465",-1.5231
"268470",2.5266
"268482",-2.2926
"268490",-0.2158
"268491",-4.5672
"268512",-2.1403
"268534",1.6062
"268564",-0.07605
"268566",-0.446
"268567",-1.3738
"268591",0.02645
"268656",0.6033
"268663",0.20025
"268697",2.439875
"268706",1.6219
"268709",2.3613
"268721",0.1081
"268739",-1.2493
"268741",1.86243333333333
"268749",4.9658
"268752",2.7575
"268755",-0.3855
"268756",-0.1272
"268759",-0.6138
"26876",-1.3021
"26877",3.21733333333333
"26878",1.1418
"268782",-0.2196
"268783",-4.0254
"26879",-2.5042
"268807",0.7959
"26885",0.8243
"268857",-0.0877
"26886",4.0575
"26887",1.5248
"268878",-1.8586
"26888",2.5655
"268880",-0.8459
"268882",2.5033
"268885",3.0262
"26889",-0.425
"268903",1.25165
"268905",-0.5791
"26891",-2.6082
"26893",1.5291
"268930",2.5167
"268933",2.6668
"268935",-0.1749
"268936",-0.3141
"26894",0.9778
"26895",1.4441
"26896",0.182725
"26897",1.4521
"268970",-0.5215
"268973",-0.494
"268977",1.6766
"26898",0.0181
"268980",-0.3125
"268996",-2.4577
"26900",-0.18585
"269003",-1.4761
"269016",-1.2809
"269019",2.4035
"269023",-2.75165
"26903",1.331
"269033",-1.02066666666667
"26904",1.10175
"26905",-0.2855
"269053",1.14865
"269060",-1.6432
"269061",0.3871
"269063",-0.4038
"26908",-0.6614
"26909",2.5756
"26910",0.1915
"269109",1.9534
"269113",0.3716
"269116",0.75095
"269120",0.7631
"26914",-0.932
"26918",0.4595
"269180",-0.7788
"269181",2.6503
"26919",-0.2531
"269198",2.19535
"26920",1.83096666666667
"269209",-0.04865
"26921",0.8534
"26922",-3.2466
"269224",2.3791
"269233",-0.85205
"269252",2.04165
"269254",2.2619
"26927",1.7076
"269295",-3.4004
"26931",0.87565
"26932",-1.792
"269328",1.4113
"269336",-0.2129
"269338",1.087
"26934",2.0539
"269344",3.2697
"269356",1.5784
"26936",-0.1722
"26938",-0.4097
"26939",-0.4767
"269397",-1.88705
"269400",0.506
"269401",1.1702
"26941",2.5998
"269423",-0.392
"269424",-0.1727
"26943",0.500933333333333
"269437",-0.1154
"26944",-0.0228
"26945",0.6547
"26946",-0.1122
"269470",-0.6889
"269473",1.53715
"26949",-2.78
"269513",1.4503
"269523",-2.30116666666667
"269529",-0.37675
"269536",1.2419
"269582",0.1105
"269585",-3.0125
"269587",-0.4824
"269589",-0.0137
"269604",1.2146
"269608",-1.3914
"26961",-1.2118
"269610",-2.0333
"269614",-1.5712
"269623",0.752533333333333
"269630",0.1718
"269633",0.4177
"269637",0.81905
"26965",0.555066666666667
"26968",2.4315
"269682",-4.1871
"269683",0.4001
"269693",0.5749
"26970",2.2047
"269700",-3.244
"269701",-1.33645
"269702",0.1784
"26971",-1.6258
"269713",0.7176
"26972",0.16185
"269774",0.5894
"269784",-0.49845
"269788",-0.4798
"269799",2.358
"269800",2.2568
"269823",2.5033
"269855",1.5231
"269862",-0.2024
"26987",2.42906666666667
"269870",2.4378
"269881",-0.2585
"26992",-0.3918
"269941",-1.8395
"269951",0.3153
"269952",-0.5852
"269954",-2.8421
"269955",-0.3497
"269959",2.4525
"269966",1.6934
"269999",2.9937
"270004",0.2794
"270035",-1.5745
"270049",-1.23455
"270058",-1.9794
"270066",-0.7247
"27007",4.15355
"27008",-1.5468
"270084",0.4935
"270086",0.4432
"270091",0.4196
"270096",2.3709
"270109",1.8629
"270110",-1.7263
"270118",0.24105
"270120",-0.682333333333333
"27015",-1.5792
"270151",0.449366666666667
"270152",1.8886
"270160",-1.2277
"270163",-0.3522
"270166",1.7721
"270185",-3.6819
"270198",0.9121
"270201",-1.0768
"270210",-1.5679
"27027",1.68765
"27028",2.7771
"27029",-0.43385
"27041",-0.3812
"27047",0.8667
"27049",1.67885
"27050",-0.9747
"27052",4.7372
"27053",0.0949
"27054",1.85015
"27056",3.8063
"27057",0.1411
"27058",1.893
"27059",-0.06905
"27060",4.8739
"27061",0.1451
"27062",0.5093
"270624",1.86585
"270627",-1.6861
"270669",-0.7633
"270672",-0.9315
"270685",1.36805
"270711",1.0256
"270757",-0.1263
"27078",2.2031
"270893",3.5941
"270906",2.2211
"27096",-1.6779
"27103",0.27155
"271036",-5.1806
"271047",2.0665
"271127",1.5008
"271144",-1.3861
"271209",2.21995
"271221",1.8938
"271278",1.6684
"271305",0.08915
"271377",1.403
"27140",-1.095
"271424",1.9413
"271457",2.71765
"271564",2.32295
"271639",-1.6473
"271711",-4.0628
"271813",-0.6974
"271842",0.9683
"271844",-0.5375
"271849",-1.0665
"271887",-0.9764
"271970",2.0207
"271981",-0.0278
"272027",-0.1913
"27204",-0.1807
"27205",3.15
"27206",0.9987
"27212",-0.679
"27214",1.1758
"27215",2.0684
"272158",0.4229
"27217",1.9121
"27218",0.7051
"27220",-1.60195
"27221",0.5613
"27222",2.722
"27224",1.0504
"27225",2.19065
"272322",0.3168
"272347",-1.912
"272382",3.3199
"272396",0.3585
"272538",0.8653
"272551",2.8076
"272589",1.8208
"27260",3.6513
"27261",5.0454
"272636",-0.61825
"272643",0.1666
"27267",2.4173
"27273",4.4485
"27275",1.17463333333333
"27277",1.07306666666667
"27278",1.68245
"27279",4.326
"272790",1.9397
"27280",-1.7899
"27281",1.1415
"27354",-0.72215
"27355",0.14545
"27356",5.0036
"27357",-1.0705
"27359",0.3536
"27360",0.21795
"27361",3.0277
"27362",-0.2928
"27364",1.99625
"27367",0.4602
"27368",0.1199
"27370",0.1875
"27371",-3.4566
"27372",-0.4326
"27373",-0.0378
"27374",-1.1333
"27375",1.3066
"27376",1.1798
"27377",-1.0211
"27379",0.4718
"27380",-0.7381
"27382",0.4459
"27386",0.721
"27387",-1.7059
"27390",0.4711
"27392",2.64346666666667
"27397",-1.6012
"27398",0.5338
"27399",1.92803333333333
"27400",0.0933
"27401",-0.697
"27403",-0.2109
"27404",-0.78515
"27405",-1.7951
"27406",-0.7088
"27407",-0.92965
"27409",-0.1319
"27410",0.2032
"27411",-0.491033333333333
"27413",-0.4552
"27414",1.2941
"27416",-1.1882
"27418",1.196
"27419",1.0865
"27426",3.8638
"27428",-1.10105
"27493",-0.2442
"27494",-0.21135
"27632",0.9559
"27660",-0.5841
"276770",1.17165
"27681",1.538
"276852",2.0519
"276891",2.3308
"276905",3.0013
"276920",0.64
"277010",-1.2592
"277203",0.0506
"277250",-0.9471
"277328",0.7185
"277353",-0.6359
"277360",0.1441
"277396",2.9071
"277414",-0.772
"277463",0.635225
"277496",-0.6765
"27756",-2.9367
"277773",0.8548
"27784",1.1377
"277854",1.2951
"277898",1.1885
"277935",0.4549
"277939",-1.00365
"277973",2.1771
"277978",-0.8989
"27801",-0.75485
"278097",4.0208
"278180",1.4826
"278203",2.0514
"278255",1.2533
"278304",0.4719
"278507",-0.207033333333333
"278672",-1.4172
"27886",-1.48115
"279028",1.903
"279029",-2.4193
"279499",1.6589
"279561",-0.4105
"27965",1.341
"279653",-2.98555
"27966",1.3056
"27967",-2.2773
"279766",0.1801
"27979",-0.3341
"27981",-1.5123
"27984",2.2474
"27993",1.5831
"27998",2.7901
"28000",-0.5507
"28006",-1.5877
"28010",1.8931
"28015",0.7465
"28018",2.6163
"28019",-0.34395
"28028",-1.5139
"280287",1.5894
"28030",2.2241
"28035",-0.5649
"28036",-0.210933333333333
"28040",-1.0695
"280408",0.7062
"280411",-2.1453
"28042",-0.65785
"280621",-0.7951
"280635",-2.5069
"28064",-0.53915
"280662",-0.41
"280667",0.2781
"28071",-1.7785
"28077",1.2311
"28078",-0.8786
"28081",0.5767
"28084",0.727
"28088",1.1871
"28106",1.597
"28109",-0.2869
"28113",3.5428
"28114",-1.11915
"28126",-0.6484
"28146",2.9138
"28169",0.4636
"28185",1.87706666666667
"28193",1.42535
"28194",3.4993
"28199",-1.1207
"28248",-0.5673
"28253",-4.9996
"28254",0.3132
"282619",0.98095
"282663",-0.7366
"286940",2.0812
"29805",-0.7168
"29806",3.18155
"29807",0.8491
"29808",-1.65423333333333
"29809",-3.2509
"29810",1.43475
"29811",-0.4343
"29813",1.0673
"29815",-2.3415
"29817",3.3398
"29818",-0.1426
"29819",-1.6504
"29820",0.5863
"29845",1.0004
"29848",2.2887
"29849",1.3878
"29856",-0.9164
"29861",0.2369
"29862",-1.0934
"29863",-0.6364
"29865",-0.0456
"29866",-0.6332
"29870",3.5535
"29871",2.111
"29873",2.4772
"29875",3.95995
"29876",2.73865
"29877",-1.33855
"30044",1.0186
"30046",1.2651
"30049",-0.4216
"30050",0.953325
"30051",2.0428
"30052",-0.78915
"30053",-0.0565
"30054",0.1135
"30055",-0.86525
"30056",1.308
"30059",1.4549
"30785",-0.6093
"30791",2.5898
"30794",4.0615
"30800",0.4902
"30805",0.2381
"30806",-1.35295
"30838",-0.0128
"30839",-1.0126
"30840",-0.4106
"30841",-1.82785
"30843",1.6137
"30853",-1.3252
"30877",0.7512
"30878",0.1416
"30923",0.8908
"30924",0.1264
"30925",2.3874
"30927",0.2641
"30928",1.4524
"30930",1.6779
"30931",1.2025
"30932",0.4664
"30933",2.04125
"30934",0.116
"30935",4.9231
"30936",2.1622
"30937",0.7496
"30938",-4.3119
"30939",4.2775
"30940",2.10855
"30941",1.6212
"30942",0.5612
"30943",-1.2358
"30944",-0.2607
"30946",1.4924
"30947",-0.63905
"30948",-1.2162
"30952",4.5209
"30954",-1.0487
"30955",2.7866
"30957",-0.66165
"30959",0.9511
"30960",0.26875
"30962",0.0037
"317652",-1.5797
"317653",-0.2882
"317677",2.0924
"317717",-0.031875
"317750",-0.5507
"317755",0.2933
"317757",5.4439
"317758",4.519
"319166",1.6182
"319172",1.1436
"319188",1.4262
"319195",0.9177
"319196",0.3084
"319197",0.61155
"319200",-0.0314
"319207",3.4792
"319211",0.0965333333333334
"319216",-2.62655
"319229",-1.1395
"319239",0.401866666666667
"319247",0.16525
"319259",2.3113
"319262",-0.0998
"319263",-4.4596
"319266",-0.971
"319277",1.55845
"319278",3.3529
"319293",0.3573
"319308",1.7024
"319314",2.7036
"319317",-0.22874
"319322",-0.4367
"319334",0.0291
"319371",-1.5065
"319386",1.572
"319387",2.231
"319388",0.53215
"319415",1.1859
"319430",1.7013
"319433",0.7717
"319446",3.8027
"319448",3.3464
"319449",-1.2383
"319454",0.7779
"319466",-1.0015
"319468",1.40993333333333
"319475",-0.60645
"319476",0.5893
"319477",-1.0415
"319478",-0.9189
"319480",0.8147
"319481",-2.6679
"319482",-0.9978
"319486",3.0754
"319503",2.1183
"319504",-1.6156
"319506",-1.9478
"319508",0.2311
"319513",-1.57253333333333
"319518",-0.3627
"319520",1.2963
"319530",2.5931
"319545",-1.1601
"319552",0.314
"319555",1.8472
"319556",0.5206
"319562",2.0819
"319564",-0.6484
"319565",-0.52886
"319566",-0.2369
"319572",-0.0636
"319579",-1.0824
"319581",0.94365
"319586",-1.10665
"319594",0.35415
"319601",-0.8786
"319604",-2.853
"319618",0.1329
"319622",0.9227
"319634",1.0098
"319636",-1.44095
"319638",3.11895
"319651",1.32686666666667
"319653",0.6295
"319660",-1.2273
"319665",-4.3994
"319670",0.3807
"319673",-0.5074
"319675",1.7332
"319682",-0.4452
"319684",-0.7524
"319695",0.5154
"319701",0.2428
"319707",0.567
"319710",-1.32763333333333
"319711",4.6786
"319713",0.38285
"319720",0.4918
"319727",2.2172
"319739",1.0225
"319740",1.3492
"319742",-0.41275
"319743",-2.7714
"319748",0.6849
"319750",0.5586
"319752",0.5793
"319758",0.21495
"319760",-0.21995
"319764",-0.0546
"319765",4.3949
"319772",3.0656
"319776",0.7282
"319783",1.0689
"319798",-0.2816
"319801",-0.710233333333333
"319803",0.0393
"319807",0.1173
"319817",0.938433333333333
"319818",-0.268
"319819",2.6464
"319822",0.3426
"319830",1.4676
"319839",0.3747
"319848",-0.8878
"319866",0.43145
"319876",0.2759
"319880",0.584775
"319885",0.7883
"319887",-0.0965
"319893",-0.4234
"319899",-0.356
"319901",-2.18135
"319916",2.4148
"319922",3.6915
"319924",1.0835
"319930",0.39945
"319931",-0.0343
"319934",-0.76436
"319939",0.9255
"319940",-0.0718
"319942",2.13
"319944",-0.7179
"319945",0.3042
"319965",0.2613
"319973",-0.846
"319982",2.6505
"319983",0.1712
"319984",0.4535
"319991",2.9789
"319996",-2.9469
"319997",3.3866
"319998",-2.3576
"320001",-0.8931
"320007",3.36415
"320011",1.51165
"320014",1.4488
"320020",2.5581
"320022",-1.5544
"320024",3.6518
"320026",-2.5448
"320027",-1.5776
"320038",-0.91165
"320040",1.7007
"320051",1.1409
"320078",2.14435
"320080",0.9107
"320082",-1.243
"320083",0.4625
"320088",0.2485
"320092",2.8505
"320099",2.6152
"320100",0.903
"320106",1.2491
"320110",-1.5725
"320116",2.407
"320118",0.6646
"320119",0.3568
"320127",3.2084
"320129",0.9922
"320135",-0.1809
"320138",-1.5146
"320139",2.54775
"320145",-0.2751
"320148",1.1076
"320150",-1.7262
"320155",-2.8893
"320158",-0.6341
"320159",1.09
"320162",0.3733
"320163",-1.9414
"320165",-0.5231
"320172",-0.574
"320174",-0.2432
"320178",-1.3947
"320181",4.2707
"320183",-0.0482
"320184",1.05555
"320187",3.9946
"320191",1.35705
"320202",-0.0941
"320204",-1.91665
"320207",0.7637
"320209",0.5546
"320213",2.6229
"320214",0.2903
"320226",0.621
"320229",-0.653
"320234",0.16825
"320249",-0.6803
"320253",-0.6266
"320260",-0.2527
"320262",-0.1454
"320265",0.1564
"320267",1.8928
"320271",0.113433333333333
"320273",1.1052
"320277",0.2644
"320292",1.6296
"320295",3.403
"320297",-0.7241
"320309",0.7398
"320312",-0.73375
"320323",0.797
"320343",-0.12375
"320351",1.4577
"320352",2.0171
"320355",2.8421
"320360",-0.456425
"320365",-0.3963
"320367",-1.3632
"320374",0.8534
"320376",1.4129
"320377",1.6729
"320383",3.4984
"320394",-0.7361
"320400",0.3608
"320405",0.14555
"320407",-0.28375
"320411",1.3728
"320424",-0.8111
"320429",-0.2289
"320432",-0.2122
"320435",2.73606666666667
"320440",0.6181
"320452",-0.0242
"320453",2.6147
"320454",1.1929
"320460",1.792
"320463",-1.24155
"320469",3.3822
"320472",-2.0016
"320479",-1.67755
"320484",3.6355
"320487",-0.7569
"320492",1.426
"320495",-2.3239
"320500",0.2893
"320506",0.3189
"320508",4.3066
"320509",-0.6526
"320522",-1.2101
"320528",1.1936
"320538",0.9257
"320541",1.7003
"320554",1.098
"320558",-0.6551
"320560",-1.5867
"320563",-4.2112
"320569",0.6361
"320571",-0.4958
"320581",-1.0312
"320586",1.964
"320587",2.0362
"320590",0.5422
"320595",2.45535
"320600",-0.2317
"320604",-0.06305
"320606",1.8865
"320609",-1.29133333333333
"320613",1.009
"320615",0.40082
"320616",0.313
"320620",-2.3226
"320621",-0.42995
"320631",0.9264
"320632",-0.231166666666667
"320633",0.0503
"320634",2.8634
"320635",2.7816
"320640",1.8165
"320655",-0.2354
"320659",-1.3209
"320661",-0.2427
"320662",1.1145
"320664",4.0398
"320671",-0.4013
"320674",-0.3222
"320678",-0.9627
"320683",-0.37545
"320685",-0.3551
"320692",-3.3845
"320696",0.6526
"320700",0.0274
"320701",-0.242
"320706",0.78825
"320712",0.12805
"320713",1.38735
"320714",-0.8776
"320717",-2.8004
"320718",1.6555
"320727",-1.8391
"320734",-1.4584
"320736",-0.6915
"320737",0.231266666666667
"320739",-1.3351
"320746",1.5123
"320752",-0.1596
"320757",-1.1577
"320769",2.4206
"320770",4.27625
"320772",-0.0615
"320782",2.9842
"320790",0.713466666666667
"320791",2.4683
"320795",1.7571
"320798",-0.9077
"320799",0.7876
"320802",-0.28205
"320805",0.6977
"320808",-0.3047
"320810",1.6581
"320811",1.9021
"320816",0.2238
"320817",-1.8062
"320825",-1.5323
"320827",1.654
"320840",-0.673625
"320842",3.2537
"320844",3.6983
"320845",-0.105
"320858",0.157
"320864",-0.9818
"320865",2.6609
"320869",2.3179
"320871",-0.0677
"320873",-1.3769
"320878",0.1436
"320879",-1.4736
"320893",1.8078
"320916",0.29245
"320923",-0.72305
"320924",1.22086666666667
"320938",0.52505
"320940",2.838
"320952",0.5354
"320961",0.5658
"320966",-1.2703
"320977",0.8446
"320981",0.2434
"320982",-0.0397666666666667
"320995",0.5506
"320997",0.6157
"321000",-0.228
"321003",-0.548
"321006",-0.6895
"321007",-1.2028
"321008",-0.0011
"321010",0.5349
"321013",-2.6645
"321014",0.6074
"321015",3.5209
"321017",-1.5582
"321018",0.7736
"321019",1.2649
"321020",-1.14
"326618",2.3166
"326622",-0.1661
"326623",0.2911
"327655",-5.9753
"327743",-1.276
"327747",0.097
"327762",0.350166666666667
"327766",1.7687
"327799",-0.2485
"327824",-0.8989
"327826",-0.333833333333333
"327860",-0.7805
"327872",-0.7949
"327900",-0.7874
"327942",-0.45645
"327951",0.1317
"327954",0.684
"327956",2.0595
"327957",2.8827
"327959",5.1858
"327978",3.2852
"327987",-0.449833333333334
"327992",1.4332
"328019",-1.3962
"328035",-2.8225
"328059",1.621
"328066",-0.0146
"328092",1.82465
"328108",-2.4811
"328110",-0.2967
"328133",1.3249
"328162",1.5627
"328186",-2.6983
"328231",-1.4229
"328258",0.729
"328314",3.0235
"328324",-0.3039
"328329",-4.0388
"328354",-1.12235
"328365",0.2093
"328370",0.881
"328381",2.319
"328401",-2.1005
"328417",4.0452
"328440",0.1868
"328443",1.5713
"328451",-0.096
"328479",-0.203
"328489",-0.1236
"328505",-0.4568
"328516",-0.2383
"328563",-1.0112
"328572",-0.62985
"328573",-0.2491
"328580",-1.2261
"328643",-0.1896
"328646",-2.1052
"328780",-1.8506
"328783",-0.7863
"328795",2.20365
"328801",0.9843
"328829",2.3826
"328839",2.2966
"328845",1.1147
"328906",-1.3356
"328919",0.6676
"328949",-1.0871
"328967",-0.4941
"328971",0.5089
"328977",-1.17715
"329002",0.1021
"329003",1.04756666666667
"329015",-1.407
"329064",-0.3032
"329065",1.6315
"329093",0.7682
"329152",0.118166666666666
"329154",-2.4597
"329159",1.2496
"329160",-2.4816
"329165",0.7888
"329207",0.1615
"329217",-0.1123
"329244",1.5213
"329251",-1.1698
"329252",0.4409
"329260",0.94235
"329274",-0.2213
"329278",-2.5536
"329316",0.937
"329324",1.656
"329366",-0.532
"329371",0.3479
"329384",0.5936
"329387",0.2106
"329416",2.3097
"329421",1.31535
"329436",-0.7245
"329460",-0.2022
"329470",3.6373
"329480",-1.6643
"329482",-0.4336
"329502",0.3252
"329504",1.6347
"329506",0.449375
"329509",-0.5948
"329513",-2.8863
"329514",1.3956
"329547",-0.3789
"329559",-0.05425
"329626",-3.209
"329628",-1.37605
"329639",0.0088
"329650",-1.4102
"329679",2.1009
"329693",-2.09885
"329702",1.1442
"329727",-0.41825
"329730",2.0472
"329731",0.4574
"329735",-0.217
"329738",-0.2662
"329763",-0.8696
"329777",-0.5016
"329780",0.8774
"329782",1.8593
"329795",4.8733
"329797",-0.0687
"329877",2.41863333333333
"329908",0.921266666666667
"329910",-0.9875
"329918",-1.0818
"329919",0.51705
"329941",-1.5537
"329942",0.9519
"329954",0.8214
"329972",2.4702
"329977",1.006525
"330010",0.38415
"330053",-1.3969
"330096",-0.4416
"330097",-0.0723
"330119",-4.7127
"330122",1.5553
"330149",0.5496
"330171",0.5179
"330177",-0.1584
"330188",1.92
"330192",0.3284
"330216",-0.8598
"330222",1.7534
"330228",-0.141
"330260",-2.33385
"330267",-3.7255
"330277",0.3834
"330283",0.4766
"330286",-0.037
"330305",-1.5006
"330323",0.3474
"330324",-0.7353
"330355",-2.7022
"330361",-1.80615
"330379",0.2755
"330385",1.1201
"330401",-1.5228
"330402",2.1569
"330406",1.5103
"330409",-2.4849
"330428",1.1375
"330450",-0.235733333333333
"330460",0.52985
"330463",-1.8929
"330474",-1.4216
"330490",0.3857
"330502",0.2427
"330552",0.1109
"330578",0.6987
"330602",-1.2468
"330627",0.238766666666667
"330660",-1.10705
"330671",0.0769
"330721",3.1874
"330723",2.5755
"330788",0.73085
"330812",-3.77
"330814",-2.3995
"330817",-0.6356
"330820",-1.9118
"330830",0.5963
"330836",-0.7834
"330837",0.33845
"330863",2.5743
"330890",3.8799
"330908",-0.0012
"330914",-1.7947
"330921",-0.2598
"330941",-1.9139
"330953",-0.1911
"330959",0.2552
"330962",-0.8047
"330963",3.5219
"330998",0.6473
"331003",-0.2059
"331026",2.5157
"331045",-0.229
"331046",2.3035
"331195",-1.2166
"331374",-0.9671
"331401",-1.95383333333333
"331461",-3.5858
"331474",1.8535
"331535",1.6595
"331537",2.6438
"331547",0.83765
"331623",0.16945
"332110",-1.23985
"332131",-0.2996
"332221",1.0496
"332359",-0.3148
"332397",1.90835
"332578",-1.8576
"332713",-0.1919
"332934",-2.6183
"332937",-0.49225
"333050",-0.107
"333088",-0.9832
"333193",0.3575
"333329",-0.0742
"333424",0.7086
"333433",-0.0922
"333473",-0.8355
"333564",-0.1751
"333639",-0.1772
"333654",-1.0476
"333669",-0.1993
"333715",3.7671
"333789",2.0526
"333883",0.2686
"337924",-0.2992
"338320",-0.220566666666667
"338346",-1.0828
"338348",-2.3204
"338349",-1.10465
"338354",1.44
"338355",1.5854
"338359",2.726
"338362",0.4997
"338363",1.0919
"338364",-1.1761
"338366",-2.3343
"338367",0.8557
"338368",-0.23565
"338369",-1.7636
"338370",-1.3037
"338371",1.4612
"338372",-0.1544
"338375",-1.05905
"338403",-0.2388
"338417",-3.4431
"338467",2.15475
"338523",0.960433333333333
"347708",1.1047
"347711",-0.991
"347712",3.4789
"347722",0.609
"347740",-1.7248
"352968",2.376
"353025",-0.5236
"353047",1.2636
"353148",1.0783
"353155",0.5512
"353156",2.78465
"353165",-2.7967
"353169",0.4773
"353170",1.02695
"353172",3.0814
"353188",-1.878
"353190",-0.2552
"353204",0.7643
"353211",0.31425
"353242",-2.0234
"353282",2.03643333333333
"353283",-0.003
"353287",2.1899
"353320",0.0213
"353328",1.103
"353344",-1.47265
"353346",2.6388
"353499",1.5897
"353504",0.4291
"360013",-1.06935
"360198",0.9954
"360212",0.0129
"360213",-4.4812
"360214",-0.8278
"360216",3.1731
"360217",-0.3751
"368204",2.5396
"378425",0.0920500000000001
"378430",-0.7743
"378431",-1.4386
"378435",0.1496
"378460",1.1755
"378700",-0.7964
"378702",0.0536
"378954",-0.005
"380601",0.3313
"380614",0.3551
"380654",-2.0077
"380660",0.08665
"380664",-1.16335
"380669",-1.69365
"380674",1.775
"380683",-0.3207
"380686",-1.63916666666667
"380698",-0.2367
"380712",-1.7049
"380713",4.4794
"380714",1.3322
"380728",1.3133
"380730",0.2532
"380752",0.7508
"380753",1.7688
"380773",0.335
"380780",2.7339
"380836",1.6783
"380840",1.5327
"380863",3.9698
"380878",-1.1561
"380907",-0.1875
"380912",0.6478
"380916",2.5248
"380921",1.6095
"380924",0.50025
"380930",1.0065
"380969",0.758233333333333
"380993",0.6675
"381022",0.672333333333333
"381038",1.1641
"381045",0.4144
"381058",3.7716
"381062",1.8343
"381066",-0.3028
"381067",-1.691
"381072",1.6682
"381077",-1.1829
"381085",-2.556
"381091",-2.8218
"381101",-0.4171
"381107",-0.6582
"381110",-0.3825
"381113",0.3951
"381157",1.2327
"381174",-0.6777
"381175",0.2587
"381199",0.0051
"381203",-1.0831
"381213",0.3782
"381217",1.8982
"381229",-0.005
"381232",-1.4834
"381260",-1.6695
"381269",2.06
"381270",-2.6376
"381280",-1.3084
"381284",2.8425
"381287",5.0606
"381293",-1.06765
"381305",-0.0886
"381318",0.5825
"381319",2.3208
"381337",-0.289133333333333
"381347",-0.1333
"381350",2.0885
"381352",-1.75775
"381356",0.17745
"381371",0.8679
"381379",-1.50985
"381405",-1.1522
"381406",-0.6677
"381409",1.6369
"381411",1.8101
"381438",-1.8595
"381463",-2.1303
"381476",-0.9921
"381485",-2.1019
"381489",2.0186
"381493",-1.9348
"381511",0.1554
"381522",-2.1916
"381534",-2.01805
"381538",-0.4324
"381544",-1.4829
"381549",-0.6226
"381560",1.0774
"381572",2.4735
"381580",-0.1163
"381590",0.5197
"381605",1.5199
"381626",1.1466
"381628",0.3759
"381644",-0.3993
"381650",0.4302
"381668",-0.515
"381678",1.5249
"381680",2.3974
"381693",1.9238
"381695",-0.806466666666667
"381707",-0.064
"381741",-0.9287
"381759",-0.2977
"381760",-0.51915
"381776",-1.4599
"381778",0.453
"381783",-1.5196
"381798",-0.1357
"381801",-0.2084
"381810",3.2154
"381816",-1.2475
"381819",1.4187
"381822",0.5679
"381827",0.3437
"381845",3.5817
"381853",-0.122566666666667
"381884",3.6336
"381903",0.5011
"381917",1.2753
"381921",-0.1078
"381933",-0.2862
"381944",3.2244
"381970",1.2275
"381974",-0.2429
"382010",2.0634
"382030",-1.1855
"382034",-0.90275
"382038",-1.7498
"382044",-0.64015
"382045",0.1619
"382066",-0.7232
"382073",1.2088
"382074",0.3539
"382075",0.2436
"382077",-0.7654
"382083",2.6205
"382088",-1.7184
"382090",-0.738033333333333
"382105",-1.637
"382106",0.5464
"382113",1.5708
"382117",-1.4683
"382137",3.9375
"382156",0.4194
"382206",2.7986
"382207",-0.1818
"382231",0.9779
"382236",0.4297
"382252",-1.5076
"382253",0.7617
"382406",-2.58075
"382543",-0.2073
"382571",-3.0882
"382620",-1.6395
"382639",3.9897
"382913",-0.1885
"383075",-0.42675
"383229",0.5619
"383295",0.4951
"383348",-1.9854
"383435",2.2729
"383619",-0.63
"383787",1.4181
"384009",4.3127
"384077",-0.0877
"384198",0.829
"384281",-0.9542
"384309",5.2938
"384557",-1.9664
"384619",2.2595
"384639",1.6159
"384703",1.6949
"384763",0.9917
"384775",1.3279
"385317",0.6767
"385354",2.1765
"385658",0.5231
"386463",1.3611
"386611",-1.036
"386612",-0.0766
"386649",-1.2386
"386753",-1.2765
"387285",-1.3955
"387314",1.2073
"387334",0.5766
"387339",-0.8151
"387342",-2.395
"387344",1.6018
"387347",0.0197
"387355",1.8986
"387510",0.7461
"387512",-0.0907
"387524",1.7773
"387565",-0.0153
"387609",-0.8474
"387616",0.2403
"394252",1.3223
"394434",0.1947
"394436",-0.3325
"399101",0.9547
"399549",0.8377
"399599",-2.0873
"399603",1.2037
"402732",-2.2385
"402734",-0.1384
"402751",0.4774
"402774",-0.1789
"403171",-0.5816
