"","GSE30577_Rabies_vs_Control"
"259117",0.8069
"259118",0.2246
"259119",1.0762
"259123",1.5672
"259125",1.6604
"259277",4.5919
"259300",0.64
"259301",2.6642
"259302",-0.57935
"260296",-0.8477
"260297",-0.5101
"260298",1.2967
"260301",-0.1624
"260315",-0.9117
"260408",0.8962
"260409",0.1457
"26357",0.29375
"26358",-1.0838
"26359",0.3519
"26360",-0.0349333333333333
"26361",1.5857
"26362",4.7397
"26364",1.5839
"26366",-0.0202
"26367",1.0164
"26368",1.5334
"26369",-1.2624
"26370",0.1853
"26371",0.77225
"26372",-3.42545
"26373",0.8162
"26374",-0.8989
"263764",0.9588
"26377",4.00205
"263803",0.8655
"26381",-0.3947
"26382",4.0745
"26385",-0.3539
"26386",-1.1632
"263876",-2.1406
"26388",3.0177
"26390",1.02035
"26394",-0.6541
"26395",1.7483
"26396",-1.0463
"26397",2.2193
"26399",1.31013333333333
"26400",0.1023
"26401",0.7653
"26403",-0.0459
"26405",-0.239366666666667
"26406",3.88835
"264064",0.546
"26408",1.4598
"26409",0.3807
"26410",2.6684
"26411",3.4421
"26413",1.6274
"264134",-0.1085
"26414",-1.693
"26415",2.8946
"26416",2.3058
"26417",-1.532
"26419",0.1535
"26420",-0.56885
"26423",-0.7116
"26424",-0.9223
"26425",3.6066
"26426",2.1474
"26427",-0.1047
"26428",-0.02
"26429",-0.5269
"26430",-0.8643
"26431",0.0715
"26433",4.09075
"26436",1.7936
"26437",-0.0733
"26440",0.7527
"26441",3.03925
"26442",1.5391
"26443",1.4223
"26444",3.8901
"26445",4.4151
"26446",1.77005
"26448",0.00800000000000001
"26450",0.3915
"26458",-1.1921
"26459",-0.1316
"26464",2.9595
"26465",-0.23515
"26466",-0.2352
"264895",0.2022
"26549",1.5691
"26554",0.319175
"26556",-0.4962
"26558",0.3894
"26560",0.2188
"26561",1.8711
"26562",0.4268
"26563",-1.7851
"26564",1.76585
"26565",-1.5043
"26568",0.0145
"26569",-0.0132
"26570",0.5808
"26572",1.8428
"266614",1.4955
"266620",-1.0032
"266632",3.2026
"266645",-0.7597
"266690",-0.6825
"266692",0.85055
"266744",-0.811
"266781",0.0552
"266815",-1.4578
"267019",3.5663
"26754",0.2693
"26757",0.2551
"268281",-0.47648
"268288",0.5274
"268291",4.8311
"268294",2.01863333333333
"268297",5.01025
"268301",0.44845
"268345",-0.277633333333333
"268354",-0.80375
"268379",0.51365
"268391",-0.045
"268395",1.6631
"268396",1.60576666666667
"268417",-0.6838
"268420",-0.3452
"268445",-1.5935
"268448",-0.88635
"268465",-1.1966
"268470",1.9408
"268482",-1.7217
"268490",-0.2827
"268491",-2.0028
"268512",-1.4011
"268534",2.7062
"268564",-0.0308
"268566",-0.57025
"268567",-0.8783
"268591",-0.1379
"268656",0.7484
"268663",0.1752
"268697",3.211625
"268706",1.9349
"268709",2.3948
"268721",-0.0098
"268739",-0.8258
"268741",2.41736666666667
"268749",6.6608
"268752",2.9299
"268755",-0.269
"268756",-0.0766
"268759",-0.3657
"26876",-1.0447
"26877",3.3767
"26878",1.35215
"268782",-0.1472
"268783",-2.1733
"26879",-1.4221
"268807",0.4264
"26885",1.151
"268857",0.00705
"26886",3.342
"26887",0.9322
"268878",-0.6557
"26888",2.7962
"268880",-0.4308
"268882",1.4099
"268885",4.601
"26889",0.0089749999999999
"268903",1.2439
"268905",-0.4945
"26891",-1.4348
"26893",0.8584
"268930",1.7651
"268933",1.0514
"268935",-0.1284
"268936",0.39035
"26894",0.734
"26895",1.4447
"26896",0.8347
"26897",1.5426
"268970",-0.3778
"268973",-0.6554
"268977",2.37125
"26898",0.0145
"268980",-0.5018
"268996",-1.7345
"26900",-0.1315
"269003",-0.7412
"269016",-1.2339
"269019",3.18675
"269023",-2.15135
"26903",1.9119
"269033",-1.0029
"26904",1.7906
"26905",0.905166666666667
"269053",0.794
"269060",-0.5531
"269061",0.325
"269063",-0.4014
"26908",-0.514
"26909",3.0677
"26910",0.1133
"269109",1.9045
"269113",0.432166666666667
"269116",0.39395
"269120",0.3805
"26914",-0.721466666666667
"26918",0.3593
"269180",-0.4491
"269181",4.7447
"26919",-0.2394
"269198",1.54995
"26920",2.6706
"269209",0.00439999999999999
"26921",0.7044
"26922",-1.8672
"269224",1.9797
"269233",-0.7504
"269252",2.1936
"269254",1.2968
"26927",2.7245
"269295",-1.2506
"26931",0.8346
"26932",-1.5243
"269328",1.0105
"269336",-0.1121
"269338",0.6165
"26934",1.0433
"269344",5.7681
"269356",1.0952
"26936",-0.1369
"26938",-0.40645
"26939",-0.4373
"269397",-0.90145
"269400",0.3911
"269401",0.8055
"26941",4.5166
"269423",-0.3671
"269424",-0.0898
"26943",1.63136666666667
"269437",-0.1244
"26944",-0.0289
"26945",0.4822
"26946",-0.056
"269470",-0.5058
"269473",1.46855
"26949",-2.0752
"269513",0.8281
"269523",-1.86446666666667
"269529",-0.30605
"269536",0.975
"269582",0.0721
"269585",-2.21
"269587",-0.28495
"269589",-0.0114
"269604",1.1971
"269608",-0.7276
"26961",-0.6692
"269610",-1.4724
"269614",-0.6837
"269623",0.8817
"269630",0.1194
"269633",0.5966
"269637",0.4471
"26965",0.624066666666667
"26968",3.12855
"269682",-2.9666
"269683",0.3019
"269693",0.3954
"26970",2.0396
"269700",-2.3278
"269701",-1.4573
"269702",0.1266
"26971",-0.9578
"269713",0.83815
"26972",0.16325
"269774",0.3851
"269784",-0.46705
"269788",-0.4622
"269799",2.6527
"269800",2.5957
"269823",3.65925
"269855",2.4379
"269862",-0.2236
"26987",3.56536666666667
"269870",3.767
"269881",-0.1983
"26992",-0.367
"269941",-1.0629
"269951",0.2086
"269952",-0.5821
"269954",-2.2194
"269955",-0.3792
"269959",2.3257
"269966",2.5703
"269999",3.5074
"270004",0.3749
"270035",-0.9393
"270049",-0.9394
"270058",-2.0236
"270066",-0.4827
"27007",6.3864
"27008",0.0842
"270084",0.7554
"270086",0.2663
"270091",0.2919
"270096",3.2349
"270109",1.3471
"270110",-1.1454
"270118",0.41415
"270120",-0.612666666666667
"27015",-0.9326
"270151",0.4846
"270152",1.6635
"270160",-0.9705
"270163",-0.2821
"270166",1.22445
"270185",-1.9519
"270198",0.8238
"270201",-1.3458
"270210",-1.1921
"27027",1.93315
"27028",1.4347
"27029",-0.2844
"27041",-0.2032
"27047",1.1768
"27049",1.74835
"27050",-0.7116
"27052",5.5232
"27053",0.0568
"27054",3.24045
"27056",4.4703
"27057",0.196
"27058",2.1401
"27059",-0.14405
"27060",7.9406
"27061",0.0859
"27062",0.4356
"270624",2.03345
"270627",-1.25833333333333
"270669",-0.533
"270672",-0.6111
"270685",1.35505
"270711",0.6253
"270757",-0.1075
"27078",1.1477
"270893",5.3303
"270906",1.5294
"27096",-1.2286
"27103",0.1538
"271036",-2.9575
"271047",2.1759
"271127",1.2232
"271144",-0.7894
"271209",1.67825
"271221",2.6775
"271278",1.2507
"271305",0.0787
"271377",1.19605
"27140",-0.7719
"271424",1.9916
"271457",1.25785
"271564",2.07705
"271639",-1.2322
"271711",-1.994
"271813",-0.58025
"271842",0.5769
"271844",-0.5333
"271849",-0.81815
"271887",-0.5736
"271970",3.5354
"271981",-0.197566666666667
"272027",-0.2687
"27204",-0.134366666666667
"27205",3.81035
"27206",0.6628
"27212",-0.8311
"27214",1.3898
"27215",3.1179
"272158",0.2763
"27217",1.7784
"27218",1.3711
"27220",-1.2873
"27221",0.4406
"27222",2.3925
"27224",1.25896666666667
"27225",3.6523
"272322",0.252
"272347",-1.3201
"272382",3.4479
"272396",0.2941
"272538",0.3915
"272551",2.5313
"272589",1.2122
"27260",2.9153
"27261",5.0304
"272636",-0.39545
"272643",0.0958
"27267",3.76906666666667
"27273",5.938
"27275",1.72433333333333
"27277",0.494666666666667
"27278",2.78215
"27279",6.3237
"272790",1.292
"27280",-1.407
"27281",0.73025
"27354",-0.6003
"27355",0.2309
"27356",9.0654
"27357",-0.8241
"27359",0.2382
"27360",0.24305
"27361",5.353
"27362",-0.1386
"27364",1.2002
"27367",0.3344
"27368",0.4994
"27370",0.1583
"27371",-2.8132
"27372",-0.3653
"27373",-0.0076
"27374",-0.5863
"27375",1.4121
"27376",0.7901
"27377",-0.8776
"27379",0.4761
"27380",-0.6396
"27382",0.315
"27386",0.55065
"27387",-1.3053
"27390",0.3262
"27392",3.39096666666667
"27397",-0.153
"27398",0.3964
"27399",2.82686666666667
"27400",0.0459
"27401",-0.48975
"27403",-0.1205
"27404",-0.49465
"27405",-1.1655
"27406",-0.4421
"27407",-0.3818
"27409",-0.1179
"27410",0.2348
"27411",-0.400133333333333
"27413",-0.4726
"27414",0.9807
"27416",-0.8703
"27418",1.6487
"27419",0.8457
"27426",4.4165
"27428",-1.0303
"27493",-0.1861
"27494",-0.2235
"27632",0.8952
"27660",-0.4434
"276770",1.248
"27681",0.7796
"276852",2.5589
"276891",2.6431
"276905",4.9331
"276920",0.3497
"277010",-1.1803
"277203",0.0357
"277250",-0.402
"277328",0.8283
"277353",-0.455
"277360",0.114
"277396",2.097
"277414",-0.78
"277463",0.89695
"277496",-0.6882
"27756",-2.2103
"277773",0.8206
"27784",0.8921
"277854",0.581
"277898",0.4104
"277935",0.364
"277939",-0.70935
"277973",1.4988
"277978",-0.9316
"27801",-0.4721
"278097",6.1537
"278180",0.7294
"278203",2.30635
"278255",0.4435
"278304",0.5004
"278507",-0.1895
"278672",-1.3004
"27886",-0.9378
"279028",0.7802
"279029",-1.7781
"279499",2.1343
"279561",-0.2017
"27965",1.568
"279653",-2.4394
"27966",1.6286
"27967",-1.2876
"279766",0.0686
"27979",-0.3237
"27981",-1.0757
"27984",3.1832
"27993",2.3164
"27998",2.1651
"28000",-0.4379
"28006",-1.6767
"28010",2.7936
"28015",0.4006
"28018",2.7928
"28019",-0.34535
"28028",-0.79675
"280287",1.0847
"28030",0.7885
"28035",-0.7356
"28036",0.0324666666666667
"28040",-0.7546
"280408",0.8057
"280411",-1.3402
"28042",-0.36695
"280621",-0.557
"280635",-0.8133
"28064",-0.6808
"280662",-0.2976
"280667",0.11915
"28071",-1.12735
"28077",1.5083
"28078",-0.5558
"28081",0.6204
"28084",0.7054
"28088",1.659
"28106",0.9131
"28109",-0.2103
"28113",3.4491
"28114",-0.86545
"28126",-0.5043
"28146",4.1326
"28169",0.5592
"28185",1.54676666666667
"28193",1.4465
"28194",3.1756
"28199",-1.2042
"28248",-0.3407
"28253",-3.0991
"28254",0.2795
"282619",0.44365
"282663",-0.6903
"286940",2.419175
"29805",-0.5225
"29806",3.3519
"29807",0.89355
"29808",-1.08506666666667
"29809",-2.6713
"29810",1.33275
"29811",-0.326
"29813",1.1673
"29815",-1.3607
"29817",4.669
"29818",-0.0481
"29819",-1.2967
"29820",0.5363
"29845",0.5185
"29848",2.112
"29849",0.6252
"29856",-0.6129
"29861",0.1635
"29862",-0.7338
"29863",0.70465
"29865",-0.033
"29866",-0.5888
"29870",3.9918
"29871",2.3627
"29873",2.32355
"29875",4.79775
"29876",3.1635
"29877",-1.02785
"30044",1.2995
"30046",0.6359
"30049",-0.4233
"30050",0.73065
"30051",2.3568
"30052",-0.72045
"30053",-0.0485
"30054",0.0793
"30055",-0.65895
"30056",0.9017
"30059",1.1347
"30785",-0.2831
"30791",3.1024
"30794",4.9637
"30800",0.5279
"30805",0.1366
"30806",-0.7442
"30838",-0.0095
"30839",-0.924
"30840",-0.2686
"30841",-1.4259
"30843",2.2194
"30853",-0.7908
"30877",0.9554
"30878",0.1175
"30923",0.519
"30924",0.1208
"30925",2.6514
"30927",0.377
"30928",1.0401
"30930",1.9594
"30931",1.2819
"30932",0.5092
"30933",1.44215
"30934",0.0894
"30935",7.35965
"30936",0.7575
"30937",0.4301
"30938",-3.3548
"30939",8.0165
"30940",3.29615
"30941",0.7491
"30942",0.3502
"30943",-1.3641
"30944",-0.2472
"30946",0.92515
"30947",-0.7371
"30948",-0.8729
"30952",7.906
"30954",-0.5908
"30955",3.9882
"30957",-0.35085
"30959",0.5333
"30960",0.40265
"30962",0.0029
"317652",-1.1466
"317653",-0.1285
"317677",2.614
"317717",-0.203675
"317750",-0.3887
"317755",0.3039
"317757",6.32395
"317758",5.0706
"319166",0.7702
"319172",1.3742
"319188",1.649
"319195",0.9929
"319196",0.2799
"319197",0.4613
"319200",-0.02525
"319207",1.5939
"319211",-0.351
"319216",-1.78025
"319229",-0.8421
"319239",0.405066666666667
"319247",0.07555
"319259",1.5435
"319262",-0.1111
"319263",-2.6609
"319266",-0.64065
"319277",2.0967
"319278",5.52065
"319293",0.2573
"319308",0.6337
"319314",2.1017
"319317",-0.21036
"319322",-0.4196
"319334",0.0186
"319371",-0.4947
"319386",0.939
"319387",1.7365
"319388",0.26285
"319415",0.7812
"319430",2.3013
"319433",0.4604
"319446",6.3109
"319448",4.20293333333333
"319449",-0.8972
"319454",0.6464
"319466",-0.9998
"319468",1.93116666666667
"319475",0.15885
"319476",0.329
"319477",-0.8584
"319478",-0.5976
"319480",0.7393
"319481",-2.3158
"319482",-0.8384
"319486",1.3301
"319503",0.9981
"319504",-0.9605
"319506",-1.5379
"319508",0.1952
"319513",-1.0634
"319518",-0.2388
"319520",1.1759
"319530",4.6353
"319545",-1.1382
"319552",0.2368
"319555",1.1866
"319556",0.2672
"319562",1.5485
"319564",-0.3813
"319565",-0.37904
"319566",-0.2172
"319572",-0.0389
"319579",-0.6557
"319581",0.894
"319586",-0.9302
"319594",0.1635
"319601",-0.994
"319604",-2.2075
"319618",0.09925
"319622",1.0375
"319634",0.8957
"319636",-0.69685
"319638",4.4483
"319651",1.29826666666667
"319653",0.4006
"319660",-0.9739
"319665",-2.9854
"319670",0.1506
"319673",-0.5706
"319675",1.179
"319682",-0.3104
"319684",-0.9699
"319695",0.4086
"319701",0.1558
"319707",0.2512
"319710",-0.9226
"319711",5.7641
"319713",0.5371
"319720",0.2884
"319727",1.6794
"319739",1.0451
"319740",1.2111
"319742",-0.2713
"319743",-1.2731
"319748",0.488
"319750",0.4954
"319752",0.7987
"319758",0.2615
"319760",-0.205
"319764",-0.0455
"319765",5.246
"319772",3.3016
"319776",0.859
"319783",0.835
"319798",-0.2746
"319801",-0.6048
"319803",0.0178
"319807",0.1322
"319817",0.525966666666667
"319818",-0.2017
"319819",1.7606
"319822",0.3194
"319830",1.377
"319839",0.3451
"319848",-0.6781
"319866",0.31945
"319876",0.313533333333333
"319880",0.9126
"319885",0.64705
"319887",-0.0784
"319893",-0.4915
"319899",-0.2937
"319901",-1.45275
"319916",2.7478
"319922",1.4092
"319924",0.5483
"319930",1.7877
"319931",-0.0177
"319934",-0.49394
"319939",1.32705
"319940",-0.0642
"319942",1.0399
"319944",-0.40205
"319945",0.212
"319965",0.151
"319973",-0.4536
"319982",1.3636
"319983",0.1246
"319984",0.3318
"319991",2.6706
"319996",-1.127
"319997",5.1465
"319998",-1.3743
"320001",-0.7672
"320007",4.3365
"320011",1.0644
"320014",0.9888
"320020",2.1477
"320022",-1.0375
"320024",1.8668
"320026",-2.1271
"320027",-0.9905
"320038",-0.75725
"320040",0.7644
"320051",0.9112
"320078",3.1215
"320080",0.6073
"320082",-0.87045
"320083",0.3579
"320088",0.199
"320092",3.9845
"320099",1.2821
"320100",0.5237
"320106",0.9645
"320110",-0.6339
"320116",1.6793
"320118",0.81
"320119",0.23
"320127",3.7987
"320129",0.5916
"320135",-0.2129
"320138",-0.7937
"320139",2.9597
"320145",-0.2998
"320148",1.3521
"320150",-1.0728
"320155",-1.4837
"320158",-0.57985
"320159",0.8602
"320162",0.355
"320163",-1.0513
"320165",-0.422466666666667
"320172",-0.3126
"320174",-0.1739
"320178",-0.8049
"320181",3.1043
"320183",-0.0402333333333333
"320184",1.29165
"320187",5.2698
"320191",1.5206
"320202",-0.0698
"320204",-1.5301
"320207",2.0855
"320209",0.465
"320213",3.3089
"320214",0.2458
"320226",0.5178
"320229",-0.4481
"320234",0.22505
"320249",-0.2917
"320253",-0.495
"320260",-0.1746
"320262",-0.1188
"320265",0.2318
"320267",1.7635
"320271",-0.00473333333333331
"320273",1.1015
"320277",0.5739
"320292",2.1316
"320295",3.7748
"320297",-0.5431
"320309",0.8302
"320312",-0.55185
"320323",0.45345
"320343",-0.0587
"320351",1.2114
"320352",2.0082
"320355",1.272
"320360",-0.244375
"320365",-0.2446
"320367",-0.8909
"320374",0.7256
"320376",1.2749
"320377",2.1084
"320383",1.45
"320394",-0.7698
"320400",0.4234
"320405",0.1358
"320407",0.3472
"320411",1.0539
"320424",-0.8327
"320429",-0.1982
"320432",-0.2205
"320435",3.5878
"320440",0.461933333333333
"320452",-0.0261
"320453",2.0723
"320454",0.6645
"320460",1.1118
"320463",-0.8759
"320469",1.8578
"320472",-0.7882
"320479",-0.3047
"320484",4.403
"320487",-0.5439
"320492",2.0704
"320495",-1.6714
"320500",0.2358
"320506",0.1457
"320508",5.1982
"320509",-0.6865
"320522",-0.6494
"320528",1.02653333333333
"320538",0.9196
"320541",1.2388
"320554",1.16655
"320558",-0.485366666666667
"320560",-1.3593
"320563",-2.1928
"320569",0.5717
"320571",-0.5077
"320581",-1.061
"320586",1.155
"320587",1.8475
"320590",0.6402
"320595",2.1378
"320600",-0.1466
"320604",-0.1808
"320606",1.4786
"320609",-0.6345
"320613",0.8454
"320615",0.59644
"320616",0.2266
"320620",-1.3645
"320621",-0.27875
"320631",0.7724
"320632",-0.0925333333333334
"320633",0.0485
"320634",1.2843
"320635",3.1196
"320640",1.9626
"320655",-0.1139
"320659",-0.7505
"320661",-0.201733333333333
"320662",0.7762
"320664",2.46
"320671",-0.3416
"320674",-0.276
"320678",-0.6557
"320683",-0.5205
"320685",-0.3813
"320692",-3.0527
"320696",0.34655
"320700",0.0513
"320701",-0.196
"320706",0.66005
"320712",0.0754499999999999
"320713",2.08705
"320714",-0.7263
"320717",-2.4518
"320718",1.1018
"320727",-1.3847
"320734",-0.896
"320736",-0.4306
"320737",0.1918
"320739",-1.2915
"320746",1.1662
"320752",-0.1285
"320757",-1.5218
"320769",2.37645
"320770",5.77295
"320772",0.06725
"320782",3.1173
"320790",1.0748
"320791",1.3355
"320795",2.387
"320798",-0.603
"320799",0.989
"320802",-0.27895
"320805",0.5662
"320808",-0.19915
"320810",1.6424
"320811",2.4155
"320816",0.2822
"320817",-1.1699
"320825",-0.9864
"320827",1.3701
"320840",-0.4375
"320842",3.4588
"320844",5.277
"320845",-0.0845
"320858",0.35965
"320864",-0.5092
"320865",1.2738
"320869",2.3521
"320871",-0.0767
"320873",-0.92545
"320878",0.15435
"320879",-0.9334
"320893",1.8769
"320916",0.2046
"320923",-0.5367
"320924",1.34703333333333
"320938",0.21705
"320940",4.2815
"320952",0.4853
"320961",0.429
"320966",-1.2594
"320977",0.6041
"320981",0.1366
"320982",-0.0154333333333333
"320995",0.15425
"320997",0.3014
"321000",-0.129
"321003",-0.297433333333333
"321006",-0.53595
"321007",-1.0581
"321008",-8e-04
"321010",0.2962
"321013",-1.1097
"321014",0.2656
"321015",2.6365
"321017",-1.1211
"321018",0.7208
"321019",1.1864
"321020",-0.63225
"326618",2.5643
"326622",-0.449
"326623",0.1474
"327655",-2.9908
"327743",-0.9818
"327747",0.0881
"327762",0.4429
"327766",2.0595
"327799",-0.2004
"327824",-0.6032
"327826",-0.0494333333333334
"327860",-0.6144
"327872",-0.6321
"327900",-0.464
"327942",-0.0917
"327951",0.137
"327954",0.53695
"327956",1.7477
"327957",4.2379
"327959",5.5507
"327978",4.79295
"327987",-0.145733333333334
"327992",1.7509
"328019",-0.9162
"328035",-1.448
"328059",1.1193
"328066",-0.0137
"328092",1.8605
"328108",-1.6165
"328110",-0.1853
"328133",1.0748
"328162",2.0305
"328186",-2.0202
"328231",-1.0519
"328258",0.6362
"328314",1.7611
"328324",-0.3262
"328329",-2.8201
"328354",-0.89985
"328365",0.2382
"328370",0.6851
"328381",0.8978
"328401",-1.6179
"328417",5.7532
"328440",0.1311
"328443",0.8892
"328451",-0.0494
"328479",-0.1528
"328489",-0.0812
"328505",-0.3801
"328516",-0.1687
"328563",-0.5684
"328572",-0.42165
"328573",-0.241
"328580",-0.8906
"328643",-0.1051
"328646",-1.3448
"328780",-1.0006
"328783",-0.8423
"328795",2.2885
"328801",0.5858
"328829",2.2771
"328839",2.0169
"328845",0.6102
"328906",-0.9022
"328919",0.5862
"328949",-0.5038
"328967",-0.5294
"328971",0.292
"328977",-0.8537
"329002",0.1185
"329003",0.910466666666667
"329015",-1.6037
"329064",-0.2725
"329065",0.9098
"329093",0.8984
"329152",-0.641566666666667
"329154",-1.58335
"329159",0.8505
"329160",-1.5644
"329165",0.4871
"329207",0.0847
"329217",-0.076
"329244",1.2551
"329251",-0.95235
"329252",0.4883
"329260",1.15525
"329274",-0.1534
"329278",-2.1679
"329316",0.7372
"329324",0.8682
"329366",-0.4211
"329371",0.2646
"329384",0.6552
"329387",0.1379
"329416",3.6224
"329421",1.56555
"329436",-0.709
"329460",-0.1371
"329470",4.4953
"329480",-1.135
"329482",-0.3073
"329502",0.3329
"329504",2.6541
"329506",0.441325
"329509",-0.5725
"329513",-1.642
"329514",0.813
"329547",-0.2547
"329559",-0.025
"329626",-2.2621
"329628",-0.81665
"329639",0.0059
"329650",-0.79315
"329679",1.6399
"329693",-1.13895
"329702",0.8958
"329727",-0.23335
"329730",1.1786
"329731",0.37085
"329735",-0.1367
"329738",-0.02175
"329763",-0.7229
"329777",-0.4141
"329780",0.5815
"329782",2.12405
"329795",7.7421
"329797",-0.0281
"329877",3.03346666666667
"329908",0.826566666666667
"329910",-0.8719
"329918",-0.5559
"329919",0.3556
"329941",-1.2808
"329942",0.5533
"329954",0.5314
"329972",1.3934
"329977",1.78735
"330010",0.0311
"330053",-1.4551
"330096",-0.5391
"330097",-0.0295
"330119",-2.4036
"330122",1.1281
"330149",0.4274
"330171",0.7427
"330177",-0.0577666666666667
"330188",2.6154
"330192",0.3932
"330216",-0.6847
"330222",2.4969
"330228",-0.1392
"330260",-1.4535
"330267",-1.8742
"330277",0.36815
"330283",0.3933
"330286",-0.0229
"330305",-0.8413
"330323",0.4282
"330324",-0.5253
"330355",-1.6925
"330361",-1.0233
"330379",0.1802
"330385",1.2568
"330401",-1.3777
"330402",0.94
"330406",0.7736
"330409",-1.29255
"330428",0.7496
"330450",-0.231666666666667
"330460",0.45165
"330463",-1.3894
"330474",-0.8152
"330490",0.1916
"330502",0.2565
"330552",0.1141
"330578",0.4572
"330602",-0.9318
"330627",0.170333333333333
"330660",-0.74675
"330671",0.0776
"330721",4.8657
"330723",3.3365
"330788",0.5286
"330812",-2.3638
"330814",-1.8015
"330817",-1.0086
"330820",-1.1236
"330830",0.57675
"330836",-0.4008
"330837",0.49285
"330863",1.3503
"330890",5.1606
"330908",-9e-04
"330914",-1.5885
"330921",-0.1729
"330941",-0.4171
"330953",0.138
"330959",0.1823
"330962",-0.6557
"330963",2.0846
"330998",0.6241
"331003",-0.1806
"331026",3.6525
"331045",-0.1299
"331046",3.3455
"331195",-0.9353
"331374",-0.7586
"331401",-1.04293333333333
"331461",-2.2771
"331474",3.2707
"331535",1.0775
"331537",1.9511
"331547",0.55065
"331623",0.13835
"332110",-0.93615
"332131",-0.1607
"332221",0.4476
"332359",-0.3347
"332397",1.751
"332578",-1.4415
"332713",-0.1613
"332934",-1.5989
"332937",-0.27235
"333050",-0.24745
"333088",-0.8782
"333193",0.3584
"333329",-0.19315
"333424",0.3355
"333433",-0.0554
"333473",-0.4605
"333564",-0.1212
"333639",-0.209
"333654",-0.7215
"333669",-0.18085
"333715",6.5316
"333789",1.59825
"333883",0.1803
"337924",-0.1537
"338320",-0.174766666666667
"338346",-0.7266
"338348",-1.4809
"338349",-1.30925
"338354",1.6125
"338355",2.31725
"338359",2.6988
"338362",0.438
"338363",0.8295
"338364",-0.704
"338366",-2.14003333333333
"338367",1.0685
"338368",-0.2297
"338369",-1.1261
"338370",-0.8489
"338371",0.910033333333333
"338372",0.44975
"338375",-0.53095
"338403",-0.2654
"338417",-2.4457
"338467",2.71765
"338523",0.9502
"347708",0.6552
"347711",-0.4841
"347712",2.663
"347722",0.5174
"347740",-2.4971
"352968",2.6536
"353025",-0.4147
"353047",1.4655
"353148",0.6436
"353155",0.6203
"353156",5.03065
"353165",-1.8697
"353169",0.3755
"353170",0.6332
"353172",2.9206
"353188",-1.8177
"353190",-0.2208
"353204",0.3634
"353211",0.240825
"353242",-1.4885
"353282",3.14263333333333
"353283",-0.0018
"353287",1.2701
"353320",0.0113
"353328",0.6391
"353344",-0.8912
"353346",4.9225
"353499",1.8457
"353504",0.3366
"360013",-0.7305
"360198",1.431
"360212",0.0078
"360213",-3.6977
"360214",-0.7661
"360216",1.952
"360217",-0.3413
"368204",4.3152
"378425",-0.3106
"378430",-0.7045
"378431",-1.2032
"378435",0.1631
"378460",1.12075
"378700",-0.5104
"378702",0.0399
"378954",-0.0041
"380601",0.1906
"380614",0.520733333333333
"380654",-2.3863
"380660",0.05395
"380664",-0.95985
"380669",-1.66815
"380674",1.5115
"380683",-0.246825
"380686",-0.965466666666667
"380698",-0.10945
"380712",-1.1138
"380713",6.3917
"380714",1.0532
"380728",0.8339
"380730",0.1912
"380752",0.4517
"380753",1.734
"380773",0.4143
"380780",1.7339
"380836",1.3888
"380840",0.9035
"380863",6.1549
"380878",-1.01815
"380907",-0.106
"380912",0.5273
"380916",4.3665
"380921",1.74385
"380924",0.3413
"380930",1.4742
"380969",0.6774
"380993",0.6245
"381022",0.463866666666667
"381038",1.4812
"381045",0.2862
"381058",5.4527
"381062",2.1038
"381066",-0.1274
"381067",-1.3745
"381072",2.0238
"381077",-1.0068
"381085",-1.6377
"381091",-1.61785
"381101",-0.595
"381107",-0.4144
"381110",-0.1202
"381113",0.2886
"381157",0.61
"381174",-0.6243
"381175",0.1841
"381199",0.0041
"381203",-1.0339
"381213",0.2635
"381217",1.3449
"381229",-0.08045
"381232",-1.5433
"381260",-2.1364
"381269",1.3397
"381270",-1.5393
"381280",-0.9242
"381284",3.6829
"381287",5.6967
"381293",-0.83405
"381305",-0.0529
"381318",0.3881
"381319",3.2664
"381337",-0.2832
"381347",-0.1515
"381350",1.5392
"381352",-1.02005
"381356",0.16005
"381371",0.9983
"381379",-0.82245
"381405",-0.772
"381406",-0.3946
"381409",1.5242
"381411",2.428
"381438",-2.0082
"381463",-1.1817
"381476",-0.5794
"381485",-1.5481
"381489",1.5038
"381493",-0.8885
"381511",0.2238
"381522",-1.0514
"381534",-1.37565
"381538",-0.4154
"381544",-0.8991
"381549",-0.6463
"381560",0.8268
"381572",1.0624
"381580",-0.0649
"381590",0.7906
"381605",2.2059
"381626",0.859
"381628",0.3381
"381644",-0.35025
"381650",0.3147
"381668",-0.257
"381678",1.267
"381680",3.627
"381693",2.094
"381695",-0.271933333333333
"381707",-0.0549
"381741",-0.7886
"381759",-0.2125
"381760",-0.40435
"381776",-0.6003
"381778",0.2282
"381783",-1.1295
"381798",-0.1405
"381801",-0.1678
"381810",2.3183
"381816",-1.0825
"381819",0.7797
"381822",0.4891
"381827",0.3019
"381845",5.9404
"381853",0.201666666666667
"381884",1.5123
"381903",0.804
"381917",0.9083
"381921",-0.1156
"381933",-0.4078
"381944",1.4905
"381970",0.9323
"381974",-0.3097
"382010",1.3587
"382030",-1.03335
"382034",-0.5597
"382038",-1.2383
"382044",-0.4576
"382045",0.1051
"382066",-0.4604
"382073",1.4741
"382074",0.3939
"382075",0.1424
"382077",-0.66235
"382083",2.0991
"382088",-0.7842
"382090",-0.4847
"382105",-0.7773
"382106",0.4412
"382113",1.5856
"382117",-0.9752
"382137",1.4605
"382156",0.4008
"382206",1.5112
"382207",0.0928333333333334
"382231",0.7085
"382236",0.26185
"382252",-1.24085
"382253",0.60275
