"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"70881",0.0696,0.1057
"70882",-0.0748,-0.0094
"70884",0.2626,0.118
"70885",-0.5843,-0.4256
"70887",-0.1543,0.1727
"70892",-1.04385,-0.78645
"70893",0.1864,0.1727
"70894",0.0074,0.1353
"70897",0.2454,0.3236
"70900",0.1963,0.0201
"70901",-0.0198,0.0344
"70902",0.0855,-0.0539
"70909",0.1782,-0.147
"70911",-0.3926,-0.4996
"70918",0.1931,0.4015
"70920",0.0734,0.1048
"70925",0.4354,0.1953
"70928",2.5159,1.1835
"70930",0.1513,0.3558
"70936",0.1045,0.1123
"70941",0.1493,0.1873
"70945",0.1446,-0.0696
"70948",0.167,0.1974
"70950",0.0364,0.0073
"70951",0.5677,0.3364
"70952",0.3037,0.24245
"70956",-0.0402,-0.0856
"70966",-0.15,-0.0394
"70967",0.0399,0.2408
"70971",0.0421,-0.0525
"70974",-1.7475,-1.0913
"70976",0.3427,0.4913
"70977",0.0436,-0.0763
"70979",0.2168,-0.1633
"70980",0.0408,-0.1544
"70981",0.6747,0.3856
"70984",-0.3326,-0.3495
"70986",-0.1143,-0.0756
"70988",0.1024,-0.1406
"70989",0.3615,0.0387
"70993",0.0533,-0.0996
"70997",0.0982,0.0263
"70998",-0.3711,0.0385
"70999",-0.0846,0.1111
"71001",-0.0806,-0.1431
"71003",-0.2563,-0.048
"71004",0.4437,0.0709
"71007",-0.0516,-0.1061
"71011",-0.0315,-0.0096
"71020",-0.094,0.1038
"71026",0.175,0.0497
"71027",0.0866,0.3506
"71037",0.4953,0.1828
"71041",0.374,0.215
"71046",0.0454,-0.1978
"71059",0.1324,0.4904
"71062",0.2162,0.113
"71063",0.6394,0.1789
"71066",0.0813,0.0275
"71069",-0.20295,-0.1177
"71078",0.1501,-0.3877
"71081",-0.1099,0.1917
"71085",0.1688,-0.2406
"71088",0.1346,-0.2781
"71089",0.0249,-0.0624
"71090",0.1724,0.1307
"71091",-0.7152,-0.0345
"71093",0.4922,0.2571
"71096",-0.6575,-0.4013
"71099",-0.1169,-0.4438
"71101",0.3209,0.2028
"71103",0.0107,0.1227
"71106",-0.0433,0.0605
"71111",-0.503,-0.3156
"71116",0.6555,0.5813
"71130",0.0297,0.0143
"71131",0.1967,0.2584
"71132",0.917,0.4661
"71135",-0.2495,0.0746
"71137",-0.6134,-0.7817
"71138",0.2113,-0.0294
"71141",-0.0833,-0.1944
"71145",0.2157,0.1423
"71146",-0.4421,-0.3824
"71147",-0.2021,0.1893
"71148",-0.0998,-0.0842
"71151",0.2391,0.0562
"71156",0.1681,-0.1874
"71162",0.031,-0.0247
"71163",-0.1979,-0.1673
"71164",0.106,0.1495
"71169",-0.0758,0.00783333333333333
"71175",0.2024,0.1631
"71176",0.0054,0.098
"71177",0.8937,0.7571
"71183",0.0888,-0.0888
"71198",0.3908,0.6568
"71200",-0.1431,-0.3141
"71203",0.0375,0.4091
"71206",-0.3013,-0.1806
"71207",-0.3802,-0.2438
"71208",0.1782,0.2386
"71213",-0.0933,0.0662
"71223",0.2278,0.0915
"71227",0.0401,-0.0149
"71228",0.0302,-0.0123
"71233",0.41,-0.1931
"71234",0.2258,0.3083
"71236",-0.0662,-0.2352
"71238",-0.2694,-0.2569
"71240",-0.0157,-0.1051
"71241",-0.0486,0.1561
"71242",-0.0969,-0.3034
"71248",0.0088,-0.2586
"71254",0.2513,0.136
"71263",-0.7671,-0.6615
"71268",0.4344,0.2304
"71275",0.8011,0.9047
"71276",0.5042,0.2438
"71279",0.5882,0.1799
"71281",0.1757,-0.1005
"71287",-0.0238,0.0543
"71296",0.6685,0.2287
"71300",-0.6332,0.0721
"71302",0.2139,0.2152
"71304",-0.0786,0.0784
"71306",-0.5526,-0.7287
"71307",0.2263,-0.2341
"71310",0.1906,-0.0422
"71313",0.0816,-0.1301
"71323",0.0225,-0.412
"71325",-0.1411,-0.0492
"71326",-0.0575,-0.0754
"71330",-0.2245,-0.1862
"71336",1.175,0.8731
"71338",-0.0058,0.1023
"71340",1.0036,0.6067
"71345",0.049,-0.27
"71354",-0.0419,-0.0737
"71355",0.008,-0.033
"71361",0.1644,0.2027
"71363",0.1679,0.2221
"71365",-0.3709,-0.1648
"71367",-0.3357,-0.3278
"71369",0.0637,0.0786
"71371",0.8189,0.4719
"71373",-0.7579,-0.299
"71375",-0.0876,-0.2348
"71382",0.0399,0.0263
"71388",-0.0511,-0.2468
"71389",-0.5866,-0.2768
"71390",0.1157,-0.0575
"71393",0.034,0.0116
"71395",-0.2288,-0.2032
"71398",0.9491,1.0391
"71405",0.1895,0.0851
"71406",0.1305,0.0582
"71409",0.4994,0.3921
"71412",0.2238,0.019
"71421",-0.0921,-0.3128
"71425",-0.176,-0.6347
"71435",-0.2728,-0.1355
"71436",-0.1446,-0.1405
"71446",-0.9147,-0.5824
"71448",-0.5581,-0.3713
"71449",0.1972,0.1476
"71452",-0.3937,-0.2487
"71458",-0.1073,-0.0376
"71461",-0.0226,-0.1758
"71472",0.3072,0.4349
"71474",-0.516,-0.2267
"71481",1.1724,0.9799
"71492",-0.2089,-0.2878
"71508",-0.6347,0.2672
"71514",0.1191,0.0694
"71517",-0.0403,0.0881
"71519",-0.7041,-0.3795
"71520",0.1677,-0.0752
"71521",-0.0142,-0.1331
"71522",0.0121,0.084
"71523",-0.0656,-0.0812
"71529",0.0727,0.1392
"71532",-0.8099,-0.5414
"71538",-0.5259,-0.198
"71544",-0.40085,-0.3184
"71562",0.0707,0.3267
"71564",-0.5799,-0.177
"71566",-0.4425,-0.3514
"71567",0.0614,0.2581
"71578",-0.0409,0.2504
"71583",-0.0519,0.1826
"71584",-0.3952,-0.4527
"71586",3.9259,4.4011
"71591",-0.2979,-0.3578
"71592",-0.1543,-0.3006
"71597",-0.2069,-0.0668
"71599",-0.1103,0.0676
"71601",0.2251,0.2282
"71602",0.7573,0.3763
"71607",0.5191,0.2556
"71609",-0.1595,-0.0362
"71617",-0.0513,0.0933
"71619",-0.0569,-0.1546
"71640",-0.1922,0.3818
"71643",0.0807,-0.0672
"71648",0.2977,0.0445
"71653",-0.1538,-0.1972
"71660",1.2467,1.6353
"71664",0.2,0.1329
"71665",0.0767,-0.4531
"71667",0.8041,0.6086
"71670",-0.1556,-0.1821
"71673",-0.0148,0.1144
"71675",-0.4086,-0.3414
"71678",0.1535,0.1083
"71679",-0.485133333333333,-0.452733333333333
"71682",0.1955,0.187
"71683",0.4568,0.8941
"71684",1.0231,1.0587
"71685",-0.3127,-0.0178
"71687",-0.935,-0.6205
"71690",0.0475,0.2304
"71691",-0.7041,-0.211
"71693",0.2528,-0.0967
"71699",-0.0889,-0.2211
"71701",0.9204,1.0828
"71702",0.0678,0.0797
"71703",0.0250666666666667,-0.117133333333333
"71704",0.2615,0.5402
"71706",0.0409,0.1521
"71707",0.253,0.1527
"71709",0.85,0.2594
"71710",-0.4854,-0.3177
"71711",-0.1925,0.0082
"71712",0.5845,0.7368
"71713",-0.244,-0.0663
"71715",0.1026,0.2415
"71718",0.012,0.2282
"71720",-0.2127,0.2392
"71721",-0.1271,-0.3379
"71722",0.082,-0.0542
"71723",0.6748,0.0563
"71724",0.0759,-0.2209
"71726",-0.0206,-0.0598
"71728",-0.0911,-0.1465
"71729",-0.1753,-0.2514
"71732",0.198,0.1149
"71733",-0.8928,-0.5059
"71735",0.062,-0.0699
"71738",-0.4212,-0.5297
"71740",0.3502,0.1983
"71742",-0.2729,0.1242
"71743",0.1288,0.1124
"71745",-0.0631,-0.0096
"71746",-0.6104,-0.2814
"71750",-0.3338,-0.4107
"71751",-0.2375,0.1012
"71752",0.0224,0.0192
"71753",-0.04,-0.1584
"71754",0.2996,-0.138
"71755",-0.3786,-0.0253
"71756",0.0762,0.0013
"71760",0.0886,0.0036
"71761",-0.1076,0.1589
"71764",-0.3288,-0.4465
"71765",-0.791,-0.3682
"71767",0.3443,0.3353
"71768",-0.0098,-0.0053
"71769",-0.3903,-0.1983
"71770",-0.1424,-0.2987
"71772",0.0908,0.0175
"71773",-0.0092,0.0918
"71774",0.0313,-0.1494
"71775",0.1844,0.1623
"71776",0.0342,0.0909
"71777",0.426,0.0727
"71778",-0.5697,-0.7628
"71779",0.0327,4.864e-05
"71780",-0.0508,-0.1091
"71781",-0.0641,0.3349
"71782",0.271,0.1827
"71785",-0.4269,-0.4177
"71787",0.2284,0.143
"71790",0.1582,0.0807
"71791",0.401,0.1003
"71793",0.7782,0.6885
"71795",-0.6035,-0.4463
"71797",0.0602,-0.2475
"71799",0.2481,0.3555
"71801",0.9019,0.6747
"71803",-0.8645,-0.466
"71804",1.0492,0.7046
"71805",0.2623,0.244
"71807",0.1483,0.3062
"71810",0.154,0.0722
"71816",-0.1851,0.0266
"71817",-0.0447,0.1624
"71819",0.4867,0.3021
"71820",-0.184,0.0669
"71824",-0.0466,-0.1107
"71827",0.0258,-0.0631
"71828",-0.0143,-0.1735
"71829",0.2,0.0169
"71830",0.0162,0.0738
"71831",0.4429,-0.2021
"71832",-0.2457,-0.344
"71833",-0.3181,-0.2375
"71834",0.0431,-0.0217
"71835",-0.4764,-0.154
"71836",0.1224,-0.2917
"71837",-0.5387,-0.5287
"71838",0.104,0.3659
"71839",0.4272,0.2022
"71840",0.1634,0.315
"71841",0.169,0.0736
"71843",0.2546,-0.1937
"71846",0.0754,-0.1223
"71853",0.2664,0.5711
"71854",0.0169,0.2116
"71856",0.45865,0.12445
"71860",-0.1646,-0.1764
"71861",0.1385,0.3548
"71862",0.2409,0.2907
"71863",0.068,0.012
"71864",0.0178,0.1516
"71865",0.2154,-0.0864
"71868",0.569,0.1357
"71869",0.059,-0.0622
"71870",0.2178,0.093
"71872",0.1192,-0.019
"71874",0.0729,-0.2152
"71876",0.1217,0.0857
"71877",-0.0707,-0.058
"71878",0.4829,0.2961
"71881",-5e-04,-0.0399
"71883",0.0052,0.23615
"71884",0.0318,0.143
"71885",0.1715,-0.1333
"71886",0.0927,-0.0906
"71887",0.123,-0.1103
"71888",-0.1397,0.0259
"71889",-0.1633,-0.3377
"71890",0.5286,0.3569
"71891",-0.3664,-0.2347
"71893",-0.0557,-0.0684
"71897",0.1185,0.0538
"71900",-0.8832,-0.4863
"71901",0.1919,-0.084
"71902",-0.2649,0.0464
"71903",-0.0412,0.2229
"71904",-1.0463,-1.0661
"71907",-0.5021,-0.2086
"71908",0.0782,0.1097
"71909",0.17055,0.0059
"71910",0.1735,0.1216
"71911",-0.1846,-0.3193
"71912",0.0962,-0.2162
"71913",0.2357,0.1596
"71914",1.3427,0.4656
"71916",0.2542,0.2832
"71918",-0.2365,-0.4763
"71919",-0.1198,-0.0586
"71920",-0.1411,0.1787
"71923",0.1433,-0.0078
"71924",-0.1408,-0.0059
"71927",-0.7807,-0.4249
"71929",0.3504,0.2685
"71932",0.6451,0.4556
"71934",1.6596,1.7371
"71939",0.3641,0.3344
"71941",-0.0457,0.1478
"71943",-0.6648,-0.7205
"71946",0.3578,0.34
"71947",-0.5351,-0.332
"71949",-0.0225,0.0115
"71950",0.0767,0.0712
"71951",-0.144,-0.167
"71952",0.0208,-0.0192
"71954",-0.2129,-0.2332
"71955",0.5301,0.3484
"71956",0.8514,1.0901
"71957",0.7233,0.508
"71960",-0.3478,-0.4746
"71962",0.5604,0.2209
"71963",0.3645,0.1359
"71966",0.589,0.6059
"71968",-0.1592,0.1379
"71970",-0.019,-0.0555
"71971",0.0538,0.1804
"71972",-0.0275,-0.024
"71973",-0.0164,-0.0628
"71974",-0.0516,0.0692
"71978",0.5961,0.4505
"71979",0.1788,-0.2447
"71981",0.2219,-0.0948
"71982",0.09635,0.38105
"71983",-0.2548,0.0692
"71984",0.0679,0.2478
"71985",0.0757,0.1379
"71986",0.1639,0.3612
"71988",0.2601,0.1529
"71989",0.2164,0.202
"71990",0.2706,0.1233
"71991",-0.0568,0.1296
"71994",1.0311,1.0703
"71995",0.3235,0.2636
"71996",0.1891,-0.151
"71997",0.3474,0.3132
"71998",-0.7,-0.5213
"71999",-0.2586,-0.0467
"72000",-0.0444,-0.0462
"72002",0.0278,-0.0234
"72003",-1.0957,-0.6661
"72007",0.5507,0.2872
"72008",0.0791,0.1886
"72014",-0.3278,-0.8147
"72016",-0.1074,-0.1266
"72017",1.0442,0.7615
"72018",-0.4245,-0.2188
"72020",0.10675,-0.00865
"72022",-0.1405,0.0219
"72023",-0.1094,0.1333
"72025",0.0047,0.0394
"72026",-0.2127,0.337
"72027",0.4031,0.1049
"72029",0.0735,0.2333
"72033",0.5721,0.2333
"72039",-0.703,-0.1557
"72040",0.0895,0.1823
"72041",0.2402,0.202
"72042",0.5983,0.2159
"72043",0.0416,0.0102
"72045",0.3205,0.0434
"72046",0.1273,-0.1443
"72047",0.0258,0.0121
"72049",0.008,-0.2082
"72050",-0.3034,-0.2132
"72053",-0.118,0.0171
"72054",1.1127,0.5513
"72055",0.0905,-0.1472
"72056",0.1429,0.0669
"72057",0.6463,0.421
"72058",-0.083,-0.1399
"72061",-0.407,-0.198
"72065",0.2236,0.3474
"72068",-0.0796,-0.0933
"72074",-0.0704,0.0225
"72075",1.5872,1.4271
"72076",0.1993,0.0027
"72077",0.1128,0.0805
"72080",0.0806,-0.1568
"72082",0.1326,0.0393
"72083",-0.2835,-0.0096
"72084",-0.1924,-0.2006
"72085",0.4346,0.0571
"72088",0.0496,0.086
"72090",0.1806,-0.1036
"72094",0.0842,-0.2016
"72096",-0.4941,-0.0816
"72097",-0.0686,-0.1302
"72098",-0.3155,-0.2143
"72102",0.2432,0.1424
"72103",0.2398,-0.0997
"72106",-0.3088,0.0189
"72107",0.1541,0.4196
"72108",-0.9961,-0.5974
"72112",-0.0516,-0.1721
"72113",-0.3175,-0.0176
"72114",0.3531,0.3881
"72117",-0.0336,-0.0049
"72119",0.5971,0.8214
"72121",0.711,0.3855
"72123",0.1017,0.1765
"72124",0.4096,0.4067
"72125",-0.3052,-0.1704
"72128",-0.0524,0.2619
"72129",0.133,0.1692
"72133",-0.4541,-0.1335
"72135",-0.5725,-0.295
"72136",0.3859,0.0457
"72137",-0.3594,0.0013
"72140",0.2206,0.1414
"72141",0.2896,0.1387
"72144",-0.556,-0.3735
"72145",-0.6529,-0.3164
"72146",0.2125,-0.0597
"72147",0.1282,-0.0288
"72148",-0.4603,-0.1741
"72149",-0.232,-0.0437
"72151",0.3643,0.1435
"72154",0.1049,0.4996
"72155",0.3302,0.1535
"72157",-0.5598,-0.1681
"72160",-0.276,-0.2611
"72162",0.1916,0.1586
"72167",-0.1126,0.4218
"72168",-1.2903,-0.6442
"72169",0.1502,0.2503
"72170",0.0503,0.0176
"72171",-0.1039,-0.0292
"72175",-0.596,0.0889
"72179",-0.4263,-0.212
"72180",-0.2446,-0.02
"72181",0.3015,0.3054
"72183",0.3603,0.4855
"72184",0.2162,0.0499
"72185",-0.8424,-0.3351
"72190",-0.0838,-0.3888
"72193",0.0483,0.1593
"72194",-0.4974,-0.2683
"72195",0.2493,0.3499
"72198",0.0986,0.2677
"72199",0.1407,0.2437
"72201",-0.2914,0.0604
"72205",-0.5004,-0.5512
"72215",0.4846,0.3037
"72219",0.1261,-0.1166
"72221",-0.0719,-0.1741
"72224",0.4821,0.1886
"72230",-0.2145,0.1955
"72236",-0.0211,-0.0528
"72238",-0.5947,-0.2482
"72240",-0.1201,0.0216
"72244",0.7151,0.5501
"72245",0.1489,-0.0896
"72246",0.2049,-0.0182
"72252",0.1061,-0.0475
"72254",-0.0636,0.195
"72258",-0.2037,-0.194
"72265",0.5472,0.167
"72267",0.7756,0.025
"72269",0.547,0.017
"72273",0.0092,0.1583
"72275",0.224,-0.2282
"72277",0.2663,0.0885
"72278",-0.5055,-0.3178
"72281",0.0316,0.0502
"72282",-0.0033,-0.0593
"72284",-0.0373,0.1343
"72287",0.11635,-0.0486
"72289",0.3098,-0.0593
"72290",-0.122,-0.2758
"72293",-0.0893,-0.0523
"72296",-0.2769,-0.2728
"72297",0.5858,0.2314
"72301",-0.7359,-0.6412
"72303",0.2036,0.021
"72306",0.3512,0.4993
"72307",-0.647,-0.1814
"72308",-0.0489,-0.0087
"72309",-0.2458,0.131
"72310",3.0031,2.6299
"72313",-0.209066666666667,-0.1838
"72315",-0.8936,-0.5412
"72318",1.1124,0.9354
"72320",-0.1713,-0.0224
"72322",-0.0848,0.0898
"72323",0.4033,0.2032
"72324",-1.1867,-0.8173
"72325",-0.0681,-0.0745
"72330",0.4611,-0.079
"72333",0.241,0.5291
"72341",0.0204,0.2229
"72344",1.5968,1.0717
"72345",-0.2745,-0.1952
"72349",-0.6324,-0.6163
"72350",0.2628,0.0768
"72351",-0.1798,-0.1176
"72354",-0.2197,-0.1318
"72355",-0.0952,0.065
"72357",-0.5732,-0.2407
"72361",0.0712,0.2262
"72371",-0.4171,-0.305
"72373",2.4012,0.4471
"723815",-0.089,-0.3533
"723816",0.0104,0.0166
"723818",-0.0402,-0.0321
"723819",0.0519,0.0588
"723820",0.0158,0.0095
"723822",-0.7255,-0.6649
"723823",0.4556,0.38
"723824",-0.0465,6e-04
"723826",-0.0665,-0.0535
"723827",0.0731,-0.2293
"723828",0.0882,-0.3192
"72383",0.1227,-0.0498
"723830",-0.1793,-0.311
"723831",0.0369,0.1304
"723832",-0.1485,0.0569
"723833",-0.068,-0.0239
"723834",-0.0165,-0.0979
"723835",-0.1662,-0.0436
"723836",-0.5524,0.0046
"723837",-0.0482,-0.009
"723838",0.1295,-0.1557
"723839",-0.5707,-0.1569
"723840",0.137,-0.2412
"723841",0.2235,-0.0285
"723842",-0.6273,-0.4237
"723843",-0.2186,0.0326
"723844",-0.0304,-0.1846
"723845",-0.7107,-0.3333
"723846",-0.4791,-0.136
"723847",-0.0307,-0.2322
"723848",0.0408,-0.3626
"723849",-0.1054,-0.1696
"723850",0.0713,0.2273
"723851",-0.0434,-0.0228
"723852",0.1416,0.1563
"723853",-0.1113,-0.0537
"723854",-0.1164,0.0835
"723855",-0.3171,0.0097
"723856",-0.3852,-0.2757
"723857",-0.7726,-0.4084
"723858",-0.3141,0.1289
"723859",-1.0506,-0.483
"723860",-0.2351,-0.4264
"723861",-1.1792,-0.7179
"723862",-0.103,-0.1967
"723864",-0.0547,-0.2957
"723866",0.144,-0.2075
"723867",0.384,0.2294
"723868",0.1129,-0.2724
"723869",0.1007,0.0725
"723870",-0.0015,-0.0506
"723873",0.0804,0.1422
"723874",0.2541,-0.1604
"723875",0.0052,-0.2014
"723877",-0.1594,0.0081
"723878",-0.2722,-0.1483
"72388",0.3859,0.1864
"723880",-0.1466,-0.0641
"723881",-0.0419,0.0675
"723883",0.0904,-0.0788
"723884",0.102,-0.0767
"723885",-0.1012,-0.0597
"723886",-0.0325,-0.437
"723887",0.1312,0.1167
"723889",-0.0829,-0.4297
"723890",-0.54,-0.8788
"723892",-0.0331,0.0463
"723893",0.0898,-0.0878
"723894",0.2401,0.235
"723897",0.2264,0.3677
"723898",-0.2385,-0.0914
"723899",-0.1004,-0.1737
"723900",0.0276,0.0308
"723901",0.0318,-0.0525
"723902",0.0665,-0.0819
"723903",-0.2832,-0.093
"723904",-0.5861,-0.3601
"723906",0.4116,0.108
"723909",0.0441,-0.0051
"72391",0.0977,0.1661
"723911",-0.0425,0.1995
"723912",-0.4617,-0.3875
"723914",0.1022,0.1173
"723916",0.0418,0.0693
"723917",-0.6412,-0.2377
"723918",0.0873,-0.2644
"723919",0.1493,0.0133
"72392",-0.7574,-0.3649
"723920",0.0439,0.159
"723921",-0.5253,-0.1516
"723923",-0.03,0.0619
"723924",0.0855,0.0105
"723925",-0.0292,-0.2392
"723926",0.0882,-0.0817
"723927",-0.1544,-0.0092
"723928",0.0159,-0.0966
"723929",-0.1066,0.221
"72393",-0.5978,-0.0811
"723930",0.1483,0.1314
"723932",0.1492,-0.1955
"723933",-0.4943,-0.3929
"723934",-0.4013,0.1684
"723935",-0.8162,-0.2362
"723936",-0.2455,-0.146
"723938",0.0347,-0.033
"723939",-0.0423,-0.0363
"723940",-0.4652,-0.3636
"723941",-0.6198,-0.2583
"723942",0.1586,0.2021
"723944",0.1809,-0.1329
"723946",0.0222,-0.0476
"723947",0.1092,0.1327
"723948",0.0531,-0.1356
"723949",0.1954,0.2459
"723950",0.0154,-0.1853
"723951",0.1039,-0.2127
"723952",0.0395,-0.0887
"723953",0.0907,0.188
"723955",0.1286,-0.1563
"723956",-0.1178,0.0806
"723957",0.0102,-0.247
"723958",0.0065,-0.1707
"723959",0.0651,0.1174
"723960",0.2389,-0.1332
"723964",-0.2775,-0.4038
"723965",-0.4087,-0.187
"723968",-0.1177,-0.1048
"72397",-0.2019,-0.1907
"723974",0.0979,0.3121
"723976",-0.005,-0.0104
"72399",0.3789,0.2743
"72400",0.556,0.3158
"72401",0.1299,-0.2839
"724020",0.2107,0.1973
"72404",-0.5346,-0.4735
"724062",-0.0187,-0.0673
"724063",-0.1467,-0.1094
"724064",-0.1041,-0.2986
"72413",-0.2512,-0.2885
"72415",0.1244,0.2742
"72416",-0.2838,-0.1365
"72421",-0.4144,-0.1164
"72425",-0.1724,-0.13
"72429",0.5118,0.1986
"72431",0.9857,0.4042
"72432",-0.023,0.2771
"72433",-0.0248,-0.3456
"72434",-0.1557,-0.081
"72440",-0.204,-0.1373
"72446",-0.1292,-0.2622
"72454",0.0062,0.0279
"72459",-0.2713,-0.1147
"72461",0.1105,0.047
"72462",0.5177,0.3771
"72465",0.5845,0.5099
"72469",0.4336,-0.077
"72472",0.6608,0.5306
"72475",-0.5651,-0.4795
"72477",-0.2129,-0.0788
"72479",-0.3464,-0.2219
"72480",-0.3673,-0.0686
"72482",-0.0716,0.0658
"72486",-0.205,-0.1027
"72495",-0.0347,-0.1729
"72500",0.099,-0.1323
"72502",0.4626,0.653
"72503",0.0351,0.1801
"72504",0.4471,0.5789
"72507",-0.2315,-0.125
"72508",-0.03,-0.1182
"72512",1.6779,1.2105
"72514",-0.1722,0.0608
"72515",1.0226,0.7903
"72519",-0.2707,-0.0764
"72522",-0.3654,-0.1711
"72535",-0.0229,0.2611
"72536",1.6402,1.6209
"72542",0.1626,0.0801
"72543",-0.3415,-0.1666
"72549",0.6672,0.2028
"72552",-0.2751,-0.1219
"72554",0.6454,0.4454
"72555",-0.7769,-0.4284
"72556",0.0541,0.2948
"72560",0.0302,-0.2615
"72562",-0.0184,-0.2209
"72565",0.6372,0.7196
"72567",0.4664,0.3222
"72568",0.0296,0.0673
"72569",0.3482,0.3657
"72572",-0.4078,-0.1725
"72580",0.8458,1.1082
"72584",-0.3895,-0.177
"72585",-1.205,-0.7131
"72587",-0.2542,0.0379
"72590",-0.3183,-0.1332
"72599",0.2746,0.0485
"72605",-1.2138,-0.715
"72607",-0.2972,-0.2375
"72611",1.0066,0.2969
"72612",-0.337,-0.2978
"72614",0.047,0.0436
"72615",0.1143,0.2898
"72621",0.0238,0.158
"72630",0.4804,0.0901
"72634",-1.2211,-0.6726
"72635",-0.0793,0.3648
"72640",0.0384,-0.0203
"72649",0.2674,0.2944
"72650",-0.3185,-0.3955
"72654",0.26745,0.5021
"72655",0.7726,0.8571
"72656",-0.1151,0.0144
"72657",-0.1732,-0.0948
"72658",0.2137,0.3299
"72661",-0.3332,-0.2471
"72662",0.8806,0.6032
"72665",-0.0135,0.0545
"72667",0.0994,-0.013
"72668",-0.0942,-0.0016
"72669",-0.3825,-0.2585
"72672",0.0744,0.0024
"72674",0.2699,0.1621
"72685",-0.8943,-0.6094
"72690",0.1822,-0.0042
"72691",-0.1202,-0.0121
"72692",1.0707,0.2949
"72693",0.5831,0.0127
"72699",-0.0845,0.0945
"72701",-0.1642,0.1356
"72709",0.0371,0.1033
"72713",0.0365,-0.175
"72720",0.0742,-0.0781
"72722",0.0462,-0.0584
"72723",-0.381,-0.0104
"72726",0.8441,0.1971
"72727",-0.4318,-0.2764
"72729",-0.4895,-0.1786
"72736",0.2576,0.2246
"72739",0.0387,0.0743
"72745",0.0547,0.376
"72747",0.9249,0.7557
"72748",-0.6219,-0.4557
"72749",-0.171,0.0847
"72750",0.0814,0.1109
"72754",-0.1652,-0.21
"72759",-0.0958,-0.1054
"72772",-0.1664,-0.0026
"72774",-0.3153,0.0775
"72775",0.0447,0.1415
"72776",0.0499,0.2606
"72778",-0.092,-0.155
"72780",-0.5795,-0.3672
"72787",-0.4267,-0.5467
"72789",0.0032,-0.0427
"72792",-0.2725,-0.4289
"72795",-0.0331,-0.1167
"72804",0.0231,-0.072
"72805",0.0046,0.0816
"72821",-1.39,-0.692
"72823",0.1433,0.02625
"72825",-0.0519,0.0076
"72826",0.2784,-0.0232
"72828",-0.2774,-0.104
"72831",0.0458,0.0482
"72832",-0.5691,-0.6648
"72836",-0.0793,0.1713
"72843",0.2669,0.0383
"72844",-0.276,-0.1168
"72852",-0.8745,-0.573
"72865",-1.1061,-0.6031
"72873",-0.4318,-0.1939
"72881",0.3535,0.5912
"72886",0.4187,0.3918
"72895",0.2751,0.1432
"72898",-0.5422,-0.1263
"72899",-0.735816666666667,-0.312516666666667
"72900",-0.1414,-0.1937
"72902",-1.4129,-0.9606
"72925",0.0891,-0.0279
"72927",-0.0897,-0.1004
"72930",-0.4804,-0.4251
"72931",-0.0377,-0.0697
"72935",0.7439,0.5468
"72938",-0.28,-0.0777
"72946",0.3378,0.2732
"72947",-0.2218,0.0047
"72948",-1.4439,-0.9773
"72949",0.4291,0.24
"72960",0.0852,0.0406
"72961",-1.1327,-0.6201
"72972",-0.116,-0.0626
"72973",-0.1954,-0.1778
"72978",-0.754,-0.7218
"72981",-0.1951,-0.4023
"72982",0.0106,0.1604
"72993",-0.4248,-0.2752
"72999",-0.0919,-0.1297
"73010",-0.2873,-0.0402
"73016",0.1006,0.0701
"73024",0.2771,0.1739
"73032",-0.7165,-0.4036
"73046",-0.3266,-0.3362
"73047",0.0195,-0.1512
"73062",-0.3673,-0.1378
"73067",0.2433,0.5651
"73068",-0.2204,-0.1068
"73072",-0.945,-0.2646
"73075",-1.0891,-0.6894
"73078",0.178,0.3039
"73086",-0.8998,-0.2389
"73090",0.134,0.0293
"73094",-0.5167,-0.1688
"73095",-0.4524,-0.2589
"73102",-0.1609,-0.0456
"73103",-0.3855,-0.0953
"73106",0.2448,0.0664
"73112",0.09075,0.0964
"73121",0.364,-0.0229
"73122",0.1494,0.1263
"73124",-0.5498,-0.3582
"73130",0.4914,0.2129
"73132",-0.4047,-0.3799
"73137",0.1759,0.2319
"73139",-0.1872,-0.0089
"73144",-0.1686,0.0425
"73149",2.0606,2.0056
"73158",0.189633333333333,0.232666666666667
"73160",0.0766,0.1314
"73162",0.1364,0.0786
"73166",-0.7206,-0.3856
"73167",0.4041,0.2509
"73172",-0.0939,0.2593
"73173",-0.7796,-0.6847
"73174",0.2028,0.0854
"73176",0.0631,-0.1841
"73178",-0.3214,-0.2648
"73181",-0.0542,0.0591
"73182",0.0882,0.033
"73191",0.1505,-0.1104
"73192",0.106,0.0752
"73205",0.3317,0.2239
"73212",0.1617,-0.112
"73216",0.1098,-0.3804
"73218",-0.3134,-0.1054
"73225",0.5414,0.1436
"73229",-0.317,0.001
"73230",-0.2279,-0.4022
"73233",-0.3692,-0.435
"73234",0.0944,-0.1325
"73242",-0.568,-0.3537
"73244",0.0499,0.0714
"73246",-0.0944,-0.0392
"73247",0.2183,0.0844
"732489",0.4633,-0.2138
"73250",-0.0998,0.0305
"73251",-0.5973,-0.5782
"73254",0.0806,0.0425
"73259",0.106,-0.0272
"73266",0.0689,-0.0121
"73274",0.1038,0.0217
"73284",-0.7562,-0.9423
"73287",-0.2533,-0.3807
"73288",-0.4563,-0.3389
"73296",-1.0282,-1.0501
"73297",0.118,0.2637
"73299",0.0465,0.36
"73300",0.1147,0.5103
