"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"71769",-5.6968,-2.8949
"71770",-2.3695,-4.972
"71772",1.5756,0.3036
"71773",-0.1026,1.0193
"71774",0.5119,-2.4441
"71775",2.2745,2.0022
"71776",0.3096,0.8233
"71777",3.7569,0.6411
"71778",-8.9888,-12.0356
"71779",0.4525,7e-04
"71780",-0.9191,-1.9743
"71781",-0.9803,5.1234
"71782",4.783,3.2243
"71785",-4.9824,-4.8743
"71787",1.5997,1.0014
"71790",1.2066,0.6159
"71791",3.8364,0.9598
"71793",10.9495,9.6874
"71795",-8.4422,-6.2436
"71797",0.5658,-2.3264
"71799",4.0982,5.8743
"71801",13.0723,9.7786
"71803",-8.5631,-4.6161
"71804",10.6016,7.1193
"71805",4.4897,4.177
"71807",2.4745,5.1106
"71810",2.5166,1.1797
"71816",-2.7056,0.3893
"71817",-0.6609,2.399
"71819",4.8994,3.0413
"71820",-2.3653,0.8593
"71824",-0.7345,-1.7435
"71827",0.4315,-1.0558
"71828",-0.1878,-2.2792
"71829",1.3566,0.1145
"71830",0.1759,0.8023
"71831",6.2264,-2.8413
"71832",-4.117,-5.7638
"71833",-4.8679,-3.6347
"71834",0.6244,-0.3141
"71835",-8.1654,-2.6394
"71836",1.2903,-3.075
"71837",-6.7258,-6.6009
"71838",1.6258,5.7192
"71839",4.9141,2.3261
"71840",1.5663,3.0202
"71841",1.858,0.8091
"71843",3.8066,-2.8957
"71846",0.7851,-1.2728
"71853",3.3071,7.0912
"71854",0.2293,2.8768
"71856",5.4609,1.0409
"71860",-2.4117,-2.5837
"71861",1.2433,3.1864
"71862",2.2464,2.7101
"71863",0.9579,0.169
"71864",0.2892,2.4683
"71865",2.8641,-1.1483
"71868",5.4799,1.3064
"71869",0.6985,-0.7361
"71870",3.613,1.5429
"71872",2.3731,-0.3778
"71874",1.0739,-3.169
"71876",0.9585,0.6751
"71877",-0.9354,-0.7669
"71878",7.6145,4.6685
"71881",-0.0071,-0.5185
"71883",0.1944,2.976
"71884",0.3271,1.4696
"71885",2.1385,-1.6628
"71886",1.0618,-1.0384
"71887",1.7037,-1.528
"71888",-1.1455,0.2125
"71889",-3.0436,-6.2935
"71890",6.8284,4.6102
"71891",-6.514,-4.173
"71893",-0.6047,-0.7429
"71897",1.4464,0.6566
"71900",-9.8165,-5.405
"71901",2.6289,-1.1516
"71902",-2.4902,0.4365
"71903",-0.7913,4.2844
"71904",-14.2388,-14.5075
"71907",-4.6159,-1.9178
"71908",1.0017,1.4065
"71909",1.2979,0.0311
"71910",2.7696,1.9414
"71911",-2.46,-4.2552
"71912",1.29,-2.8987
"71913",1.8419,1.2469
"71914",8.432,2.9241
"71916",2.1765,2.425
"71918",-2.9376,-5.9161
"71919",-1.2134,-0.5931
"71920",-1.6704,2.1154
"71923",1.9513,-0.1059
"71924",-1.9544,-0.0821
"71927",-13.2504,-7.2116
"71929",3.9158,3.0002
"71932",8.6853,6.1333
"71934",16.2752,17.0359
"71939",3.2908,3.0228
"71941",-0.7845,2.5395
"71943",-7.5977,-8.2346
"71946",4.4097,4.1902
"71947",-7.3996,-4.5913
"71949",-0.416,0.2128
"71950",0.933,0.8656
"71951",-1.3418,-1.5563
"71952",0.2715,-0.2511
"71954",-3.6315,-3.9767
"71955",10.0496,6.606
"71956",8.3884,10.74
"71957",11.2029,7.8678
"71960",-4.453,-6.0761
"71962",6.4358,2.5366
"71963",4.8857,1.8214
"71966",8.4072,8.6485
"71968",-2.4828,2.1506
"71970",-0.1482,-0.4331
"71971",0.7386,2.4776
"71972",-0.3674,-0.3211
"71973",-0.255,-0.9742
"71974",-0.8414,1.1291
"71978",7.0055,5.2953
"71979",1.5742,-2.1547
"71981",2.3456,-1.0023
"71982",1.33225,4.3953
"71983",-3.2392,0.8793
"71984",1.2016,4.3845
"71985",0.7501,1.3669
"71986",2.2795,5.0221
"71988",3.5834,2.1062
"71989",3.165,2.9532
"71990",4.5802,2.0871
"71991",-0.6862,1.567
"71994",14.4659,15.0165
"71995",3.0838,2.5122
"71996",1.4909,-1.1906
"71997",3.3311,3.0028
"71998",-8.4807,-6.3162
"71999",-4.003,-0.7223
"72000",-0.5223,-0.5442
"72002",0.2943,-0.2475
"72003",-13.8609,-8.4266
"72007",9.4625,4.9342
"72008",0.8746,2.0852
"72014",-3.9204,-9.7427
"72016",-1.7803,-2.0996
"72017",15.2033,11.0868
"72018",-6.2169,-3.2049
"72020",1.3945,-0.0946
"72022",-1.4136,0.22
"72023",-1.2879,1.5694
"72025",0.0478,0.4037
"72026",-1.7909,2.8372
"72027",6.2403,1.6241
"72029",1.0783,3.425
"72033",8.0809,3.2949
"72039",-11.5723,-2.5634
"72040",0.8395,1.7108
"72041",2.7241,2.2911
"72042",8.789,3.1709
"72043",0.4014,0.0984
"72045",2.7067,0.3667
"72046",1.8007,-2.041
"72047",0.4114,0.1928
"72049",0.0805,-2.0939
"72050",-4.1738,-2.9323
"72053",-2.4815,0.3591
"72054",6.8223,3.38
"72055",1.5572,-2.5321
"72056",2.6047,1.2202
"72057",8.8131,5.7408
"72058",-0.8011,-1.3498
"72061",-6.9272,-3.37
"72065",2.9115,4.5227
"72068",-0.8371,-0.9812
"72074",-0.591,0.1889
"72075",29.1769,26.2346
"72076",2.1234,0.0285
"72077",1.2882,0.9202
"72080",1.0496,-2.0417
"72082",0.7455,0.2207
"72083",-3.3229,-0.112
"72084",-2.7872,-2.9053
"72085",4.3604,0.5729
"72088",0.721,1.2512
"72090",2.9781,-1.7081
"72094",1.3448,-3.2189
"72096",-4.1032,-0.6778
"72097",-0.6479,-1.2298
"72098",-2.8262,-1.9193
"72102",3.614,2.1161
"72103",4.4865,-1.8659
"72106",-6.0845,0.3732
"72107",1.9304,5.2579
"72108",-15.9494,-9.5653
"72112",-0.5925,-1.9767
"72113",-5.1796,-0.2863
"72114",3.1856,3.5013
"72117",-0.3101,-0.0451
"72119",5.7384,7.8944
"72121",9.3546,5.0716
"72123",1.4571,2.5297
"72124",6.3275,6.2816
"72125",-3.5459,-1.9797
"72128",-0.5188,2.5915
"72129",2.0542,2.6143
"72133",-6.0424,-1.7771
"72135",-7.0321,-3.6239
"72136",3.6499,0.4327
"72137",-3.709,0.013
"72140",2.4729,1.5854
"72141",4.1891,2.006
"72144",-9.9731,-6.7001
"72145",-11.8342,-5.7221
"72146",2.7873,-0.7838
"72147",1.807,-0.4059
"72148",-6.9181,-2.6167
"72149",-3.8127,-0.7189
"72151",3.7548,1.4786
"72154",0.8658,4.1234
"72155",4.169,1.9387
"72157",-8.7756,-2.6351
"72160",-2.982,-2.8213
"72162",2.4986,2.0675
"72167",-1.3617,5.1004
"72168",-14.006,-6.9927
"72169",2.7951,4.6601
"72170",0.6382,0.2241
"72171",-1.5926,-0.4479
"72175",-7.7231,1.1522
"72179",-8.058,-4.0066
"72180",-3.5483,-0.2901
"72181",4.0544,4.1081
"72183",5.6486,7.6098
"72184",1.9201,0.4434
"72185",-10.9067,-4.3384
"72190",-1.4094,-6.542
"72193",0.9675,3.1905
"72194",-9.8249,-5.2997
"72195",4.5222,6.3471
"72198",1.5693,4.2633
"72199",2.3738,4.1126
"72201",-2.7651,0.5736
"72205",-6.4446,-7.0982
"72215",3.4476,2.1609
"72219",1.2102,-1.1191
"72221",-0.829,-2.0082
"72224",4.6701,1.8268
"72230",-2.02115,2.0472
"72236",-0.1972,-0.4927
"72238",-9.3092,-3.8859
"72240",-1.8637,0.3346
"72244",5.3024,4.0792
"72245",1.359,-0.8174
"72246",1.9467,-0.1728
"72252",1.6564,-0.7417
"72254",-0.9709,2.9792
"72258",-2.6106,-2.4864
"72265",10.4267,3.1811
"72267",9.2183,0.2972
"72269",5.431,0.1692
"72273",0.1205,2.0629
"72275",1.8617,-1.897
"72277",2.6507,0.8805
"72278",-7.7455,-4.8696
"72281",0.3776,0.5998
"72282",-0.0363,-0.6454
"72284",-0.3656,1.3174
"72287",1.35375,-0.08595
"72289",2.9312,-0.5614
"72290",-1.3724,-3.1034
"72293",-0.8828,-0.5173
"72296",-4.522,-4.4544
"72297",5.0928,2.0118
"72301",-5.6722,-4.942
"72303",3.1124,0.321
"72306",5.3255,7.5717
"72307",-8.3206,-2.3329
"72308",-0.9202,-0.163
"72309",-3.5395,1.8869
"72310",12.218,10.6995
"72313",-3.3057,-2.89523333333333
"72315",-7.1212,-4.3128
"72318",8.0125,6.7372
"72320",-2.8418,-0.3711
"72322",-1.7224,1.8254
"72323",7.2294,3.6436
"72324",-15.2075,-10.4731
"72325",-0.8856,-0.9691
"72330",4.8955,-0.8383
"72333",1.9618,4.3066
"72341",0.2986,3.2598
"72344",20.924,14.0428
"72345",-2.4328,-1.7303
"72349",-10.9922,-10.7123
"72350",1.9416,0.5675
"72351",-3.2061,-2.0971
"72354",-2.8922,-1.7358
"72355",-1.1053,0.7545
"72357",-11.0215,-4.6282
"72361",1.1937,3.7935
"72371",-3.6133,-2.6422
"72373",12.7258,2.3697
"723815",-1.0427,-4.1377
"723816",0.1003,0.1597
"723818",-0.5917,-0.4729
"723819",0.5679,0.6432
"723820",0.2235,0.1343
"723822",-5.5462,-5.0828
"723823",3.5852,2.9907
"723824",-0.5499,0.0074
"723826",-0.5216,-0.42
"723827",1.1921,-3.7403
"723828",1.2835,-4.647
"72383",1.0662,-0.4329
"723830",-1.6994,-2.9472
"723831",0.6864,2.4267
"723832",-2.4131,0.924
"723833",-0.7056,-0.2482
"723834",-0.1935,-1.1515
"723835",-1.7024,-0.4471
"723836",-5.8507,0.0488
"723837",-0.7788,-0.1446
"723838",1.2683,-1.5249
"723839",-9.5663,-2.6308
"723840",1.3689,-2.4095
"723841",1.6597,-0.2118
"723842",-4.7439,-3.2037
"723843",-3.034,0.4521
"723844",-0.2374,-1.4402
"723845",-7.0974,-3.3287
"723846",-4.7835,-1.3576
"723847",-0.2543,-1.9218
"723848",0.3895,-3.4615
"723849",-0.8465,-1.3619
"723850",0.6061,1.9323
"723851",-0.3189,-0.1672
"723852",1.0954,1.2093
"723853",-1.2813,-0.618
"723854",-1.2196,0.8756
"723855",-1.8938,0.0581
"723856",-3.281,-2.3487
"723857",-7.7472,-4.0948
"723858",-1.7068,0.7007
"723859",-7.1889,-3.3048
"723860",-2.4862,-4.5095
"723861",-4.9652,-3.0229
"723862",-0.9833,-1.8779
"723864",-0.5485,-2.9679
"723866",1.2835,-1.8491
"723867",3.3832,2.0208
"723868",0.981,-2.3659
"723869",1.8482,1.3296
"723870",-0.0218,-0.7526
"723873",1.129,1.9972
"723874",2.3586,-1.4887
"723875",0.0492,-1.9101
"723877",-1.5256,0.0774
"723878",-3.9064,-2.129
"72388",3.5125,1.6964
"723880",-2.0848,-0.9114
"723881",-0.3234,0.5212
"723883",0.7315,-0.6379
"723884",1.1146,-0.8373
"723885",-1.2756,-0.7523
"723886",-0.2432,-3.2706
"723887",2.2662,2.0157
"723889",-0.9109,-4.7197
"723890",-5.169,-8.4125
"723892",-0.3213,0.4502
"723893",0.9459,-0.9248
"723894",2.8776,2.8155
"723897",1.9126,3.1062
"723898",-1.8196,-0.6973
"723899",-0.8939,-1.5463
"723900",0.3587,0.4008
"723901",0.3546,-0.5853
"723902",0.7639,-0.9401
"723903",-3.093,-1.0158
"723904",-8.5682,-5.2653
"723906",4.0463,1.062
"723909",0.5546,-0.0644
"72391",1.5969,2.7152
"723911",-0.5568,2.6108
"723912",-3.9223,-3.2919
"723914",1.8252,2.0958
"723916",0.5272,0.8735
"723917",-6.0347,-2.2375
"723918",1.307,-3.9603
"723919",2.3714,0.2113
"72392",-10.4399,-5.0294
"723920",0.6963,2.523
"723921",-2.6443,-0.763
"723923",-0.3248,0.6711
"723924",0.7393,0.0912
"723925",-0.3617,-2.9681
"723926",0.6985,-0.6465
"723927",-2.217,-0.1322
"723928",0.3233,-1.9603
"723929",-0.7,1.4502
"72393",-8.8653,-1.2024
"723930",2.223,1.9696
"723932",2.7715,-3.6321
"723933",-3.994,-3.175
"723934",-4.1966,1.7606
"723935",-5.7234,-1.6561
"723936",-1.39,-0.8265
"723938",0.401,-0.3803
"723939",-0.7623,-0.6538
"723940",-4.705,-3.677
"723941",-4.6118,-1.922
"723942",2.3473,2.9901
"723944",1.8826,-1.3834
"723946",0.1825,-0.3911
"723947",1.4014,1.7033
"723948",0.703,-1.7945
"723949",3.0516,3.8413
"723950",0.1473,-1.7782
"723951",1.4177,-2.9017
"723952",0.4496,-1.0091
"723953",1.0257,2.1261
"723955",1.6945,-2.0589
"723956",-0.9611,0.6573
"723957",0.0779,-1.8854
"723958",0.0493,-1.298
"723959",0.9453,1.7035
"723960",2.6521,-1.4782
"723964",-2.7515,-4.0032
"723965",-3.1016,-1.4192
"723968",-1.7472,-1.5558
"72397",-1.954,-1.8455
"723974",1.2049,3.8399
"723976",-0.0385,-0.0812
"72399",6.7442,4.8818
"72400",5.8378,3.3162
"72401",1.2219,-2.6707
"724020",2.9694,2.7799
"72404",-4.2463,-3.7607
"724062",-0.227,-0.8186
"724063",-1.8311,-1.3653
"724064",-1.5974,-4.5835
"72413",-2.5233,-2.8985
"72415",1.299,2.8627
"72416",-5.0462,-2.4262
"72421",-3.8511,-1.0818
"72425",-1.8369,-1.3844
"72429",7.4738,2.9003
"72431",7.1357,2.9259
"72432",-0.2123,2.5602
"72433",-0.2843,-3.9609
"72434",-1.8123,-0.9431
"72440",-2.5524,-1.7185
"72446",-1.416,-2.8739
"72454",0.0943,0.4215
"72459",-3.4554,-1.4612
"72461",1.4163,0.6017
"72462",6.5698,4.7857
"72465",5.1968,4.5338
"72469",5.5223,-0.9808
"72472",5.4882,4.4073
"72475",-9.5807,-8.1289
"72477",-2.9792,-1.1029
"72479",-4.4776,-2.869
"72480",-6.2875,-1.1743
"72482",-0.8282,0.7608
"72486",-2.64,-1.3227
"72495",-0.3537,-1.7628
"72500",1.1846,-1.5827
"72502",5.5671,7.8582
"72503",0.5177,2.66
"72504",6.498,8.4134
"72507",-3.9578,-2.1383
"72508",-0.5429,-2.1354
"72512",10.5153,7.5861
"72514",-2.9957,1.0568
"72515",15.1087,11.6773
"72519",-4.0561,-1.1451
"72522",-4.5441,-2.1283
"72535",-0.2309,2.6301
"72536",13.4304,13.2721
"72542",2.9128,1.4352
"72543",-5.3253,-2.5979
"72549",9.0453,2.7494
"72552",-4.1351,-1.8331
"72554",6.3383,4.3739
"72555",-9.4023,-5.185
"72556",0.3831,2.0874
"72560",0.2994,-2.59
"72562",-0.2763,-3.3097
"72565",8.221,9.2837
"72567",6.2675,4.3298
"72568",0.3542,0.8036
"72569",3.1164,3.2728
"72572",-5.5824,-2.3609
"72580",10.9308,14.3215
"72584",-4.4184,-2.0079
"72585",-15.351,-9.0852
"72587",-4.2119,0.6285
"72590",-3.8243,-1.6005
"72599",3.9494,0.6982
"72605",-17.7805,-10.4733
"72607",-2.9663,-2.3705
"72611",18.7908,5.5429
"72612",-4.2787,-3.7819
"72614",0.6502,0.6035
"72615",1.7318,4.392
"72621",0.3638,2.4149
"72630",5.1277,0.9613
"72634",-16.6202,-9.1541
"72635",-0.9079,4.1753
"72640",0.7266,-0.3835
"72649",4.257,4.6874
"72650",-3.9351,-4.8857
"72654",2.20095,3.8377
"72655",9.706,10.7686
"72656",-1.3272,0.1663
"72657",-1.9578,-1.0712
"72658",1.9802,3.0561
"72661",-6.3594,-4.7176
"72662",9.3521,6.4065
"72665",-0.1506,0.6077
"72667",1.3127,-0.1722
"72668",-1.0763,-0.0178
"72669",-4.7401,-3.2026
"72672",0.5796,0.019
"72674",3.8608,2.3183
"72685",-17.4604,-11.8982
"72690",1.4199,-0.0328
"72691",-1.6334,-0.1649
"72692",12.0781,3.3264
"72693",5.4064,0.1173
"72699",-1.2944,1.4479
"72701",-2.5321,2.0918
"72709",0.3406,0.9482
"72713",0.3644,-1.748
"72720",1.0684,-1.1246
"72722",0.6676,-0.8442
"72723",-4.9718,-0.1361
"72726",14.2831,3.3356
"72727",-6.8714,-4.3993
"72729",-6.722,-2.4533
"72736",3.9914,3.48
"72739",0.6156,1.1824
"72745",0.6916,4.7509
"72747",8.0383,6.5672
"72748",-6.2411,-4.5732
"72749",-1.9041,0.9432
"72750",1.3238,1.8052
"72754",-2.7522,-3.4974
"72759",-1.0266,-1.1295
"72772",-2.7784,-0.0435
"72774",-5.123,1.2588
"72775",0.6486,2.0511
"72776",0.3809,1.9911
"72778",-0.6032,-1.0167
"72780",-8.5609,-5.4253
"72787",-5.4167,-6.9393
"72789",0.0689,-0.9215
"72792",-3.4668,-5.4555
"72795",-0.4341,-1.5314
"72804",0.3391,-1.0546
"72805",0.0669,1.1931
"72821",-20.5369,-10.2247
"72823",1.54065,0.02845
"72825",-0.6823,0.1
"72826",3.4551,-0.2877
"72828",-4.2765,-1.6035
"72831",0.8326,0.8765
"72832",-5.5872,-6.5261
"72836",-1.1526,2.4895
"72843",4.8075,0.6903
"72844",-4.563,-1.9315
"72852",-11.113,-7.2814
"72865",-16.4303,-8.9586
"72873",-6.5024,-2.9202
"72881",5.2214,8.7343
"72886",5.2332,4.8974
"72895",4.2145,2.1943
"72898",-7.7459,-1.8037
"72899",-7.84305,-3.30105
"72900",-1.7358,-2.3778
"72902",-16.9363,-11.5142
"72925",1.2209,-0.383
"72927",-1.4171,-1.5864
"72930",-5.5353,-4.898
"72931",-0.3938,-0.7279
"72935",11.5804,8.5116
"72938",-3.087,-0.8571
"72946",5.1472,4.162
"72947",-3.0447,0.0642
"72948",-18.4933,-12.5164
"72949",4.3362,2.4251
"72960",1.3798,0.6573
"72961",-11.3161,-6.1951
"72972",-1.9146,-1.0326
"72973",-2.0692,-1.8821
"72978",-5.0108,-4.7965
"72981",-2.7886,-5.7488
"72982",0.1577,2.3904
"72993",-6.0898,-3.9457
"72999",-1.9618,-2.77
"73010",-2.2309,-0.3119
"73016",1.0077,0.7019
"73024",3.9783,2.4964
"73032",-9.4756,-5.3369
"73046",-5.0861,-5.2356
"73047",0.3117,-2.4112
"73062",-6.0488,-2.2698
"73067",4.4567,10.353
"73068",-4.2488,-2.0586
"73072",-14.3809,-4.0262
"73075",-5.6103,-3.5513
"73078",3.6454,6.2237
"73086",-11.9236,-3.1654
"73090",2.5221,0.5524
"73094",-8.6592,-2.8288
"73095",-5.8721,-3.3606
"73102",-2.589,-0.7331
"73103",-5.5273,-1.366
"73106",2.4717,0.6705
"73112",1.1829,1.1199
"73121",3.2921,-0.2074
"73122",2.0832,1.7618
"73124",-6.842,-4.4571
"73130",4.4551,1.9306
"73132",-4.8519,-4.5551
"73137",3.0627,4.0393
"73139",-2.3013,-0.1096
"73144",-2.1641,0.5451
"73149",14.7939,14.3994
"73158",3.1774,3.08693333333333
"73160",0.7968,1.3669
"73162",1.7427,1.0038
"73166",-12.8695,-6.8875
"73167",5.6396,3.5015
"73172",-1.6757,4.6287
"73173",-7.3458,-6.4508
"73174",2.6351,1.1094
"73176",0.59745,-2.01825
"73178",-5.2881,-4.3573
"73181",-0.7352,0.8014
"73182",1.2167,0.4547
"73191",1.8533,-1.3589
"73192",1.3405,0.9511
"73205",5.655,3.8177
"73212",2.6219,-1.8163
"73216",1.2913,-4.4755
"73218",-4.4196,-1.487
"73225",6.5494,1.7373
"73229",-2.4499,0.0079
"73230",-2.8185,-4.974
"73233",-3.0035,-3.5391
"73234",1.1758,-1.6496
"73242",-9.7636,-6.0806
"73244",0.453,0.6485
"73246",-1.1,-0.4564
"73247",2.9221,1.1293
"732489",3.9887,-1.8402
"73250",-1.2591,0.3843
"73251",-8.4613,-8.1904
"73254",1.1329,0.5972
"73259",0.7874,-0.202
"73266",0.8326,-0.1467
"73274",1.196,0.2501
"73284",-7.1074,-8.8566
"73287",-3.3131,-4.979
"73288",-6.1524,-4.5697
"73296",-14.0103,-14.3081
"73297",0.622,1.3898
"73299",0.5012,3.8801
"73300",0.768,3.418
"73301",-0.6111,-1.0234
"73302",-2.4041,1.8756
"73304",-0.6574,-1.8393
"73314",-0.1962,1.2
"73316",0.963,-0.5664
"73317",1.8513,1.4775
"73318",0.748,-0.9004
"73323",-0.6595,1.5052
"73324",7.7003,2.9881
"73327",-3.2234,-3.8642
"73332",-7.7852,-2.7153
"73333",2.3092,1.2134
"73334",-0.6306,-1.0414
"73336",0.9388,-2.1504
"73338",3.7,-1.0188
"73341",-0.3944,-3.4404
"73344",2.263,5.0743
"73347",1.3262,0.0567
"73350",1.5533,-1.4878
"73353",1.2355,-0.6925
"73360",-0.158,-2.177
"73363",1.9911,0.6019
"73368",6.5302,2.0042
"73373",6.9674,3.9152
"73376",3.0232,0.4266
"73379",-1.5413,0.5045
"73382",2.355,2.1372
"73388",2.719,2.7832
"73389",-0.1078,1.9334
"73390",8.6195,1.8879
"73398",-0.6974,-0.2323
"73405",-0.9617,-0.5299
"73407",-0.3315,-0.3876
"73410",0.4174,-0.4609
"73412",-0.035,1.9805
"73419",-4.0213,-3.7287
"73420",-3.2064,-1.8558
"73422",0.3811,-1.0801
"73429",2.0699,-1.2633
"73430",2.9869,5.8293
"73431",0.1738,-1.7735
"73435",2.3935,0.9409
"73442",-13.4951,-5.455
"73447",-9.8541,-7.0016
"73449",-0.9635,-3.4636
"73451",-7.681,-2.1375
"73453",0.0287,-1.478
"73456",3.0624,1.1222
"73458",-0.3461,-0.9374
"73463",1.98826666666667,-0.0446
"73466",3.0353,1.2944
"73467",-2.0461,-2.3184
"73469",-7.0247,-2.6771
"73470",0.2075,0.2435
"73472",-0.8473,0.1254
"73473",3.2104,2.6356
"73481",-0.8381,0.2022
"73495",1.2231,1.4216
"73503",1.3414,1.4507
"73516",-0.6293,0.2055
"73523",4.3069,-1.617
"735252",-0.1907,-6.4259
"735253",-5.7199,-2.2589
"735259",-1.8382,-2.9966
"73526",-1.5228,1.9619
"735262",-2.0075,-0.1122
"735266",-2.0582,-3.2583
"735270",6.1931,3.6438
"735271",0.5337,-0.5333
"735273",-0.7345,-1.2614
"735275",-0.6541,-0.1888
"735277",0.4727,1.6434
"735278",-0.5975,-0.6622
"735279",-0.8878,-3.2082
"735281",-6.3019,-0.6119
"735282",-3.2871,0.153
"735284",1.1147,-1.4852
"735287",-1.0946,2.0081
"735308",-1.0173,1.2042
"735309",0.2723,-3.8948
"73532",3.7536,-1.845
"73533",-3.4802,1.8766
"73542",-1.1555,-0.1982
"73547",-0.5854,-0.8633
"73567",-0.5104,-3.2942
"73569",-2.0083,-0.7409
"73582",-4.6842,1.0654
"73585",0.9933,-1.2676
"73589",-2.017,0.2953
"73598",-1.8361,-2.3368
"73603",0.382,0.5912
"73608",-0.27,2.1679
"73614",-0.5636,1.1542
"73616",0.8596,-1.1487
"73618",1.2719,-1.2265
"73634",0.0715,0.1505
"73635",4.6066,1.8686
"73647",-0.3383,-1.0476
"73649",-0.632,1.1099
"73656",39.007,35.9575
"73658",-4.028,-2.3766
"73660",0.7779,1.5878
"73666",4.4252,1.7416
"73667",-0.057,-1.5148
"73668",-10.0893,-5.2325
"73670",0.1673,-1.1637
"73671",2.9765,1.8204
"73673",5.1638,1.9806
"73674",9.435,8.4521
"73677",0.9183,-2.0704
"73679",1.5261,-3.3814
"73680",-4.1176,-0.5174
"73681",-2.7386,2.0828
"73683",3.2882,-0.2924
"73689",5.3252,4.74645
"73690",13.0162,7.3644
"73692",0.5249,3.22473333333333
"73693",0.2138,1.1116
"73694",-6.4219,-4.9897
"73699",3.2499,4.7089
"73703",3.09765,-1.1157
"73707",1.8973,-0.4727
"73708",0.6685,-1.33945
"73711",5.6126,6.8566
"73712",-0.2476,0.0073
"73713",2.8718,-3.5435
"73719",1.6702,0.8365
"73720",-3.225,-0.207
"73721",14.7011,4.6999
"73722",0.1687,-0.1519
"73723",-0.2458,-4.4648
"73724",-17.7152,-12.0736
"73728",-12.7315,-8.8706
"73730",-0.2908,-0.5549
"73732",0.8286,-0.7011
"73736",0.9201,2.2023
"73737",-11.5797,-5.2974
"73738",4.4223,1.8674
"73739",-10.0514,-7.7442
"73744",-5.611,-1.2094
"73747",-2.6862,-2.5584
"73748",-0.4983,0.0434
"73750",-4.7776,-1.7679
"73754",11.2555,8.0089
"73779",-0.2574,-0.6537
"73804",4.0025,2.5194
"73808",2.6214,2.6339
"73809",4.0369,-1.8579
"73813",0.5281,-0.1992
"73822",0.5473,-2.533
"73825",-11.8371,-7.7583
"73826",8.5361,8.4953
"73827",4.5303,1.0314
"73828",-6.408,-0.1555
"73830",3.6933,-0.4525
"73833",-0.7446,-2.0188
"73834",-4.5508,-2.1395
"73835",-0.4729,0.7703
"73836",1.566,-1.5407
"73844",-4.7435,-4.9191
"73845",2.8032,-2.6982
"73847",0.6355,-3.4786
"73852",-6.4411,-0.0085
"73862",0.4694,-0.0333
"73863",0.4456,-0.4043
"73866",2.9391,4.5599
"73871",0.5085,-1.5426
"73873",6.5318,0.0249
"73884",2.9024,-2.6436
"73887",-0.3512,-2.8637
"73893",0.4721,1.8236
"73902",-0.1655,0.5593
"73910",4.5631,4.5113
"73914",10.5038,5.8796
"73916",-2.1949,-1.7596
"73919",7.2539,4.0775
"73928",1.1657,0.2364
"73934",-0.6014,1.0344
"73936",5.965,4.3167
"73937",1.1521,0.0461
"73940",-0.2083,-1.2004
"73942",0.8159,-0.7665
"73945",6.1255,2.4219
"73988",-0.0853,2.1268
"73991",-11.6544,-7.8178
"73998",-11.4233,-8.0489
"74002",-21.4874,-15.5468
"74004",-4.4222,-1.9305
"74006",-6.1055,-5.0209
"74007",-2.7086,-2.2878
"74008",-5.7905,-11.2924
"74011",-11.8684,-5.7817
"74012",-3.1144,-2.5259
"74013",-5.7392,-4.539
"74015",-9.3079,-6.497
"74016",3.8081,-2.2243
"74019",-1.1145,-3.1939
"74020",-8.8912,-6.2045
"74022",-0.222,-2.9071
"74023",-0.1893,1.0739
"74025",-3.2043,-4.3727
"74026",-7.3711,-4.1884
"74030",7.1914,4.4469
"74032",-5.6577,-2.0883
"74034",-6.2157,-3.1322
"74035",4.3714,5.3238
"74038",1.1993,4.111
"74039",2.6815,3.3888
"74041",2.9803,4.2296
"74042",1.7816,-0.7477
"74043",-1.5565,1.9736
"74044",1.6692,2.5171
"74048",0.7653,-2.0952
"74051",-12.2556,-5.7029
"74052",-0.1151,-0.2477
"74053",0.4953,-1.7288
"74054",0.596,-0.4399
"74055",6.8062,4.3981
"74066",3.9539,1.4222
"74068",0.8603,-0.1265
"74069",3.0045,-2.0049
"74071",0.9917,-0.6163
"74075",15.5113,4.6504
"74080",1.7444,-0.6757
"74081",-1.59061666666667,-0.92425
"74087",1.8711,0.1914
"74088",1.5475,2.1752
"74090",5.0809,2.0031
"74091",10.9556,-1.7115
"74094",-0.8958,-1.3017
"74096",8.7209,6.647
"74097",-0.3229,0.6427
"74098",-4.442,-1.5379
"74100",-2.0832,-6.6782
"74102",-9.3264,-5.5484
"74103",2.531475,-0.957575
"74104",0.9912,1.9076
"74105",0.484,1.4519
"74106",-6.4317,-3.1643
"74107",3.5467,5.5758
"74108",-3.2975,-1.0493
"74111",2.6489,2.4284
"74112",12.3746,7.3936
"74114",4.8739,11.0449
"74116",0.6562,1.0622
"74117",5.1319,2.4641
"74120",1.3243,2.2707
"74121",0.6401,0.0413
"74122",11.7047,3.7139
"74123",-5.3725,-0.4942
"74125",1.3265,4.1977
"74126",3.3463,2.4934
"74127",-1.0129,0.923
"74129",1.2963,-1.8773
"74131",5.8218,3.0886
"74132",2.3359,-0.5506
"74133",4.3094,4.697
"74134",-6.2488,-0.8946
"74136",-7.2765,-1.6068
"74137",12.9224,11.779
"74140",3.1209,1.7144
"74142",10.4551,6.1491
"74143",-7.3961,-5.3944
"74144",7.5683,5.4625
"74145",7.3372,6.5702
"74147",-0.5804,-1.7247
